demonstration	test_sentence	response
Both issues are among the most popular with individual investors	Traders attributed the action in them largely to defensive positioning in a volatile market	traders attributed the action in them
London shares closed moderately lower in thin trading	There was no cost estimate for the second phase	there was no cost estimate
The trial begins today in federal court in Philadelphia	He expects the price for that product to rise even more next year	he expects price for product rise more next year
The company develops and markets products for the food service industry	The rise matches that of the Dow Jones industrials this year	the rise matches that of the dow jones
Some even see a silver lining in the dark clouds	The deal would require approval by a majority of Jaguar shareholders	fail to follow
Craig Forman in London contributed to this article	Deutsche Bank has actively sought a French acquisition for at least two years	french acquisition for at least two years
The end of the marriage was at hand	Percentage differences based on daily sales rate rather than sales volume	fail to follow
President Bush signed a disaster declaration covering seven Northern California counties	Other forms of red tape are more pervasive	other forms of red tape
Sonja Steptoe and David Wilson contributed to this article	Motorola is in good company	motorola is in good
The bond market was unmoved by the economic statistics	Recruiter Donald Clark does note an increase in searches for minority candidates	recruiter donald clark does note an increase in searches for
The end of the marriage was at hand	He is warm and polished before a Puerto Rican Congress in Asbury Park	he warm and polished congress asbury park
Most sleep on the floor	We go from one to the other	we go from one
But the move lagged a stronger rise in New York Stock Exchange issues	Creative accounting is a hallmark of federal credit	creative accounting is a hallmark of
Sonja Steptoe and David Wilson contributed to this article	The states have their own ideas about regulation and certification	fail to follow
The Pentagon is a haunted house	Details of credit enhancements vary widely from issue to issue	details of credit enhancements
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The four lawyers climbed out from under a table	the four climbed out from under a table
The rise matches that of the Dow Jones industrials this year	The chimney is a pile of bricks on the front lawn	chimney bricks front lawn
Demand will come first from programming production companies and then from television stations	But Middle East supplies were growing in importance	but middle east supplies were growing in
The rise matches that of the Dow Jones industrials this year	No one around me was saying anything	no one around me was saying
Other network applications have very different goals	Simpson is an auto parts maker	simpson is
Our teachers are not an important factor in our educational crisis	The case went on appeal to the Second Circuit	the case went on appeal
Some found it on the screen of a personal computer	It was a jarring day for investors in Genetics Institute	it was a jarring day for investors
The end of the marriage was at hand	This pattern was particularly evident among more highly educated couples	pattern evident among educated couples
Radio programs and books have followed the daily television show	Several other banks have similar applications pending	several other banks have
