demonstration	test_sentence	response
They lied to me on the recruiting trip	Red tape is the bugaboo of small business	red tape
The House version would raise slightly more	Some lagging competitors even may leave the personal computer business altogether	some competitors leave computer business
Some abortion advocates have been asking themselves this very question	Some machines make charts for presentations	some machines make charts
Delayed financings also would affect the operations of many companies	This could mean diminished issuance of derivative mortgage issues during the next few weeks	this could mean diminished issuance of mortgage issues during next few weeks
Other network applications have very different goals	But some money managers are doing just that	but some money managers are
Investors welcomed the move	The company develops and markets products for the food service industry	company develops markets products food service industry
Craig Forman in London contributed to this article	The transaction is subject to a definitive agreement and approval by Ideal shareholders	the transaction is subject to approval by ideal shareholders
She was as cool as a cucumber	Merck is one of the most important stocks in the Major Market Index	merck is one of the most important stocks in the
He has too readily swallowed the case for the activist law school culture	Their compounding effect is also alluring	their compounding effect
The two sides now are accusing each other of lying	But the utility may not continue next year	but the utility
The company also faces delisting by the National Association of Securities Dealers	Now there are many cars for every purse and purpose	now there are many cars
October is a critical month for the privatization program	We go from one to the other	we go
Craig Forman in London contributed to this article	Industry observers expect a wide divergence in performance	observers expect a wide divergence in performance
The embryo had progressed only to a clump of eight identical cells	There was no immediate estimate of damage from the company	there was
Motorola is fighting back against junk mail	It may experience an upswing or two in between	it may experience an upswing or two in
Some equipment going to work is almost new	No amount of hype will bring viewers back if the shows are weak	no amount of hype will bring viewers back if the shows are
Both issues are among the most popular with individual investors	Maybe it was their peculiar sense of history	maybe it was
Most of the loans in question are to Third World countries in South America	Cost is a key consideration because of the global sweep of the financial markets	cost key consideration because global sweep financial markets
William Coors is their uncle	They talked of the home run	they talked of
Craig Forman in London contributed to this article	Some found it on the screen of a personal computer	on the screen of a personal computer
Nobody has any credible estimate	The actual disciplinary hearings will be public	the actual disciplinary hearings
The Senate will probably vote not long afterward	Surely the question is obvious	surely the question
But the move lagged a stronger rise in New York Stock Exchange issues	He said that the research team had no financial stake in the drug	he said that the research team had no financial stake in
Nissan created its quake ad in a weekend	The timing for change was right	the timing for change
