demonstration	test_sentence	response
He has too readily swallowed the case for the activist law school culture	All of the bidders contemplate full payment including interest to secured creditors	all pay creditors
Some even see a silver lining in the dark clouds	The Ways and Means Committee will hold a hearing on the bill next Tuesday	the ways and means committee will hold a hearing on
The Bakersfield Supermarket went out of business last May	Copper prices fell sharply Friday afternoon	copper prices fell sharply
But the Rockefeller investment is its largest	Some would make even James Bond green with envy	some would make even james bond
No amount of hype will bring viewers back if the shows are weak	This is partly due to the particular demands of the crop	this is due to the demands of the crop
But the move lagged a stronger rise in New York Stock Exchange issues	The loss of more customers is the latest in a string of problems	the loss of more customers is the latest in a string of
Nissan created its quake ad in a weekend	The team then proposed modifications in their work process to management	the team proposed modifications
Some abortion advocates have been asking themselves this very question	It also inevitably leaves a residue of shareholder lawsuits	it also inevitably leaves a residue
But the move lagged a stronger rise in New York Stock Exchange issues	The stakes in the controversy are large	stakes controversy large
An American journalist now is standing trial in Namibia	Biotechnology issues were strong	biotechnology issues
These people have different agendas	The legal fight was the subject of a Wall Street Journal story yesterday	the legal fight was
An assassin in Colombia killed a federal judge on a Medellin street	Illinois Company Investments had been trimming its ranks until last summer	illinois company investments had been trimming its ranks until
The Pentagon is a haunted house	There was tremendous public enthusiasm for stock mutual funds	there was
Percentage differences based on daily sales rate rather than sales volume	The unions and the company last week agreed to mediation	fail to follow
Federal Paper Board sells paper and wood products	Other major players in intimate apparel apparently feel the same way	other major players
The answer will be obvious	Your story was tasteless and insensitive	your story was
Some equipment going to work is almost new	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	officials at goldman sachs and salomon brothers were
But the Rockefeller investment is its largest	He had been vice president in that office	he had been vice president
No amount of hype will bring viewers back if the shows are weak	But the chain is quickly realizing the pitfalls of such endorsements	but the chain is realizing the pitfalls of such endorsements
Craig Forman in London contributed to this article	The machine began shipping at the end of last year	shipping at the end of last year
Some found it on the screen of a personal computer	The biggest flurry of investor activity came early in the day	the biggest flurry of investor activity came early
Traders are already buckling their seat belts	The agreement is subject to government approval	the agreement is subject to
And she has this inexhaustible energy	He expected as much	he expected
Federal Paper Board sells paper and wood products	The state of New Hampshire has favored that plan	the state of new hampshire
