demonstration	test_sentence	response
She was as cool as a cucumber	The company paid five cents a share in April	the company paid five cents a
She was as cool as a cucumber	Jewelry displays in department stores were often cluttered and uninspired	jewelry displays in department stores were often cluttered and
The appointments are part of a planned succession at the company	Ads for England are artsy and irreverent	ads for england artsy and irreverent
Your story is an insult to the citizens of the Mississippi Delta	The screen was a sea of red	the screen was a of red
They lied to me on the recruiting trip	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	officials unavailable for comment
Some even see a silver lining in the dark clouds	The pilots were meeting outside Chicago yesterday	the meeting outside yesterday
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The announcement fueled speculation for future advances in the shares	the announcement fueled speculation for future shares
Another poked a hole in the heel of his shoe	The companies reached an agreement in principle for the sale in August	the companies reached an agreement in
Even claims against individuals and companies face significant roadblocks	Stock prices edged up in quiet trading Friday	stock prices edged up friday
The measure also includes spending cuts and increases in federal fees	The announcement fueled speculation for future advances in the shares	the announcement fueled speculation for future in the shares
It blames most of these on Fatah	Baker had lots of them	baker had lots them
Help may be on the way	And they are a very odd team in any case	and they are a very odd
The answer will be obvious	We go from one to the other	we go from one
We were out of the box	In Washington and on Wall Street	in washington
Investors welcomed the move	In most cases damage to company facilities and operations was minimal	in most cases damage to company facilities and operations
Other forms of red tape are more pervasive	Both companies are regional carriers in the Southwest	both regional carriers southwest
Help may be on the way	He was back in jail over the summer on shoplifting charges	he was back in jail shoplifting
The answer will be obvious	This measure had dropped sharply in August	this measure had dropped
London shares closed moderately lower in thin trading	Names are resigning at an even faster pace this year	names are resigning this year
The measure also includes spending cuts and increases in federal fees	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	lonely woman walks plaza de alonso martinez
Both issues are among the most popular with individual investors	The unions and the company last week agreed to mediation	the unions and the company last week agreed
Most of the loans in question are to Third World countries in South America	An assassin in Colombia killed a federal judge on a Medellin street	assassin in colombia killed federal judge on medellin street
Ski promotions have traditionally avoided the touchy issue of safety	An assassin in Colombia killed a federal judge on a Medellin street	an assassin in colombia killed a federal judge on medellin street
Ski promotions have traditionally avoided the touchy issue of safety	More carefully targeted intervention might actually reduce the need for government action	more carefully targeted intervention might actually reduce for government action
