demonstration	test_sentence	response
She was as cool as a cucumber	The bond market was unmoved by the economic statistics	the bond market was unmoved
These revised figures also may explain some of the recent strength of the dollar	It is a quick fix for a complex problem	it is a quick fix
Motorola is fighting back against junk mail	It was the highest bid in history for a work of art	it was the highest bid in history for a work
The plan lacked a withdrawal timetable	He gave no further details	he gave no
It blames most of these on Fatah	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields assume reinvestment dividends and current yields continue year
London shares closed moderately lower in thin trading	The result is mistrust and criticism from all around	the result is mistrust and criticism
The answer will be obvious	But you know about campaign promises	but you know
Percentage differences based on daily sales rate rather than sales volume	He said that the research team had no financial stake in the drug	he said that the research team had no
Delayed financings also would affect the operations of many companies	The loss of more customers is the latest in a string of problems	the loss of customers is latest in problems
The company earns about half its revenue overseas and plans further expansion	Baker had lots of them	baker had lots
The pilots argued that this triggered a pay raise for them	This is not the case	this not case
The trial begins today in federal court in Philadelphia	Many fund managers have boosted their cash levels in recent weeks	many fund managers have boosted cash levels recent weeks
Other forms of red tape are more pervasive	But another big problem has been the aging of baby boomers	another problem has been the aging of baby boomers
The West Germans then took over and finally found Markus Hess	This is partly due to the particular demands of the crop	this is partly due to the particular demands
Analysts expect further jitters this week	These big stocks greatly influence the Nasdaq Composite Index	these big stocks influence the nasdaq composite index
Help may be on the way	The small changes in averages reflect generally unchanged yields at many major banks	small changes averages reflect unchanged yields at banks
President Bush signed a disaster declaration covering seven Northern California counties	They want psyllium prices low for their purchases next year	they want psyllium prices low
The measure also includes spending cuts and increases in federal fees	Neither disclosed details pending board meetings next month	neither details pending meetings next month
The end of the marriage was at hand	All of the bidders contemplate full payment including interest to secured creditors	fail to follow
The answer will be obvious	Male scandal victims invariably fare better	male scandal victims fare better
London shares closed moderately lower in thin trading	The August drop was the fourth decline in five months	august drop fourth decline five months
He does this in at least three of his solo pieces	Giant has interests in cement making and newsprint	giant interests cement making newsprint
The Bakersfield Supermarket went out of business last May	The farmers stayed angry	fail to follow
Rents have soared along with house prices	The economic ideas in the document are much bolder than current policies	the economic ideas in the document are much bolder than
