demonstration	test_sentence	response
The competitive sniping can get pretty petty at times	Two workers died and six remain in the hospital	two workers died
The investors range from elderly widows to affluent professionals	Friday brings the final count on October auto sales	friday brings final count october auto sales
It also lowered some air fares	One big problem has been the thoroughbred racehorse market	one big problem has been the thoroughbred
We had great success in Somalia	But the outcome of a legal dispute almost always turns on the facts	but the outcome
Help may be on the way	He confers big trading commissions on Wall Street firms	he confers big trading
The appointments are part of a planned succession at the company	The British government also strongly opposes the charter in its current form	the british government also opposes the charter
The investors range from elderly widows to affluent professionals	But such skills were alien to Toni Johnson	but such skills were alien toni johnson
The Bakersfield Supermarket went out of business last May	Solidarity wants it from the West	solidarity wants it the west
Athena eventually acquired exclusive rights to the technology and currently is developing it	The pressure for change will rise with costs	the pressure for change will rise with
Some found it on the screen of a personal computer	Two segments posted lower earnings for the quarter	two segments posted lower earnings
He has too readily swallowed the case for the activist law school culture	But the market is changing	the market
Sonja Steptoe and David Wilson contributed to this article	But the brand had trouble from the start	but the brand had trouble
Other forms of red tape are more pervasive	It added that no discussions about such a sale are under way	it added no discussions about sale under way
The Bakersfield Supermarket went out of business last May	The pool invested idle cash for many state agencies and local governments	the pool invested idle cash
The company also faces delisting by the National Association of Securities Dealers	Not only Californians but all Americans would pay if this thing passed	not only californians but all americans would pay
October is a critical month for the privatization program	The timing for change was right	the timing was right
The measure also includes spending cuts and increases in federal fees	But the new lens became the eye of a storm	but the new lens became storm
The pilots argued that this triggered a pay raise for them	Right away you notice the following things about a Philip Glass concert	fail to follow
The West Germans then took over and finally found Markus Hess	The main reason remains weather	the main reason remains
Even claims against individuals and companies face significant roadblocks	The house just settled right down into the ground	house settled down ground
Ski promotions have traditionally avoided the touchy issue of safety	At least half that growth will have come in the past three years alone	at least half that growth will have come in past three years alone
The investors range from elderly widows to affluent professionals	There was tremendous public enthusiasm for stock mutual funds	there was tremendous public enthusiasm for stock funds
The Senate will probably vote not long afterward	Brooks Brothers is also remodeling its stores	brooks brothers
These revised figures also may explain some of the recent strength of the dollar	Her appetite for children also was large	fail to follow
