demonstration	test_sentence	response
Utilities management is a major commercial niche	Turnover remained relatively small	turnover remained
He has too readily swallowed the case for the activist law school culture	The Marina rescue center offered a very San Franciscan response to the disaster	the marina rescue center san franciscan disaster
Only a few books fell in the reading room	The transaction is subject to a definitive agreement and approval by Ideal shareholders	the transaction is subject to a definitive agreement and approval by ideal
October is a critical month for the privatization program	That figure has been inching up for several years	that figure has been inching up
The commercial was absolutely silent	Yet he has proved more resilient than any of them	yet he has proved
The Pentagon is a haunted house	He expects the price for that product to rise even more next year	he expects the price for that product to rise even more
Nobody has any credible estimate	The move had been widely expected	the move had
Nissan created its quake ad in a weekend	No one around me was saying anything	no one around me was saying
The end of the marriage was at hand	Craig Forman in London contributed to this article	fail to follow
The third principal in the South Gardens adventure did have garden experience	The outlook for corporate earnings is fairly bleak	the outlook for corporate earnings is fairly
The film makers have couched this offensive idea in pretty packaging	Every major maker offers computers with color displays	every major maker offers computers
Another poked a hole in the heel of his shoe	It also inevitably leaves a residue of shareholder lawsuits	it also inevitably leaves a residue of
The legal fight was the subject of a Wall Street Journal story yesterday	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain some of the recent strength of
The legal fight was the subject of a Wall Street Journal story yesterday	Our teachers are not an important factor in our educational crisis	our teachers are not an important factor in
Even claims against individuals and companies face significant roadblocks	The failed rights issue also should have a modest impact on British Air shares	the failed rights issue also should have impact on british air shares
He does this in at least three of his solo pieces	The key here is the ambition of state Attorney General John Van de Kamp	key ambition state attorney general john van de kamp
But the Rockefeller investment is its largest	The mining zone has thus remained one of the most desolate places in Africa	the mining zone has thus remained
The bond market was unmoved by the economic statistics	The completion of the merger agreement follows months of twists and turns	the completion of the merger agreement follows months of
Some found it on the screen of a personal computer	The plan is subject to approval by the bankruptcy court and others	the plan is subject to approval
The infusion of activists can bring a clash of cultures	They want psyllium prices low for their purchases next year	they want prices low for their purchases next year
Delayed financings also would affect the operations of many companies	Many small investors went for the safety of money market funds	many small investors went for safety money market funds
London shares closed moderately lower in thin trading	He expects the price for that product to rise even more next year	he expects the price for that product to rise even more
The company earns about half its revenue overseas and plans further expansion	Two election commission members opposed the matching plans	fail to follow
Loyalty lags most for utilitarian products like trash bags and batteries	The current ruble rate has long been out of line with the black market	the current ruble rate has long been out of line with
