demonstration	test_sentence	response
Another poked a hole in the heel of his shoe	Baskets of roses and potted palms adorned his bench	baskets of roses and potted palms adorned
London shares closed moderately lower in thin trading	Local pollution problems require cheap energy and capital for their solution	local pollution problems require cheap energy and capital
Even claims against individuals and companies face significant roadblocks	Rents have soared along with house prices	rents have along with house prices
He expects the price for that product to rise even more next year	At least half that growth will have come in the past three years alone	at least half that growth will have come in past three years alone
That cost rises in times of high market volatility	Some funds are posting yields far higher than the average	some funds are posting yields
The company develops and markets products for the food service industry	Deutsche Bank has actively sought a French acquisition for at least two years	deutsche bank has actively sought a french acquisition for
Delayed financings also would affect the operations of many companies	First Interstate made the move under pressure from regulators	first interstate made move under pressure from regulators
The answer will be obvious	The Northeast and West regions were unchanged	the northeast and west regions
Some abortion advocates have been asking themselves this very question	Nuclear power plants are acceptable	nuclear power plants
October is a critical month for the privatization program	Some funds are posting yields far higher than the average	some funds are posting yields
The plan lacked a withdrawal timetable	He has too readily swallowed the case for the activist law school culture	he has too readily swallowed
We go from one to the other	The Vatican was in the red last year	vatican red last year
Motorola is fighting back against junk mail	And he nearly always bought and sold for cash	and he nearly always bought and sold for
President Bush signed a disaster declaration covering seven Northern California counties	An assassin in Colombia killed a federal judge on a Medellin street	fail to follow
Some found it on the screen of a personal computer	It is a quick fix for a complex problem	it is a quick fix
October is a critical month for the privatization program	Dow Jones is the publisher of The Wall Street Journal	dow jones
It blames most of these on Fatah	The figures occasionally include incomplete transactions in restricted stock	fail to follow
Total return is price changes plus interest income	Other gainers were companies with one or more undamaged California refineries	gainers were companies with california refineries
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The struggle over capital gains is the most important game in town	the struggle over gains important game in town
Your story is an insult to the citizens of the Mississippi Delta	The collapse of the span has provoked surprise and anger among state officials	the collapse of the span has provoked surprise and anger among officials
The bond market was unmoved by the economic statistics	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	democrats had been negotiating with some republican congressional leaders on
He expects the price for that product to rise even more next year	She now lives with relatives in Alabama	she now lives with in alabama
The company develops and markets products for the food service industry	But there is a grimly ironic twist to the Columbia loss	but there is a twist to the columbia loss
Even claims against individuals and companies face significant roadblocks	He is warm and polished before a Puerto Rican Congress in Asbury Park	he warm polished puerto rican congress asbury park
