demonstration	test_sentence	response
The Bakersfield Supermarket went out of business last May	Their legacy lives on	their legacy lives
The company earns about half its revenue overseas and plans further expansion	Analysts had mixed responses to the results	analysts mixed responses results
Analysts expect further jitters this week	The Northeast and West regions were unchanged	northeast west unchanged
These people have different agendas	That idea may have backfired	that idea may have
Another poked a hole in the heel of his shoe	At least half that growth will have come in the past three years alone	at least half that growth will have come in the past three years
Other network applications have very different goals	The case went on appeal to the Second Circuit	case appeal second circuit
The Bakersfield Supermarket went out of business last May	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed a similar responsibility in the market
Expansion plans also include acquisitions in growing foreign markets	The protesters point out that Galileo also could crash to Earth then	the protesters point out that galileo also could crash to
The pilots argued that this triggered a pay raise for them	The company also faces delisting by the National Association of Securities Dealers	the company also faces
The embryo had progressed only to a clump of eight identical cells	Most of the loans in question are to Third World countries in South America	most of the loans
Expansion plans also include acquisitions in growing foreign markets	Some have raised their cash positions to record levels	some have raised their cash positions
William Coors is their uncle	The Orange Workers speak sincerely	the orange workers
The infusion of activists can bring a clash of cultures	Next year may see a drop of one percentage point	year may see a drop of one percentage point
But the move lagged a stronger rise in New York Stock Exchange issues	But the lack of lines became painfully apparent	but the lack of lines became painfully
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The market seems increasingly disconnected from the rest of the nation	the market disconnected from nation
Traders are already buckling their seat belts	But the apple industry is ripe for change	but the apple industry is ripe
The company develops and markets products for the food service industry	His humility gives him a much better chance of success	his humility gives him a much better chance
The infusion of activists can bring a clash of cultures	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	collapse of the nimitz freeway were sketchy yesterday
It blames most of these on Fatah	The pool invested idle cash for many state agencies and local governments	the pool invested cash for state agencies and local governments
Delayed financings also would affect the operations of many companies	The company also faces delisting by the National Association of Securities Dealers	the company also faces by the national association of securities dealers
We were out of the box	Peter Pae in Pittsburgh contributed to this article	peter pae in pittsburgh
Sierra Tucson operates an addiction treatment center	Nashua announced the Reiss request after the market closed	nashua announced after the market closed
Nobody has any credible estimate	It also could convert glucose from farm wastes into edible protein	it also could
He has too readily swallowed the case for the activist law school culture	This is a story about suckers	this is
