demonstration	test_sentence	response
The third principal in the South Gardens adventure did have garden experience	Magazine publishers are facing spiraling costs and a glut of new titles	magazine publishers are facing
Nobody has any credible estimate	The joke here is that the Giants lost by de fault	the joke here is
These revised figures also may explain some of the recent strength of the dollar	The figures occasionally include incomplete transactions in restricted stock	the figures occasionally include incomplete transactions
Investors welcomed the move	Cray made its announcement after the stock market closed	cray made its announcement
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Now there are many cars for every purse and purpose	now there are cars for every purpose
Delayed financings also would affect the operations of many companies	Their discomfort is a healthy sign for the rest of us	their discomfort healthy sign for rest of us
The embryo had progressed only to a clump of eight identical cells	But New York City general obligation bonds came under selling pressure	but new york city
Investors welcomed the move	Paris loved her at first sight	paris loved
Another poked a hole in the heel of his shoe	But some analysts remain sour on the company	but some analysts remain sour
The outlook for corporate earnings is fairly bleak	The collagen corneal shield helps speed healing of the cornea after eye surgery	the corneal shield helps healing of the cornea after eye surgery
Some found it on the screen of a personal computer	The machine began shipping at the end of last year	the machine began shipping
Both the Peasants and Rural Solidarity are forming new political parties for farmers	There was tremendous public enthusiasm for stock mutual funds	there was enthusiasm for mutual funds
Motorola is fighting back against junk mail	The service supplies weekly reports on school and college construction plans	the service supplies weekly reports on school construction plans
Other network applications have very different goals	Higher earnings helped some issues	higher earnings helped
The investors range from elderly widows to affluent professionals	But both the traders and the pilots remain interested in some transaction	but both the traders and the pilots remain interested in transaction
Your story is an insult to the citizens of the Mississippi Delta	The Marina rescue center offered a very San Franciscan response to the disaster	the marina rescue center offered a very san franciscan response to disaster
Demand will come first from programming production companies and then from television stations	Kidder officials stand by their aggressive use of program trading	fail to follow
We do not depend on pharmaceutical companies for our support	These are real costs	these are real
This is an index fund with a bet	The turnover in both issues was roughly normal	fail to follow
These revised figures also may explain some of the recent strength of the dollar	Many resorts also are focusing more on the service side of their business	many resorts also are focusing more on the service side
London shares closed moderately lower in thin trading	Their problem is one of inefficiency of an industrial economy	their problem is inefficiency of industrial economy
Some found it on the screen of a personal computer	The talks came as Lebanese negotiations on political changes appeared deadlocked	the talks came as lebanese negotiations
The most pressing problem was the suspension of options trading	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
Utilities management is a major commercial niche	So the administration dropped it	so the administration
