demonstration	test_sentence	response
Delayed financings also would affect the operations of many companies	Shares of three brokerage firms rose after they reported earnings	shares three brokerage firms rose after they reported earnings
The film makers have couched this offensive idea in pretty packaging	Turkey in any event is long past it	turkey is long past it
But the move lagged a stronger rise in New York Stock Exchange issues	The measure also includes spending cuts and increases in federal fees	the measure also includes spending cuts and increases in federal
The most pressing problem was the suspension of options trading	Economists expected twice as large an increase	economists expected
Craig Forman in London contributed to this article	Some in Big Oil are easing the grip on their wallets	some are easing the grip on their wallets
Motorola is fighting back against junk mail	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	prices on the frankfurt stock exchange tumbled in
The outlook for corporate earnings is fairly bleak	Friday brings the final count on October auto sales	friday brings final count october auto sales
Some even see a silver lining in the dark clouds	The loss of more customers is the latest in a string of problems	the loss of more customers is the latest in a string of
Traders are already buckling their seat belts	But such skills were alien to Toni Johnson	but such skills were alien
Motorola is fighting back against junk mail	Continental Air replaced its top executive for the sixth time in as many years	continental air replaced its top executive
But the move lagged a stronger rise in New York Stock Exchange issues	You built your career on prejudice and hate	you built career on prejudice hate
Some abortion advocates have been asking themselves this very question	She has lots of opinions	she has lots of
The two sides now are accusing each other of lying	Many Indians fear a repeat of that experience	many indians fear
Most sleep on the floor	The collagen corneal shield helps speed healing of the cornea after eye surgery	the collagen corneal shield helps
But the Rockefeller investment is its largest	The joke here is that the Giants lost by de fault	the joke here is that the giants lost
The bond market was unmoved by the economic statistics	This leads to a very special sense of urgency	this leads to a very special sense of
The Bakersfield Supermarket went out of business last May	Estimated volume was five million ounces	estimated volume was five million
Loyalty lags most for utilitarian products like trash bags and batteries	They looked at the miniature and saw a giant folly	they looked at the miniature and saw a giant
Nissan created its quake ad in a weekend	But they are also talking about new magazines	but they are also talking
Expansion plans also include acquisitions in growing foreign markets	Competition and mounting insurance and equipment costs have been the undoing of many resorts	competition and mounting insurance and equipment costs have been the undoing of many
The woman had nearly died	They did themselves even more good	they did themselves
President Bush signed a disaster declaration covering seven Northern California counties	The service supplies weekly reports on school and college construction plans	the service supplies weekly reports
Loyalty lags most for utilitarian products like trash bags and batteries	Bond prices were little changed in sluggish activity	bond prices were little changed in
We had great success in Somalia	Inco shares fell after the announcements	inco shares fell
