demonstration	test_sentence	response
Traders are already buckling their seat belts	The reason is simple	the reason
The plan lacked a withdrawal timetable	The lack of any new cash probably would still leave the banks dissatisfied	the lack of any new cash
Traders are already buckling their seat belts	He also mentioned increased capital investment by Pacific Bell for network improvements	he also mentioned
Most of the loans in question are to Third World countries in South America	Millions of refugees would rush home	millions refugees rush home
He expects the price for that product to rise even more next year	The trip from the test tube was not without snags	the trip from tube not without snags
And she has this inexhaustible energy	The issues of companies with ties to the junk bond market also tumbled Friday	the issues of companies friday
These revised figures also may explain some of the recent strength of the dollar	Columbia announced the results after the close of the stock market	columbia announced the results
Utilities management is a major commercial niche	He will remain chairman	he will remain
The investors range from elderly widows to affluent professionals	They currently have large orders for cargo planes	they currently have orders for planes
Analysts expect further jitters this week	The Pentagon is a haunted house	pentagon haunted house
We do not depend on pharmaceutical companies for our support	The issues of companies with ties to the junk bond market also tumbled Friday	the issues of companies tumbled friday
Analysts expect further jitters this week	It all started with geography	it all started
The appointments are part of a planned succession at the company	No one around me was saying anything	no one around me saying anything
He has too readily swallowed the case for the activist law school culture	But then they wake up to a nightmare	but then
The company also faces delisting by the National Association of Securities Dealers	Crude oil prices ended mixed	crude oil prices ended
It blames most of these on Fatah	Lead underwriter to the issue is Toronto Dominion Securities Inc	lead underwriter issue toronto dominion securities inc
Some even see a silver lining in the dark clouds	The scientists have experimented on the tiny neck arteries of rats	fail to follow
Other magazine publishing companies have been moving in the same direction	Opponents of the cut are playing hardball	opponents of the cut are playing
It also lowered some air fares	One big obstacle is that few drugstores develop the film anymore	one big obstacle is that few
He expects the price for that product to rise even more next year	There is a small Renoir on the wall	small renoir on wall
But the brand had trouble from the start	Fear is the father of panic	fear is the father of
We were out of the box	It expects any impact on its business to be slight	it expects impact slight
That cost rises in times of high market volatility	Ski promotions have traditionally avoided the touchy issue of safety	ski promotions have traditionally
Federal Paper Board sells paper and wood products	Most earn high ratings from credit agencies	most earn
