demonstration	test_sentence	response
Our teachers are not an important factor in our educational crisis	Both companies will replace the oil filler cap with a ventilated oil filler cap	both companies will replace the oil filler cap with a
Percentage differences based on daily sales rate rather than sales volume	The screen was a sea of red	the screen was red
Both the Peasants and Rural Solidarity are forming new political parties for farmers	One apparent side effect is a minor increase in a brain hormone	one apparent side effect is minor increase brain hormone
Another poked a hole in the heel of his shoe	Other forms of red tape are more pervasive	other forms of red tape are more
The bond market was unmoved by the economic statistics	The Bakersfield Supermarket went out of business last May	the bakersfield supermarket went out of
The Pentagon is a haunted house	Nerds and geeks sometimes find themselves a bit isolated at Harvard	nerds and geeks sometimes find themselves
Some found it on the screen of a personal computer	By the end of the century scientists had embraced the system	by the end of the century scientists had embraced
The end of the marriage was at hand	Both companies are regional carriers in the Southwest	companies regional carriers southwest
Rents have soared along with house prices	Rumors of Soviet interest also pushed up the prices of soybean futures contracts	rumors of soviet interest also pushed up the prices of
But the brand had trouble from the start	Corporate due process appeals to management for a variety of reasons	corporate due process appeals to management for a variety of
Sonja Steptoe and David Wilson contributed to this article	Other forms of red tape are more pervasive	red tape
Traders are already buckling their seat belts	But attendance is down from previous years	but attendance is down
The company earns about half its revenue overseas and plans further expansion	It shows a boy hurling rocks at a street lamp	fail to follow
Nobody has any credible estimate	Most other states have enacted similar bans	most other states
Most of the loans in question are to Third World countries in South America	Silicon Valley heaved a sigh of relief yesterday	fail to follow
Some found it on the screen of a personal computer	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute almost always turns on the
Radio programs and books have followed the daily television show	The recent sharp stock market decline exacerbated those concerns	the recent sharp stock market decline
He has too readily swallowed the case for the activist law school culture	She expects both revenue and profit to gain this year	she expects to gain this year
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Kitchen full of broken crystal	kitchen broken crystal
No amount of hype will bring viewers back if the shows are weak	The House bill also distorts economic efficiency in all sorts of perverse ways	the house bill also economic efficiency in all sorts of perverse ways
The two sides now are accusing each other of lying	Portrait studios have also latched onto the trend	portrait studios have also
The Senate will probably vote not long afterward	And they will even serve it themselves	and they will even serve it
Federal Paper Board sells paper and wood products	Reform starts in the Pentagon	reform starts
The rise matches that of the Dow Jones industrials this year	Right away you notice the following things about a Philip Glass concert	right away you notice the following things
