demonstration	test_sentence	response
The trial begins today in federal court in Philadelphia	Treasury bonds ended slightly higher in light trading	treasury bonds ended slightly higher in trading
We go from one to the other	Futures prices showed modest changes in light trading volume	prices showed changes in trading volume
The legal fight was the subject of a Wall Street Journal story yesterday	Some of these ideas are again under consideration in Congress	some of these ideas are again under consideration
The Pentagon is a haunted house	Most analysts had expected a sharper decline after the steep rise in August	most analysts had expected
Craig Forman in London contributed to this article	The problem here is not in the concept but in its lack of discrimination	here is not in the concept but in its lack of discrimination
The trial begins today in federal court in Philadelphia	But the market turmoil could be partially beneficial for some small businesses	but the market could be partially beneficial for some small businesses
Some even see a silver lining in the dark clouds	Loyalty lags most for utilitarian products like trash bags and batteries	loyalty lags most for utilitarian products
The company also faces delisting by the National Association of Securities Dealers	He dedicated all these new forces to the Persian Gulf	he dedicated all these new forces
Help may be on the way	And the world could experience its first psyllium shortage	and the world could experience its first psyllium
He expects the price for that product to rise even more next year	Blue chips led the march up in heavy trading	blue chips led march up heavy trading
Radio programs and books have followed the daily television show	The strike ended Oct	strike oct
These people have different agendas	This is New York City	this is
But the Rockefeller investment is its largest	But the device obscures more than it illuminates	but the device obscures
Some abortion advocates have been asking themselves this very question	The youthful audience for Saturday programming is no longer dependent on the networks	fail to follow
Most of the loans in question are to Third World countries in South America	Ads for England are artsy and irreverent	ads england artsy irreverent
The embryo had progressed only to a clump of eight identical cells	The cafeteria remains closed	the cafeteria
The measure also includes spending cuts and increases in federal fees	Many called it simply a contrast in styles	many called it simply a contrast
Craig Forman in London contributed to this article	An additional benefit is the creation of jobs	creation of jobs
Help may be on the way	Whittle has met some resistance	whittle has met
An assassin in Colombia killed a federal judge on a Medellin street	Sometimes repairs are out of the question	sometimes repairs are out of the
Ashland had a loss	IRAs were like stepchildren there	iras were like
October is a critical month for the privatization program	Preparedness involves more than flashlights and fire alarms these days	preparedness involves
It also lowered some air fares	But it could be much worse	but it could be
The West Germans then took over and finally found Markus Hess	Institutional buyers were the main force pushing blue chips higher	institutional buyers were the main force pushing
