demonstration	test_sentence	response
The Bakersfield Supermarket went out of business last May	The figures are at seasonally adjusted annual rates in trillions of dollars	the figures are at seasonally adjusted annual rates
But slow sales forced Ford to kill the brand just last week	That is for the future	that for future
Nissan created its quake ad in a weekend	The rise matches that of the Dow Jones industrials this year	the rise matches that of the dow jones industrials
Radio programs and books have followed the daily television show	Other trips were more productive	other trips
The most pressing problem was the suspension of options trading	The finding riveted medicine	the finding riveted
Sierra Tucson operates an addiction treatment center	Craig Torres contributed to this article	craig torres
The rise matches that of the Dow Jones industrials this year	The result is mistrust and criticism from all around	the mistrust and criticism from all around
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly as trading activity slowed
But the Rockefeller investment is its largest	But Middle East supplies were growing in importance	but middle east supplies were
These revised figures also may explain some of the recent strength of the dollar	Other scandal survivors are sometimes the best source of solace	other scandal survivors sometimes the best source
He expects the price for that product to rise even more next year	No such statement appears on the tapes	no such statement appears on tapes
The West Germans then took over and finally found Markus Hess	Repeat customers also can purchase luxury items at reduced prices	repeat customers also can purchase
An American journalist now is standing trial in Namibia	The Pentagon is a haunted house	the pentagon is
Both issues are among the most popular with individual investors	Poland makes no machinery for a plant on that scale	poland makes no machinery
The end of the marriage was at hand	Still the Salinger decision created a strong presumption against fair use of unpublished materials	salinger decision strong presumption against fair use unpublished materials
The woman had nearly died	Other magazine publishing companies have been moving in the same direction	other magazine publishing companies have been moving
Craig Forman in London contributed to this article	Guarantee by Credit Suisse	by credit suisse
The embryo had progressed only to a clump of eight identical cells	The reality is that Bank finances are rock solid	the reality is
The competitive sniping can get pretty petty at times	The outlook for corporate earnings is fairly bleak	the outlook for corporate earnings
Another poked a hole in the heel of his shoe	The market has grown relatively quiet since the China crisis	the market has grown relatively quiet since
The rise matches that of the Dow Jones industrials this year	But the new lens became the eye of a storm	but the new lens became the eye
That cost rises in times of high market volatility	Some of these ideas are again under consideration in Congress	some of these ideas are again
The appointments are part of a planned succession at the company	Many of us are suckers	fail to follow
The West Germans then took over and finally found Markus Hess	The interviews took place two years ago	the interviews took place
