demonstration	test_sentence	response
No amount of hype will bring viewers back if the shows are weak	The market is still very touchy about rumors and news on pending takeovers	fail to follow
Rents have soared along with house prices	So the Federal Reserve is an attractive target for complaint by politicians	so the federal reserve is an attractive target for complaint
Even claims against individuals and companies face significant roadblocks	Some nights he slept under his desk	some nights desk
But slow sales forced Ford to kill the brand just last week	Their discomfort is a healthy sign for the rest of us	their discomfort healthy sign for rest of us
Nissan created its quake ad in a weekend	President Reagan vetoed this as a First Amendment violation	president reagan vetoed this
Help may be on the way	Some of these ideas are again under consideration in Congress	some ideas under consideration in congress
The pilots argued that this triggered a pay raise for them	The accord expired yesterday	the accord expired
Sonja Steptoe and David Wilson contributed to this article	The chimney is a pile of bricks on the front lawn	chimney pile of bricks front lawn
Percentage differences based on daily sales rate rather than sales volume	He is negotiating a rich book contract to boot	fail to follow
Expansion plans also include acquisitions in growing foreign markets	Surveys suggested that consumer confidence was high before Friday	surveys suggested that consumer confidence was high
But the brand had trouble from the start	Competition in the sale of complete bikes is heating up too	competition in the sale of complete bikes is heating up
The rise matches that of the Dow Jones industrials this year	Books and tapes all over my room	fail to follow
Federal Paper Board sells paper and wood products	But there are grounds for complaint	but there are grounds
The Pentagon is a haunted house	He gave no further details	he gave no further
But the Rockefeller investment is its largest	That means huge travel bills	that means huge travel
They lied to me on the recruiting trip	But its surprising progress so far holds important lessons for companies in trouble	but its surprising progress so far
William Coors is their uncle	But Middle East supplies were growing in importance	but middle east supplies
Our teachers are not an important factor in our educational crisis	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled in
We go from one to the other	The appointments are part of a planned succession at the company	fail to follow
The House version would raise slightly more	The contract also provides for advanced billing and network management services	contract advanced billing network management
The Bakersfield Supermarket went out of business last May	The main reason remains weather	the main reason remains
This is an index fund with a bet	Nissan created its quake ad in a weekend	nissan created its quake ad in a
Some even see a silver lining in the dark clouds	The fallout for investors lately has been painful	the fallout for investors has been painful
Athena eventually acquired exclusive rights to the technology and currently is developing it	This is not the case	this is not
