demonstration	test_sentence	response
Percentage differences based on daily sales rate rather than sales volume	It may experience an upswing or two in between	it may experience an upswing
The measure also includes spending cuts and increases in federal fees	And they are a very odd team in any case	and they odd team in any case
Percentage differences based on daily sales rate rather than sales volume	Competition in the sale of complete bikes is heating up too	complete bikes
The trial begins today in federal court in Philadelphia	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	the woman walks on in direction of plaza de alonso martinez
The appointments are part of a planned succession at the company	Local pollution problems require cheap energy and capital for their solution	local pollution problems require for their solution
The bond market was unmoved by the economic statistics	He dedicated all these new forces to the Persian Gulf	he dedicated all these new forces to the
The answer will be obvious	The joke here is that the Giants lost by de fault	the joke here is that the giants lost
Traders are already buckling their seat belts	It also inevitably leaves a residue of shareholder lawsuits	it also inevitably leaves a residue
But the brand had trouble from the start	The state can also bar Drexel as an investment adviser	the state can also bar drexel as an investment
Ski promotions have traditionally avoided the touchy issue of safety	Tokyo stocks rebounded Tuesday from two consecutive daily losses in relatively active dealings	tokyo stocks rebounded tuesday from two consecutive daily losses in active dealings
The appointments are part of a planned succession at the company	Yet the state alone sells seeds and machines	yet the state sells seeds and machines
The embryo had progressed only to a clump of eight identical cells	Foreign bonds surged as the dollar weakened against most major currencies	foreign bonds surged
Nissan created its quake ad in a weekend	My relationships with the British are totally different	my relationships with the british
Only a few books fell in the reading room	The quake postponed the third and fourth games of the World Series	the quake postponed the third and fourth games
The measure also includes spending cuts and increases in federal fees	Local pollution problems require cheap energy and capital for their solution	local pollution problems require energy and capital for their solution
The two sides now are accusing each other of lying	Columbia announced the results after the close of the stock market	columbia announced after the close
But slow sales forced Ford to kill the brand just last week	Hostile takeovers are quite a new phenomenon	hostile takeovers quite new phenomenon
Total return is price changes plus interest income	The embryo had progressed only to a clump of eight identical cells	embryo progressed eight identical cells
But the move lagged a stronger rise in New York Stock Exchange issues	Perhaps in time the Supreme Court will correct them	perhaps in time the supreme court will correct
An assassin in Colombia killed a federal judge on a Medellin street	Developers are also eyeing the real estate portfolios of major corporations	fail to follow
Percentage differences based on daily sales rate rather than sales volume	The bank is now aggressively marketing retail services at its domestic branches	bank aggressively retail domestic branches
Sonja Steptoe and David Wilson contributed to this article	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	reasons for the collapse of the nimitz freeway were sketchy
The House version would raise slightly more	They looked at the miniature and saw a giant folly	they looked miniature saw folly
The rise matches that of the Dow Jones industrials this year	The youthful audience for Saturday programming is no longer dependent on the networks	fail to follow
