demonstration	test_sentence	response
The House version would raise slightly more	One big problem has been the thoroughbred racehorse market	big problem thoroughbred racehorse market
Demand will come first from programming production companies and then from television stations	Neither testified at the previous trials	neither testified at the previous
The Senate will probably vote not long afterward	The dollar rose modestly against most major currencies	the dollar rose
Most sleep on the floor	The pressure for change will rise with costs	the pressure for change will rise with
The competitive sniping can get pretty petty at times	Abbie lies back and leaves the frame empty	abbie lies back
We go from one to the other	The British economy is hardly the picture of health these days	fail to follow
Rents have soared along with house prices	Other magazine publishing companies have been moving in the same direction	other magazine publishing companies have been moving in the same
Craig Forman in London contributed to this article	He is warm and polished before a Puerto Rican Congress in Asbury Park	he is before a puerto rican congress in asbury park
And she has this inexhaustible energy	This hurts the price of corporate bonds	this hurts
This is an index fund with a bet	By the end of the century scientists had embraced the system	by the end of the century scientists had embraced the
The competitive sniping can get pretty petty at times	Japanese government bonds showed little change	japanese government bonds showed
Other forms of red tape are more pervasive	An additional benefit is the creation of jobs	additional benefit creation of jobs
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The traffic jam out of the park was monumental	fail to follow
The Senate will probably vote not long afterward	The dollar also moved higher in Tokyo	the dollar also moved
He has too readily swallowed the case for the activist law school culture	Perhaps even the American apologists will now accede	perhaps american now accede
The answer will be obvious	Slowing economies in some areas limit student choice	fail to follow
Another poked a hole in the heel of his shoe	The investors range from elderly widows to affluent professionals	the investors range from
These people have different agendas	These revised figures also may explain some of the recent strength of the dollar	these revised figures also
Total return is price changes plus interest income	The result is a new and huge appetite for programming	result is huge appetite for programming
Ski promotions have traditionally avoided the touchy issue of safety	The gap between winners and laggards will grow	the gap between winners and laggards will
She was as cool as a cucumber	And his outlook improved after successful cataract surgery in August	and his outlook improved after successful cataract surgery in
The trial begins today in federal court in Philadelphia	Some economists expect further declines in investment spending	some economists expect further declines in in spending
The Bakersfield Supermarket went out of business last May	Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	its previous proposal had conditioned rate limits
Craig Forman in London contributed to this article	Their discomfort is a healthy sign for the rest of us	discomfort healthy sign for us
