demonstration	test_sentence	response
No amount of hype will bring viewers back if the shows are weak	Now at least one Japanese company is turning the courtroom tables	now one japanese company is turning the courtroom tables
The plan lacked a withdrawal timetable	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	prices on the frankfurt stock exchange
Your story is an insult to the citizens of the Mississippi Delta	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled in moderate trading
The rise matches that of the Dow Jones industrials this year	He is a lawyer with a string of academic degrees	he is a lawyer with academic degrees
Total return is price changes plus interest income	Rumors of Soviet interest also pushed up the prices of soybean futures contracts	rumors of soviet pushed up prices soybean futures contracts
Analysts expect further jitters this week	Their legacy lives on	their legacy
Another poked a hole in the heel of his shoe	But even a little appeal has a lot of attraction these days	but even a little appeal has attraction these days
Some even see a silver lining in the dark clouds	Rumors of Soviet interest also pushed up the prices of soybean futures contracts	rumors of soviet interest also pushed up the prices of
Other magazine publishing companies have been moving in the same direction	The transaction is subject to a definitive agreement and approval by Ideal shareholders	the transaction is subject
The infusion of activists can bring a clash of cultures	Analysts had mixed responses to the results	responses to the results
Investors welcomed the move	Alan Murray contributed to this article	alan murray contributed
Other magazine publishing companies have been moving in the same direction	But such spots can be too soft	but such spots can
The competitive sniping can get pretty petty at times	Some institutional traders loved the wild ride	some institutional traders loved
An American journalist now is standing trial in Namibia	Their legacy lives on	their legacy
The woman had nearly died	Both Coors and Stroh have recently been ceding market share to Miller and Anheuser	both coors and stroh have recently been ceding
They lied to me on the recruiting trip	His hands sit farther apart on the keyboard	his hands apart keyboard
Your story is an insult to the citizens of the Mississippi Delta	Most analysts had expected a sharper decline after the steep rise in August	most analysts had expect a sharp decline after steep rise in august
Nissan created its quake ad in a weekend	The bond market was unmoved by the economic statistics	the bond market was unmoved
But the Rockefeller investment is its largest	Some other fare promotions have backfired	some other fare promotions have
The plan lacked a withdrawal timetable	The current ruble rate has long been out of line with the black market	the current ruble rate
The pilots argued that this triggered a pay raise for them	He also leads an opulent life style	he also leads
The legal fight was the subject of a Wall Street Journal story yesterday	The pilots argued that this triggered a pay raise for them	the pilots argued that this triggered
And she has this inexhaustible energy	Even claims against individuals and companies face significant roadblocks	even claims roadblocks
It blames most of these on Fatah	Traders can vary their strategies and execute their orders in any one of them	traders can vary strategies and execute orders in any one
