demonstration	test_sentence	response
The embryo had progressed only to a clump of eight identical cells	The confusion could be costly	the confusion
The investors range from elderly widows to affluent professionals	Continental Air replaced its top executive for the sixth time in as many years	continental air replaced top executive sixth time in many years
The investors range from elderly widows to affluent professionals	Earnings of female workers were unchanged	fail to follow
He has too readily swallowed the case for the activist law school culture	Developers are also eyeing the real estate portfolios of major corporations	fail to follow
Both issues are among the most popular with individual investors	The dollar finished at its intraday highs	the dollar finished
Discouragement feeds on itself	The Panamanian affair is only the tip of a more alarming iceberg	the panamanian affair is only the tip
It blames most of these on Fatah	The latest wave of marketing is instructive	latest wave marketing instructive
Some even see a silver lining in the dark clouds	The struggle over capital gains is the most important game in town	the struggle over capital gains is the most important game
Traders are already buckling their seat belts	Analysts expect further jitters this week	analysts expect further
But the move lagged a stronger rise in New York Stock Exchange issues	The turnover in both issues was roughly normal	the turnover in both issues was roughly
Percentage differences based on daily sales rate rather than sales volume	Other analysts are nearly as pessimistic	other analysts are
It also lowered some air fares	Wall Street traders on Friday had complained about the trading suspensions	wall street traders on friday had complained
The West Germans then took over and finally found Markus Hess	Local pollution problems require cheap energy and capital for their solution	local pollution problems require
This is an index fund with a bet	President Reagan vetoed this as a First Amendment violation	president reagan vetoed this as a violation
Sierra Tucson operates an addiction treatment center	But the stock market swings have continued	but the stock market
Nissan created its quake ad in a weekend	This is partly due to the particular demands of the crop	this is partly due to the particular demands
Other forms of red tape are more pervasive	Market conditions point to even lower prices next year	conditions point to lower prices next year
The Pentagon is a haunted house	She expects both revenue and profit to gain this year	she expects both to gain
Discouragement feeds on itself	It was the highest bid in history for a work of art	it was the highest bid
Craig Torres and Anne Newman contributed to this article	This hurts the price of corporate bonds	this hurts the price of corporate
Some equipment going to work is almost new	This kind of contingency analysis is common in war planning and business planning	this kind of contingency analysis is common
Federal Paper Board sells paper and wood products	It was all over the place	it was all
The Pentagon is a haunted house	The talks came as Lebanese negotiations on political changes appeared deadlocked	the talks came as lebanese negotiations
An American journalist now is standing trial in Namibia	The protesters point out that Galileo also could crash to Earth then	the protesters point out that galileo also could crash to earth
