demonstration	test_sentence	response
Total return is price changes plus interest income	So two cheers for the new rules	two cheers for new rules
London shares closed moderately lower in thin trading	The failed rights issue also should have a modest impact on British Air shares	failed rights issue modest impact on british air shares
The most pressing problem was the suspension of options trading	Maybe it was their peculiar sense of history	maybe it was
He does this in at least three of his solo pieces	The board expands to seven members	board expands seven members
Expansion plans also include acquisitions in growing foreign markets	The engine plant may encompass plans for a joint components venture with Jaguar	the engine plant may encompass plans for a joint components venture
The legal fight was the subject of a Wall Street Journal story yesterday	Industry observers expect a wide divergence in performance	industry observers expect a wide divergence
They lied to me on the recruiting trip	It belonged to her grandfather	belonged to her grandfather
These revised figures also may explain some of the recent strength of the dollar	All these reports about him committing genocide are probably exaggerated anyway	all these reports about him exaggerated anyway
It also lowered some air fares	But that was all of three months ago	but that was all
No amount of hype will bring viewers back if the shows are weak	But the new lens became the eye of a storm	the new lens became the eye of a storm
President Bush signed a disaster declaration covering seven Northern California counties	Americans place native or native speakers in charge of subsidiaries overseas	americans place native or native speakers in charge
The company develops and markets products for the food service industry	The peril of unlimited liability looms large for a number of them now	the peril of unlimited liability looms large for a number of them
Analysts expect further jitters this week	Japanese government bonds showed little change	japanese government bonds little change
Some even see a silver lining in the dark clouds	The pressure for change will rise with costs	the pressure for change will rise with
The third principal in the South Gardens adventure did have garden experience	These are real costs	these are real
The appointments are part of a planned succession at the company	Both Citicorp and Manufacturers Hanover reported earnings yesterday	both reported yesterday
Most sleep on the floor	The trial begins today in federal court in Philadelphia	trial today federal court philadelphia
Craig Forman in London contributed to this article	Kitchen full of broken crystal	full of broken crystal
London shares closed moderately lower in thin trading	Officials at the University of Virginia Art Museum certainly would agree	officials at the university of virginia art museum
She was as cool as a cucumber	This kind of contingency analysis is common in war planning and business planning	this kind of contingency analysis is common in
The trial begins today in federal court in Philadelphia	This is an index fund with a bet	fail to follow
Another poked a hole in the heel of his shoe	The third principal in the South Gardens adventure did have garden experience	the third principal in the south gardens adventure did have
Ashland had a loss	She was as cool as a cucumber	she was as cool
Ski promotions have traditionally avoided the touchy issue of safety	The August drop was the fourth decline in five months	the august drop was the fourth in five months
