demonstration	test_sentence	response
Some abortion advocates have been asking themselves this very question	He has good control	fail to follow
Another poked a hole in the heel of his shoe	He will continue as a director	he will continue
Most of the loans in question are to Third World countries in South America	He expects the price for that product to rise even more next year	he expects the price for product rise more next year
Radio programs and books have followed the daily television show	Never once did she gasp for air or mop her brow	never once did she
Your story is an insult to the citizens of the Mississippi Delta	There is a lot of waste	there is a lot of
An American journalist now is standing trial in Namibia	Cost is a key consideration because of the global sweep of the financial markets	cost is a key consideration because of the global sweep
But the move lagged a stronger rise in New York Stock Exchange issues	He will continue as a director	he will continue as
The embryo had progressed only to a clump of eight identical cells	Traders are already buckling their seat belts	traders are
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The move reflected the growing confidence of the revamped Supreme Soviet	the move reflected the growing confidence of the supreme soviet
We were out of the box	Futures prices showed modest changes in light trading volume	futures prices showed changes
Some found it on the screen of a personal computer	Your story is an insult to the citizens of the Mississippi Delta	your story is an insult to citizens of the mississippi delta
The Bakersfield Supermarket went out of business last May	The market seems increasingly disconnected from the rest of the nation	the market disconnected from nation
Only a few books fell in the reading room	Further consolidations in the industry could follow	further consolidations in
This hurts the price of corporate bonds	These revised figures also may explain some of the recent strength of the dollar	these dollar
Expansion plans also include acquisitions in growing foreign markets	An American journalist now is standing trial in Namibia	an american journalist now is standing trial in
He has too readily swallowed the case for the activist law school culture	Fog shrouded the base before touchdown	fail to follow
Sonja Steptoe and David Wilson contributed to this article	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute almost always turns on the
Most sleep on the floor	But then they wake up to a nightmare	but then they wake up to a
The West Germans then took over and finally found Markus Hess	That tariff is too stiff for some Financial District wage earners	that tariff is too stiff for some
Radio programs and books have followed the daily television show	And the practice often varies from location to location even within a company	and the practice often varies
The company also faces delisting by the National Association of Securities Dealers	Casino revenues and hotel occupancy rates are high	casino revenues
She was as cool as a cucumber	This leads to a very special sense of urgency	this leads to a very special sense of
The measure also includes spending cuts and increases in federal fees	Trading in cotton and sugar was nervous and showed small declines	trading in cotton and sugar nervous small declines
The end of the marriage was at hand	Now there are many cars for every purse and purpose	fail to follow
