demonstration	test_sentence	response
No amount of hype will bring viewers back if the shows are weak	The pilots argued that this triggered a pay raise for them	the pilots argued that this pay raise for them
This is an index fund with a bet	Other magazine publishing companies have been moving in the same direction	fail to follow
The company also faces delisting by the National Association of Securities Dealers	Futures prices showed modest changes in light trading volume	futures prices showed
The plan lacked a withdrawal timetable	Bond prices also edged higher	bond prices also
The company also faces delisting by the National Association of Securities Dealers	Big financial stocks carried the day	big financial stocks
The trial begins today in federal court in Philadelphia	Joanne Lipman contributed to this article	joanne lipman contributed to this
Craig Forman in London contributed to this article	But that was all of three months ago	of three months ago
William Coors is their uncle	The Marina rescue center offered a very San Franciscan response to the disaster	the marina rescue center offered
Utilities management is a major commercial niche	He remains chief executive officer	he remains
We were out of the box	Buyers stepped in to the futures pit	buyers stepped in
Discouragement feeds on itself	There is hope of change	hope change
This hurts the price of corporate bonds	Wall Street is understandably skeptical	wall street skeptical
The legal fight was the subject of a Wall Street Journal story yesterday	No one has alleged that the donations were by themselves illegal	no one has alleged that the donations were by themselves
Your story is an insult to the citizens of the Mississippi Delta	At least half that growth will have come in the past three years alone	at least half that growth will have come in the past three years
Athena eventually acquired exclusive rights to the technology and currently is developing it	So the senators must brace themselves	so the senators must brace
Your story is an insult to the citizens of the Mississippi Delta	Several other banks have similar applications pending	several other banks have applications pending
Total return is price changes plus interest income	There is hope of change	fail to follow
Even claims against individuals and companies face significant roadblocks	We cruise toward another set of pilings	we toward another set of pilings
She was as cool as a cucumber	In the end politics got in the way	in the end politics got in
Nobody has any credible estimate	The companies reached an agreement in principle for the sale in August	companies reached agreement
The third principal in the South Gardens adventure did have garden experience	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated by a cultural barrier wider than
The infusion of activists can bring a clash of cultures	Some in the industry are skeptical	in the industry are skeptical
It blames most of these on Fatah	The chimney is a pile of bricks on the front lawn	chimney bricks front lawn
The investors range from elderly widows to affluent professionals	Ski promotions have traditionally avoided the touchy issue of safety	ski promotions have traditionally avoided the issue of safety
