demonstration	test_sentence	response
他在哪个城市啊	关键是学校的成绩单不好印	成绩单不好印
不过我在你后面	这个是什么意思	什么意思
你什么时候打的电话	你每个月包多少流量啊	你多少流量
弱国就是大国的练兵场啊	很多厂家也会做甲方的工作	厂家会做工作
每天往返路程需要多长时间	祖上多少代都没这基因	祖上多少代都没
我觉得我婆婆神经有些问题	关键你男人家请客就行	关键你男人家请客
他搞他的我搞我的	你受不了那种日子的	你受不了日子的
那是理想国	她前一段时间在幼儿园打工	她前一段时间
我今天下午困死了	孩子们去同学家过生日去了	孩子们过生日去了
因为我看她没什么兴趣	关键是铁饭碗刮不出多少金子来啊	关键是铁饭碗刮不出啊
一白遮百丑呀	那里有没有华人同事	那里有没有同事
还是你们在哪里再要一个孩子啊	这个也是要计算机专业的吗	这个也是要专业的吗
男孩不能太乖这是我的看法	你要是个男的就好了	你要是个男的
我周日晚上走	你在哪个中介啊	你在哪
他教刑事司法系统的	你们那边可以挂国内老板吗	你们那边可以挂吗
国内驾照只能在这里用一个月	你还记得你的账号吗	你还记得账号吗
你就看请求那里	我们是小社	我们
因为我们下学期有开理论犯罪学	他知道这个事	他那时候知道这个事
我还在那家电力公司	啥叫康乐消费	康乐消费
书记今天下午回来	这是我的微博	今天这是我的微博
骨子里奔流着新闻热血	我鄙视俺同学	我鄙视同学
你可以搜索一下他的文章什么的	我们公司在搞什么二十周年庆	我们公司在搞我们公司在搞
你们是什么公司啊	他也是四个月暑假啊	四个月暑假
这个领导可能有领导的想法吧	我就一个床一个桌子啊	我就啊
