demonstration	test_sentence	response
雨巷是总结过去的一种感情	小孩教育真是一门大学问	小孩教育是门
我们做弱电系统	这是你们什么时候拍的	你们拍的
你机票多少钱	你觉得你的小啊	你觉得
国内驾照只能在这里用一个月	你下午几点结束	你结束
我哪有什么关系	你还记得你的账号吗	你还记得吗
我倒是没有考虑过这个问题	订座系统在我们手里	在我们手里
你同学在哪家医院的	我们得见个面	我们得见
那是外置天线	土地基金增强特区财政储备	增强
十月一日为法定假日	右边的是我同学	右边的是
反正我是没洗过十多分钟的脸	整个国家公园都建在一个活火山上	整个国家公园都建在
我查下这里的时间	我之前有认识另外一位医生	我有认识
你办个招行和广发的就行	他们说暑假真不像个暑假	他们说真不像
你是男的女的呀	这个是什么意思	这个是
啥叫康乐消费	他教刑事司法系统的	他教的
一张胶片多少钱大概	关键是铁饭碗刮不出多少金子来啊	关键是铁饭碗刮不出啊
你是不是有车老师的邮箱之类的	我爸只活在自己的世界里	只活在
你看我的签名	你有什么经验没	你有没
我也正在物色这方面的人才	其他的外国人都是同事同学	其他的都是
我也有过这样的经历	账务公开什么的跟组织结构无关	财务公开什么的无关
那里有没有华人同事	我靠我真不该换这个签名的	我靠我真不该换
孩子们去同学家过生日去了	你公公肯定怕你和你对象乱花钱	你公公肯定怕乱花钱
你可以搜索一下他的文章什么的	我再给他打个电话问问你	我再打个电话问问
所以我一个人在家	他也是四个月暑假啊	他也是暑假啊
你要有这种信念呀	你可以加我人人	你可以加
