demonstration	test_sentence	response
那你还不就拿个提成	尽管你也看不惯我和艳调情	尽管你也看不惯我
我预约了心脏彩超	我已经不会为这些事情纠结了	我已经不会纠结了
那你请啥假	她前一段时间在幼儿园打工	她前一段时间在幼儿园
我要打多少年的工呀	我们是小社	我们是
那你喜欢什么样的	那里有没有华人同事	那里有没有
不过我不敢跟她聊这方面	但是公司有营销策划部门	但是公司有营销策划
他是换全新的	你要找天线供应商	你要找
那是理想国	这个交通标识是什么意思	这个交通标识
这个啥意思	你是哪个车次	你是
那你就吃点饭打发一下时间嘛	其实里面也没有爱情故事	其实里面也没有故事
东方是什么职务啊	我下采购单	我下
这个是耳鼻喉科的手术申请单	你什么时候填志愿啊	你什么时候填
我也在考虑这个问题	你敢嘲笑你哥	你敢嘲笑
你看社区地图	我那没有那些康乐消费	我那没有
我先看看检查结果	我看了一下牌子比费城的多	我看了一下比费城的多
恩我正在订机票酒店什么的	我说你认为什么车比较不错啊	我说你认为什么比较不错
而且哟你看了很多书嘛	我看中了件欧时力的大衣	我看中了
你有朋友找女朋友吗	交流有些障碍了啊	有些障碍了啊
肠炎也不是什么疑难杂症啊	我周六凌晨的飞机	我的飞机
现在这里早上十点半	我是给我爱人定的	我是
你们是开发商还是营销策划	我没有淘宝账号	我没有
反正我是没洗过十多分钟的脸	所以我一个人在家	所以我在家
这是原版的	你要是个男的就好了	你要是就好了
我还得赶点东西	我靠我真不该换这个签名的	我靠我真不该换
