demonstration	test_sentence	response
它分蛮多版面	他是换全新的	他换新的
不过我以前的同事很好	要是晚上的那种我是能参加的	晚上我能参加
你受不了那种日子的	我觉得他这个人人品有问题	我觉得他人品有问题
我们都是一家人	那小子赚了不少钱	那小子赚钱
你可能要比这个早吧	那不是跟以前差不多的	跟以前差不多
他是我小学的好友	你是不是有车老师的邮箱之类的	你是不是有车老师邮箱
我会在你们那边的下午发给你	但是防腐剂什么的少	防腐剂少
我觉的她应该有这个想法	其他的都好说	都好说
我们明天跟你的情况一样	我爸只活在自己的世界里	我爸活在世界里
公大得孩子很苦逼得	但是防腐剂什么的少	防腐剂少
我怕她知道我们的聊天	你们不是开发商你干嘛	你干嘛
附近有个民生银行	那个和医院没有关系	和医院没关
我父母这次去我姐姐家	我要去上厕所清包包关电脑了	我要清包关电脑
官方就需要这样的代表	房子都没有要什么电梯	房子都没有
他们跟我离家也辛苦	思八达是不是离你家很近	思八达是不是很近
各拥一片天	课程要有卖点	卖点
男女主角叫啥	我也有过这样的经历	有经历
好汉不提当年勇	这才叫多项式相等	多项式相等
新一轮的政治斗争又将开始	账务公开什么的跟组织结构无关	财务公开跟结构无关
那个是所有的	我给你关注着	我关注
嗯我上周给我们部门的人讲课	我一般准备浴巾给他们带去	我浴巾带去
那是因为你自己这样觉得	国内驾照只能在这里用一个月	驾照一个月
我要开会去了	我老公到车站没买到	老公没买
按照银行报表的销售额可以	但是防腐剂什么的少	防腐剂少
