demonstration	test_sentence	response
当地居民欣赏美丽的公园	他的父母冲到他身旁	他的父母冲到
养老金改革是其主要推动力	这个故事始于一个小镇	这个故事始于
大部分人尊敬这位伟大的领导者	小船停在平静的湖面上	小船停
当地社区支持我们的筹款活动	干净的床单放在洗衣篮中	床单放在
一些机构交易员喜欢这种疯狂的旅程	小鸟们停在粗树枝上	小鸟们停在
我们友好的邻居分享他美味的食物	一轮圆月出现在漆黑的夜空上	一轮圆月出现
会计问题引发更多棘手事件	他的眼镜放在床头柜上	他的眼镜放在
城市居民渴望安静的乡村生活	这个老人看向窗户	这个老人看
我的朋友们珍惜我们的高中回忆	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生
预期的竞争是一个问题	一只迷路的小狗走向城市公园	一只迷路的小狗走
两名选举委员会成员反对配对计划	一位绅士走向繁忙的咖啡厅	一位绅士走向
我的小弟弟享受这个有趣的游戏	剩余学生坐在地上	剩余学生坐
可能的副作用包括高血压	他们一家生活在一个老旧农舍里	他们一家生活
勤奋的学生学习她的课程	许多松鼠生活在橡树上	许多松鼠生活
你的父亲值得一个假期	旧地图指向隐藏的宝藏	旧地图指向
联邦法官授予临时限制令	一张照片挂在他的书房	一张照片挂在
那个年轻的女孩爱她的新玩具	这件稀有文物保存在安全保险库中	这件稀有文物保存在
该诉讼寻求未具体说明的损害赔偿	易碎的花瓶放在顶层书架	易碎的花瓶放在
他们热情的教练训练年轻的团队	学生们看向复杂的方程式	学生们看向
她的父亲保护家人	这场意外发生在周六晚上	这场意外发生
那个老人喂那只流浪猫	这封秘密信放在旧木桌上	这封秘密信放在
上升的运营费用是另一个问题	年老的客人们坐在晚餐桌旁	年老的客人们坐在
城市的孩子接收免费的教育	路标指向最近的出口	路标指向
这些人有不同的议程	这位伟大的艺术家死于一场重病	这位艺术家死
