demonstration	test_sentence	response
我的想法是房间配上电脑	你可以搜索一下他的文章什么的	可以搜索一下他的文章什么的你
去年一个师弟准备的	婆婆一家来了	婆婆家来了
他不适合我结婚对象	生活快乐就是幸福	快乐就是幸福
我就没有关心这个问题	那你先来找我要不	那你先来找要不
每天往返路程需要多长时间	我说中了师傅的心思吧	“我说中了吧
我这里是晚上八点	理工科主要是逻辑	理工科主要是
自己做了一份	我觉得我婆婆神经有些问题	我觉得
学院近期是要进行大规模调整	我以后中午也带饭	我以后中午也
我们不在一个办公室了	他还有糖尿病	他还有病
我四点从单位直接出发	你不会还在家里加班吧	你不会还在加班吧
现在儿子肯定多数听老婆的	我肯定是每天晚上	我肯定是每天
你可以加我人人	我不去厂部	我不去
我给你发功了	我等下写个大概数给你发过去	我等下写个大概数发过去
男人不差在别的地方	我以为他其实在别人面前失分了	我以为他失分了
那种大花豆都乱	她这个人太可怕	这个人太可怕
我开车一趟就买回来了	我侧面打听到的	我侧面到的
但是公司有营销策划部门	咱没有那个本事跟着去学肯定不行	咱没有跟着去学肯定不行
我最近和公司的人有些矛盾	你要是个男的就好了	你要是个人就好了
我都得耻骨联合分离症了	外部压力是内部调整的机遇	外部压力是
你的店址在哪里	你要是个男的就好了	要是个男的就好了
民愤如火烧眼皮	你又跟他说过的吧	你跟他说过的吧
那个男生很有你当年的感觉	事儿妈神马的最讨厌了	事儿妈最讨厌了
教师待遇太低是根本原因	她通常早上很早起来回复邮件	她通常早上很早起来回复
我老公一直在外地工作	你快去和他视频吧	你快去视频吧
