demonstration	test_sentence	response
许多律师事务所赞助自己的项目	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生
他的父亲经营一家建筑公司	学生们看向复杂的方程式	学生们看向
我的小弟弟享受这个有趣的游戏	剩余学生坐在地上	剩余学生坐
城市居民渴望安静的乡村生活	小男孩看向玩具店的橱窗	小男孩看
一些机构交易员喜欢这种疯狂的旅程	一只迷路的小狗走向城市公园	一只迷路的小狗走向
这幅美丽的画引发强烈的情感	大部分人生活在农村地区	大部分人生活
她的父亲保护家人	这位伟大的艺术家死于一场重病	这位伟大的艺术家死
上升的运营费用是另一个问题	许多松鼠生活在橡树上	许多松鼠生活
这些人有不同的议程	一位绅士走向繁忙的咖啡厅	一位绅士走
当地居民欣赏美丽的公园	他的父亲死于一次心脏病	他的父亲死
可能的副作用包括高血压	小女孩走向卧室	小女孩走
该诉讼寻求未具体说明的损害赔偿	他的眼镜放在床头柜上	他的眼镜放
我们友好的邻居分享他美味的食物	旧地图指向隐藏的宝藏	旧地图指向
我的朋友们珍惜我们的高中回忆	干净的床单放在洗衣篮中	干净的床单放
养老金改革是其主要推动力	厚厚的论文摆放在书架上	厚厚的论文摆放
那个老人喂那只流浪猫	这场意外发生在周六晚上	这场意外发生
预期的竞争是一个问题	一轮圆月出现在漆黑的夜空上	一轮圆月出现
这个男孩需要你的帮助	这封秘密信放在旧木桌上	这封秘密信放
勤奋的学生学习她的课程	年老的客人们坐在晚餐桌旁	年老的客人们坐
那个年轻的女孩爱她的新玩具	路标指向最近的出口	路标指
他们热情的教练训练年轻的团队	这个故事始于一个小镇	这个故事开始
联邦法官授予临时限制令	一张照片挂在他的书房	一张照片挂在
你的父亲值得一个假期	他们一家生活在一个老旧农舍里	他们一家生活
会计问题引发更多棘手事件	他的父母冲到他身旁	他的父母冲
