demonstration	test_sentence	response
他们热情的教练训练年轻的团队	大部分人生活在农村地区	大部分人生活
该计划缺乏撤回时间表	小男孩看向玩具店的橱窗	小男孩看向
联邦法官授予临时限制令	小鸟们停在粗树枝上	小鸟们停在
两名选举委员会成员反对配对计划	一位绅士走向繁忙的咖啡厅	一位绅士走向
那个老人喂那只流浪猫	这封秘密信放在旧木桌上	这封秘密信放在
大部分人尊敬这位伟大的领导者	许多松鼠生活在橡树上	许多松鼠生活在
上升的运营费用是另一个问题	剩余学生坐在地上	剩余学生坐在
我的小弟弟享受这个有趣的游戏	旧地图指向隐藏的宝藏	旧地图指向
许多律师事务所赞助自己的项目	他的父亲死于一次心脏病	他的父亲死于
养老金改革是其主要推动力	这场意外发生在周六晚上	这场意外发生在
会计问题引发更多棘手事件	路标指向最近的出口	路标指向
可能的副作用包括高血压	小船停在平静的湖面上	小船停在
她的父亲保护家人	年老的客人们坐在晚餐桌旁	年老的客人们坐在
这幅美丽的画引发强烈的情感	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
当地居民欣赏美丽的公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
那个年轻的女孩爱她的新玩具	小女孩走向卧室	小女孩走向
这个男孩需要你的帮助	这件稀有文物保存在安全保险库中	这件稀有文物保存在
该诉讼寻求未具体说明的损害赔偿	学生们看向复杂的方程式	学生们看向
恶意收购是一个相当新的现象	黄金宝藏位于茂密的丛林	黄金宝藏位于
城市居民渴望安静的乡村生活	他的父母冲到他身旁	他的父母冲到
当地社区支持我们的筹款活动	一轮圆月出现在漆黑的夜空上	一轮圆月出现在
我的朋友们珍惜我们的高中回忆	这个老人看向窗户	这个老人看向
一些机构交易员喜欢这种疯狂的旅程	干净的床单放在洗衣篮中	干净的床单放在
他的父亲经营一家建筑公司	厚厚的论文摆放在书架上	厚厚的论文摆放在
