demonstration	test_sentence	response
我就没有关心这个问题	全职妈妈还要带孩子非常辛苦	全职妈妈还要带
小孩的学习能力会很强的	移动的很联通的频段是一样的	和联通的频段是一样的
你们是开发商还是营销策划	我一直但是这个事情	我一直但心
也许我和他说过话但没在意	明天早上我起早一点和你聊	明天早上我起早一点聊
我抄送给你了	那你的心还是在情绪里	那你的心还是在
我们明天跟你的情况一样	不过我不敢跟她聊这方面	不过我不敢聊这方面
那个男生很有你当年的感觉	要是晚上的那种我是能参加的	那种我是能参加的
雇主雇员应订定暴雨下工作守则	每个人心中的比例不同	每个人心中不同
你啥时候走	我们是泡沫的	我们是泡沫
你要是买我就给你带	双方都不会放在心里	都不会放在心里
我明后天再给教练长打电话	大热天的你跟领导说说可以晚点来	大热天的你说说可以晚点来
你往我家打电话了	她精力就不会集中在那个	她精力就不会集中
所以技术人员一般都拿不了多少钱	我看了一下牌子比费城的多	我看了一下牌子比费城
你给你哥哥说一声	人人都在为奥运作准备	人人都在作准备
你家里比我家里可能性大些列	那在这个方面上我们能达成共识	那在我们能达成共识
我一直放低自己的底线	现在这些男的真是	现在男的真是
你这几年过得好不饿	心里各种状况或多或少有个预判	心里各种状况有个预判
那是旧社会	我还是坐周晨那儿	我还是
奶妈终于在微信上出现了	我会在你们那边的下午发给你	我会发给你
文科基本上生活中有点用	那不就是今天	那不就是今
他知道这个事	人家是个大型连锁	人家是
他问咱有免税政策嘛	我希望他又主见	我希望他有
我今年年初开始也白头发了	那你的心还是在情绪里	那你的心情绪里
我从小跟她学的	整个国家公园都建在一个活火山上	国家公园在一个活火山上
