demonstration	test_sentence	response
我的小弟弟享受这个有趣的游戏	一位绅士走向繁忙的咖啡厅	一位绅士走向
那个老人喂那只流浪猫	这个老人看向窗户	这个老人看向
他的父亲经营一家建筑公司	小鸟们停在粗树枝上	小鸟们停在
勤奋的学生学习她的课程	这个故事始于一个小镇	这个故事始于
恶意收购是一个相当新的现象	小船停在平静的湖面上	小船停在
当地社区支持我们的筹款活动	他的父母冲到他身旁	他的父母冲到
联邦法官授予临时限制令	干净的床单放在洗衣篮中	干净的床单放在
养老金改革是其主要推动力	旧地图指向隐藏的宝藏	旧地图指向
你的父亲值得一个假期	小女孩走向卧室	小女孩走向
大部分人尊敬这位伟大的领导者	这场意外发生在周六晚上	这场意外发生在
这些人有不同的议程	学生们看向复杂的方程式	学生们看向
那个年轻的女孩爱她的新玩具	厚厚的论文摆放在书架上	厚厚的论文摆放在
预期的竞争是一个问题	他的父亲死于一次心脏病	他的父亲死于
会计问题引发更多棘手事件	他的眼镜放在床头柜上	他的眼镜放在
她的父亲保护家人	路标指向最近的出口	路标指向
一些机构交易员喜欢这种疯狂的旅程	一张照片挂在他的书房	一张照片挂在
这幅美丽的画引发强烈的情感	一轮圆月出现在漆黑的夜空上	一轮圆月出现在
可能的副作用包括高血压	大部分人生活在农村地区	大部分人生活在
当地居民欣赏美丽的公园	小男孩看向玩具店的橱窗	小男孩看向
该计划缺乏撤回时间表	这封秘密信放在旧木桌上	这封秘密信放在
他们热情的教练训练年轻的团队	年老的客人们坐在晚餐桌旁	年老的客人们坐在
我的朋友们珍惜我们的高中回忆	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
两名选举委员会成员反对配对计划	易碎的花瓶放在顶层书架	易碎的花瓶放在
上升的运营费用是另一个问题	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在
