demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	21	26	差在别的地方
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	24	29	他渠道知道的
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	30	24	nan
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	20	24	公公婆婆真
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	27	24	nan
这个不是我的	我的	我没用电压力锅给她做过	20	17	nan
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	24	27	国外课题
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	22	27	其实在别人面
你们现在是周一早上吧	周一早上	钱从你那里走	6	22	周一早上吧。周一早上。[SEP]钱从你那里
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	23	29	什么车比较不错
切切明天你啥时候面试啊	啥时候	我跟我室友說了	20	23	我室友說
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	25	24	nan
那你找找那本书	那本书	你这个地址到什么时候有效呢	20	23	什么时候
然后我还买了一些那种	一些那种	你认为我丫头这很不好	24	25	这很
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	28	31	我的能力
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	23	28	自己的世界里
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	24	27	你哥哥联
灵感来自我师母	我师母	外交要以国家民族利益为要	18	24	国家民族利益为
你说我上这班有吗劲	这班	现在选择权在我手上啊	21	23	我手上
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	27	30	我们手里
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	25	27	这方面
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	23	21	nan
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	27	33	公对她和家人都
我去找我妈吃饭了	我妈	我把很多朋友	15	19	把很多朋友
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	23	26	别的地方
家是外地的	外地的	我这里有个特快过去	16	20	个特快过去
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	26	28	别人面
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	33	35	男孩说
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	24	28	我丫头这很
大屏幕只是一个卡	一个卡	男人不差在别的地方	20	23	别的地方
你去给我带个眼霜	个眼霜	你觉得你的小啊	18	19	你的
那你喜欢什么样的	什么样的	她在跟她老公打电话	19	24	她老公打电话
那你还不就拿个提成	个提成	你在国外课题做的怎样了	19	21	外课题
那个是所有的	所有的	我经常跟我妈提起你们	18	19	妈提
我靠我真不该换这个签名的	这个签名	那你俩不是跟天气他们差不多	28	27	nan
我整理没有电子病历	电子病历	我以为他其实在别人面前失分了	24	26	别人面
我已经不在乎了反正是太平公主	太平公主	嗯我上周给我们部门的人讲课	25	30	周给我们部门
你在忙么司	么司	我住在我大舅子家	14	18	我大舅子家
那你喜欢什么样的	什么样的	里面有一个工具可以打开串口的吧	20	28	个工具可以打开串口
一张胶片多少钱大概	多少钱	超声最近貌似新文章不多	22	20	nan
我看中了件欧时力的大衣	件欧时力的大衣	那是因为你自己这样觉得	27	26	nan
