demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	23	26	别的地方
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	22	28	过其他渠道知道
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	29	27	nan
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	19	23	你公公婆婆
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	27	24	nan
这个不是我的	我的	我没用电压力锅给她做过	15	18	电压力锅
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	30	27	nan
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	25	27	别人面
你们现在是周一早上吧	周一早上	钱从你那里走	21	22	那里
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	23	29	什么车比较不错
切切明天你啥时候面试啊	啥时候	我跟我室友說了	20	21	我室
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	25	26	一声
那你找找那本书	那本书	你这个地址到什么时候有效呢	20	23	什么时候
然后我还买了一些那种	一些那种	你认为我丫头这很不好	21	23	我丫头
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	26	31	我怕我的能力
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	23	27	自己的世界
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	23	27	和你哥哥联
灵感来自我师母	我师母	外交要以国家民族利益为要	17	22	以国家民族利
你说我上这班有吗劲	这班	现在选择权在我手上啊	21	23	我手上
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	27	28	我们
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	30	27	nan
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	19	25	最近貌似新文章
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	29	32	她和家人
我去找我妈吃饭了	我妈	我把很多朋友	15	19	把很多朋友
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	21	26	差在别的地方
家是外地的	外地的	我这里有个特快过去	17	20	特快过去
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	22	28	他其实在别人面
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	34	35	孩说
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	27	26	nan
大屏幕只是一个卡	一个卡	男人不差在别的地方	20	23	别的地方
你去给我带个眼霜	个眼霜	你觉得你的小啊	18	19	你的
那你喜欢什么样的	什么样的	她在跟她老公打电话	19	24	她老公打电话
那你还不就拿个提成	个提成	你在国外课题做的怎样了	24	21	nan
那个是所有的	所有的	我经常跟我妈提起你们	21	22	你们
我靠我真不该换这个签名的	这个签名	那你俩不是跟天气他们差不多	22	29	俩不是跟天气他们
我整理没有电子病历	电子病历	我以为他其实在别人面前失分了	20	26	他其实在别人面
我已经不在乎了反正是太平公主	太平公主	嗯我上周给我们部门的人讲课	25	34	周给我们部门的人讲课
你在忙么司	么司	我住在我大舅子家	14	18	我大舅子家
那你喜欢什么样的	什么样的	里面有一个工具可以打开串口的吧	19	28	一个工具可以打开串口
一张胶片多少钱大概	多少钱	超声最近貌似新文章不多	18	24	最近貌似新文章
我看中了件欧时力的大衣	件欧时力的大衣	那是因为你自己这样觉得	29	31	这样觉
那是外置天线	外置天线	我会和我同事分享的	17	22	我同事分享的
我们看看做个标书	个标书	你在国外课题做的怎样了	23	20	nan
我已经不在乎了反正是太平公主	太平公主	你跟销售经理说说	26	27	经理
我靠我真不该换这个签名的	这个签名	我有个事要找你	26	23	nan
我没那么大勇气	那么大勇气	我刚给那个男孩说了	19	21	那个男
我下个月去买车	下个月	你在国外课题做的怎样了	22	19	nan
那你还不就拿个提成	个提成	现在选择权在我手上啊	22	24	我手上
你们是什么公司啊	什么公司	反正我觉得我爸妈也不着急我嫁人	21	27	我爸妈也不着急
你能故事我你电话吗	我你电话	我同事说我的外套都没型	21	27	我的外套都没型
我现在搞计算机方面的	计算机方面的	我记得大姑肝功能也不是很好的	32	33	好的
我都是问中文的	中文的	你和我哥差不多大	20	21	多大
切切明天你啥时候面试啊	啥时候	我同事说我的外套都没型	22	25	我的外套
他们刚开会酒店分析会	酒店分析会	他老说有些人的性格要改了	23	26	些人的性
他搞他的我搞我的	他的	思八达是不是离你家很近	21	22	你家
我都是问中文的	中文的	我想我适应能力还是很强的	23	25	很强的
你们现在是周一早上吧	周一早上	你直接和你哥哥联系吧	21	25	和你哥哥联
我现在搞计算机方面的	计算机方面的	她的比我的好弄	25	24	nan
你看这面儿这个	这面儿这个	我可以说里面的狗可爱么	18	25	以说里面的狗可爱
那是教育的问题	教育的问题	整个国家公园都建在一个活火山上	25	29	一个活火山
你说我上这班有吗劲	这班	我在我家已经做过菜请他了	20	23	经做过菜
它分蛮多版面	蛮多版面	我会和我同事分享的	17	22	我同事分享的
不过我不敢跟她聊这方面	这方面	那他不是不跟你们的行程一样了	24	28	你们的行程
要不你住我们家附近的酒店	我们家附近的酒店	你在那公司里做过吧	31	31	过
那人都是这样的啊	这样的	这个时候你会觉得你自己的	24	18	nan
我感觉你身上有他的影子	他的影子	她老公对她和家人都挺好	23	26	她和家人
小兵立大功	大功	反正我觉得我爸妈也不着急我嫁人	16	25	我爸妈也不着急我嫁人
我要打多少年的工呀	多少年的工	关键是学校的成绩单不好印	28	25	nan
其实里面也没有爱情故事	爱情故事	我记得大姑肝功能也不是很好的	30	32	很好的
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我住在我大舅子家	28	32	我大舅子家
你雇了多少个人	多少个人	你要根据我们模块上的接口来配置	19	26	我们模块上的接口
你有朋友找女朋友吗	女朋友	你说你那里的算便宜了吧	18	24	你那里的算便宜
我靠我真不该换这个签名的	这个签名	师傅的心在师母身上	23	28	心在师母身上
你换用皮卡车吧	皮卡车	你认为我丫头这很不好	17	19	我丫头
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我们按这个标准交	28	30	这个标
这是你们什么时候拍的	什么时候	我说你认为什么车比较不错啊	23	29	什么车比较不错
我老实实地照你的方配的	你的方	那不是你父母来了吗	21	23	你父母
家是外地的	外地的	你觉得你的小啊	17	16	nan
我老实实地照你的方配的	你的方	你们一家的照片比我的还多	20	24	一家的照片
弱国就是大国的练兵场啊	大国的练兵场	我们按这个标准交	24	26	这个标
我去找我妈吃饭了	我妈	这个时候你会觉得你自己的	23	17	nan
我现在搞计算机方面的	计算机方面的	你认为我丫头这很不好	23	25	我丫头
我周六凌晨的飞机	周六凌晨的飞机	你要一个卡子一个的拍	21	28	一个卡子一个的拍
这个不是我的	我的	账务公开什么的跟组织结构无关	16	23	什么的跟组织结构
小兵立大功	大功	你说他家有什么	16	16	什
他们说暑假真不像个暑假	个暑假	整个国家公园都建在一个活火山上	27	31	一个活火山
你不知道他的凶样	他的凶样	我记得大姑肝功能也不是很好的	28	29	好的
那人都是这样的啊	这样的	人家站在洋人的立场操作	20	25	人的立场操作
龙猫属于夜行动物	夜行动物	我记得你老婆之前就开过美容院呢	19	28	你老婆之前就开过美容
其他都是园林类的	园林类的	超声最近貌似新文章不多	18	24	最近貌似新文章
我明天有健步走活动	健步走活动	我说你认为什么车比较不错啊	23	29	什么车比较不错
我写点东西你早点休息吧	点东西	因为这里面有一些程序要走吧	24	26	一些程
我周一交了作业再和她打个电话吧	个电话	我往你那走了我来找你啦	28	32	我来找你啦
有些还要研究生而且要男的	男的	现在的都是人力公司外派	24	24	力
我周一交了作业再和她打个电话吧	个电话	师傅的心在师母身上	25	28	心在师母
我准备了好长时间嗯	好长时间	我以为他其实在别人面前失分了	20	26	他其实在别人面
忍字头上一把刀啊	一把刀	我说你认为什么车比较不错啊	20	26	什么车比较不错
你不知道他的凶样	他的凶样	孩子躺在母亲的臂弯里	21	24	亲的臂弯
我登我的看看	我的	我在这边看到这种的卖的很贵	18	24	这种的卖的很贵
这个是小影院	小影院	人家站在洋人的立场操作	21	22	场操
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	领导们正在天上人间喝茅台呢	36	33	nan
不过我不敢跟她聊这方面	这方面	那是因为你自己这样觉得	23	27	自己这样觉
男孩不能太乖这是我的看法	我的看法	那是因为你自己这样觉得	25	29	自己这样觉
你们现在是周一早上吧	周一早上	你在那公司里做过吧	25	24	nan
大屏幕只是一个卡	一个卡	样子和我小时候一模一样	18	21	我小时候
灵感来自我师母	我师母	关键是他的英语水平跟我一样	17	22	他的英语水平
她天天做你的	你的	嗯我上周给我们部门的人讲课	15	24	周给我们部门的人讲课
它分蛮多版面	蛮多版面	你在那条道过来啊	16	20	那条道过来
你们要各自完成一个贺卡	一个贺卡	你在那条道过来啊	24	23	nan
呵呵我无名小卒一枚	无名小卒一枚	领导们正在天上人间喝茅台呢	30	27	nan
电脑就是处理器显卡和内存	处理器显卡和内存	你给你哥哥说一声	30	31	一声
那个是所有的	所有的	她老公对她和家人都挺好	17	19	她和家
我要打多少年的工呀	多少年的工	孩子躺在母亲的臂弯里	18	26	孩子躺在母亲的臂弯
这是你们什么时候拍的	什么时候	领导们正在天上人间喝茅台呢	29	26	nan
小兵立大功	大功	他老说有些人的性格要改了	15	19	些人的性格
你们现在是周一早上吧	周一早上	你觉得你的小啊	23	22	nan
他远程指挥他们的人	他们的人	反正我觉这人就是	21	22	这人
他搞他的我搞我的	他的	你天天和俺大叔那边聊吗	18	22	俺大叔那边
我觉得你是一个很	一个很	那是因为你自己这样觉得	20	24	自己这样觉
最近我们这里下了很多场大雪	很多场大雪	你要一个卡子一个的拍	25	26	个卡
其他都是园林类的	园林类的	师傅的心在师母身上	19	24	心在师母身上
我准备了好长时间嗯	好长时间	人家不觉的咱那是对她好	23	25	那是对
你就带着这些东西来就好了	这些东西	你公公肯定怕你和你对象乱花钱	28	33	你对象乱花钱
他远程指挥他们的人	他们的人	你们一家的照片比我的还多	19	23	一家的照片
你雇了多少个人	多少个人	我经常跟我妈提起你们	19	24	我妈提起你们
香车美女红色甲壳虫是你座驾	你座驾	你觉得我性格里的最大缺点是什么	23	30	我性格里的最大缺
哎我今天中午也没睡觉	今天中午	那你俩不是跟天气他们差不多	20	27	俩不是跟天气他们
这就是主任的啊	主任的	下面还有老些老总等着	21	23	总等着
香车美女红色甲壳虫是你座驾	你座驾	我有个事要找你	26	23	nan
你不知道他的凶样	他的凶样	超声最近貌似新文章不多	18	24	最近貌似新文章
哦你们是真正的中产阶级	真正的中产阶级	我跟我室友說了	24	25	我室
我跟他都做了酒店的英语测试	酒店的英语测试	我其实觉得不同章不会死吧	30	31	同章
国内驾照只能在这里用一个月	一个月	呵呵只是我怕我的能力有限呀	24	29	我怕我的能力
我觉得你是一个很	一个很	我已经不会为这些事情纠结了	21	24	这些事情
宾大在费城市内有点吵不过还行	费城市内	现在的都是人力公司外派	28	28	力
你每个月包多少流量啊	每个月	咱原来的格式里用保存人	18	27	原来的格式里用保存人
你是个大好人啊	个大好人	我有个事要找你	21	21	你
龙猫属于夜行动物	夜行动物	他老说有些人的性格要改了	20	24	些人的性格
切切明天你啥时候面试啊	啥时候	我可以说里面的狗可爱么	20	27	以说里面的狗可爱
我去找我妈吃饭了	我妈	你直接和你哥哥联系吧	18	20	你哥哥
旧手机还在你那里吗	你那里	我也觉得男的好	22	21	nan
那小子赚了不少钱	不少钱	她老公对她和家人都挺好	20	21	和家
他家各种黄片啊	各种黄片	钱从你那里走	18	19	那里
我不信基督但却相信真诚的力量	真诚的力量	里面有一个工具可以打开串口的吧	27	35	个工具可以打开串口
我都是问中文的	中文的	梵西不适合小小朋友去的	19	22	小小朋友
