demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	22	22	在
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	12	29	那里。[SEP]他们可能是通过其他渠道知道的
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	29	22	nan
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	16	22	我觉得你公公婆
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	17	22	关键是学校的
这个不是我的	我的	我没用电压力锅给她做过	12	21	我没用电压力锅给她做
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	24	24	国
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	18	24	我以为他其实在
你们现在是周一早上吧	周一早上	钱从你那里走	21	22	那里
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	18	22	我说你认为
切切明天你啥时候面试啊	啥时候	我跟我室友說了	20	22	我室友
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	3	22	我无名小卒一枚。无名小卒一枚。[SEP]你给你哥
那你找找那本书	那本书	你这个地址到什么时候有效呢	17	22	地址到什么时
然后我还买了一些那种	一些那种	你认为我丫头这很不好	21	21	我
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	28	28	我
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	18	22	我爸只活在
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	3	23	我真不该换这个签名的。这个签名。[SEP]你直接和
灵感来自我师母	我师母	外交要以国家民族利益为要	9	18	我师母。[SEP]外交要以国
你说我上这班有吗劲	这班	现在选择权在我手上啊	21	23	我手上
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	27	27	我
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	22	22	我
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	17	23	超声最近貌似新
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	18	35	外界滴联系。[SEP]她老公对她和家人都挺好
我去找我妈吃饭了	我妈	我把很多朋友	10	19	我妈。[SEP]我把很多朋友
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	17	22	[SEP]男人不差在
家是外地的	外地的	我这里有个特快过去	12	12	我
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	19	22	我以为他
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	28	22	nan
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	24	22	nan
大屏幕只是一个卡	一个卡	男人不差在别的地方	22	22	地
你去给我带个眼霜	个眼霜	你觉得你的小啊	4	19	我带个眼霜。个眼霜。[SEP]你觉得你的
那你喜欢什么样的	什么样的	她在跟她老公打电话	22	23	打电
那你还不就拿个提成	个提成	你在国外课题做的怎样了	18	18	国
那个是所有的	所有的	我经常跟我妈提起你们	17	22	我妈提起你们
我靠我真不该换这个签名的	这个签名	那你俩不是跟天气他们差不多	20	22	那你俩
我整理没有电子病历	电子病历	我以为他其实在别人面前失分了	17	22	我以为他其实
我已经不在乎了反正是太平公主	太平公主	嗯我上周给我们部门的人讲课	23	23	我
你在忙么司	么司	我住在我大舅子家	11	11	我
那你喜欢什么样的	什么样的	里面有一个工具可以打开串口的吧	18	29	有一个工具可以打开串口的
一张胶片多少钱大概	多少钱	超声最近貌似新文章不多	22	22	新
我看中了件欧时力的大衣	件欧时力的大衣	那是因为你自己这样觉得	22	23	那是
那是外置天线	外置天线	我会和我同事分享的	17	22	我同事分享的
我们看看做个标书	个标书	你在国外课题做的怎样了	17	17	国
我已经不在乎了反正是太平公主	太平公主	你跟销售经理说说	27	22	nan
我靠我真不该换这个签名的	这个签名	我有个事要找你	20	22	我有个
我没那么大勇气	那么大勇气	我刚给那个男孩说了	16	22	我刚给那个男孩
我下个月去买车	下个月	你在国外课题做的怎样了	16	16	国
那你还不就拿个提成	个提成	现在选择权在我手上啊	22	22	我
你们是什么公司啊	什么公司	反正我觉得我爸妈也不着急我嫁人	28	21	nan
你能故事我你电话吗	我你电话	我同事说我的外套都没型	21	22	我的
我现在搞计算机方面的	计算机方面的	我记得大姑肝功能也不是很好的	20	33	我记得大姑肝功能也不是很好的
我都是问中文的	中文的	你和我哥差不多大	16	16	我
切切明天你啥时候面试啊	啥时候	我同事说我的外套都没型	22	23	我的
他们刚开会酒店分析会	酒店分析会	他老说有些人的性格要改了	30	22	nan
他搞他的我搞我的	他的	思八达是不是离你家很近	7	22	我的。他的。[SEP]思八达是不是离你家
我都是问中文的	中文的	我想我适应能力还是很强的	16	25	我适应能力还是很强的
你们现在是周一早上吧	周一早上	你直接和你哥哥联系吧	18	22	你直接和你
我现在搞计算机方面的	计算机方面的	她的比我的好弄	23	24	我的
你看这面儿这个	这面儿这个	我可以说里面的狗可爱么	16	22	我可以说里面的
那是教育的问题	教育的问题	整个国家公园都建在一个活火山上	18	18	国
你说我上这班有吗劲	这班	我在我家已经做过菜请他了	17	21	我家已经做
它分蛮多版面	蛮多版面	我会和我同事分享的	17	22	我同事分享的
不过我不敢跟她聊这方面	这方面	那他不是不跟你们的行程一样了	18	26	那他不是不跟你们的
要不你住我们家附近的酒店	我们家附近的酒店	你在那公司里做过吧	26	30	那公司里做
那人都是这样的啊	这样的	这个时候你会觉得你自己的	20	26	会觉得你自己的
我感觉你身上有他的影子	他的影子	她老公对她和家人都挺好	22	22	对
小兵立大功	大功	反正我觉得我爸妈也不着急我嫁人	23	23	我
我要打多少年的工呀	多少年的工	关键是学校的成绩单不好印	18	23	关键是学校的
其实里面也没有爱情故事	爱情故事	我记得大姑肝功能也不是很好的	19	32	我记得大姑肝功能也不是很好的
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我住在我大舅子家	28	28	我
你雇了多少个人	多少个人	你要根据我们模块上的接口来配置	19	24	我们模块上的
你有朋友找女朋友吗	女朋友	你说你那里的算便宜了吧	19	21	那里的
我靠我真不该换这个签名的	这个签名	师傅的心在师母身上	3	23	我真不该换这个签名的。这个签名。[SEP]师傅的心
你换用皮卡车吧	皮卡车	你认为我丫头这很不好	17	22	我丫头这很不
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我们按这个标准交	25	25	我
这是你们什么时候拍的	什么时候	我说你认为什么车比较不错啊	18	22	我说你认为
我老实实地照你的方配的	你的方	那不是你父母来了吗	18	22	那不是你父
家是外地的	外地的	你觉得你的小啊	17	16	nan
我老实实地照你的方配的	你的方	你们一家的照片比我的还多	26	22	nan
弱国就是大国的练兵场啊	大国的练兵场	我们按这个标准交	21	22	我们
我去找我妈吃饭了	我妈	这个时候你会觉得你自己的	10	22	我妈。[SEP]这个时候你会觉得你
我现在搞计算机方面的	计算机方面的	你认为我丫头这很不好	23	22	nan
我周六凌晨的飞机	周六凌晨的飞机	你要一个卡子一个的拍	1	22	我周六凌晨的飞机。周六凌晨的飞机。[SEP]你要一个
这个不是我的	我的	账务公开什么的跟组织结构无关	8	22	我的。[SEP]账务公开什么的跟组织结
