demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	25	19	nan
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	24	27	他渠道知
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	29	25	nan
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	16	20	我觉得你公
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	25	27	单不好
这个不是我的	我的	我没用电压力锅给她做过	20	21	她做
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	30	27	nan
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	25	26	别人
你们现在是周一早上吧	周一早上	钱从你那里走	13	3	nan
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	23	25	什么车
切切明天你啥时候面试啊	啥时候	我跟我室友說了	20	21	我室
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	25	22	nan
那你找找那本书	那本书	你这个地址到什么时候有效呢	20	25	什么时候有效
然后我还买了一些那种	一些那种	你认为我丫头这很不好	24	27	这很不好
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	26	33	我怕我的能力有限
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	18	19	我爸
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	9	25	个签名的。这个签名。[SEP]你直接和你哥
灵感来自我师母	我师母	外交要以国家民族利益为要	24	19	nan
你说我上这班有吗劲	这班	现在选择权在我手上啊	21	15	nan
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	27	29	我们手
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	25	27	这方面
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	26	25	nan
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	25	32	她老公对她和家人
我去找我妈吃饭了	我妈	我把很多朋友	14	19	我把很多朋友
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	25	19	nan
家是外地的	外地的	我这里有个特快过去	16	19	个特快过
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	19	27	我以为他其实在别人
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	32	29	nan
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	24	26	我丫头
大屏幕只是一个卡	一个卡	男人不差在别的地方	11	16	个卡。[SEP]男人
你去给我带个眼霜	个眼霜	你觉得你的小啊	10	20	个眼霜。[SEP]你觉得你的小
那你喜欢什么样的	什么样的	她在跟她老公打电话	10	21	什么样的。[SEP]她在跟她老公
那你还不就拿个提成	个提成	你在国外课题做的怎样了	24	21	nan
那个是所有的	所有的	我经常跟我妈提起你们	17	18	我妈
我靠我真不该换这个签名的	这个签名	那你俩不是跟天气他们差不多	28	29	他们
我整理没有电子病历	电子病历	我以为他其实在别人面前失分了	20	25	他其实在别人
我已经不在乎了反正是太平公主	太平公主	嗯我上周给我们部门的人讲课	27	29	我们部
你在忙么司	么司	我住在我大舅子家	14	5	nan
那你喜欢什么样的	什么样的	里面有一个工具可以打开串口的吧	20	26	个工具可以打开
一张胶片多少钱大概	多少钱	超声最近貌似新文章不多	26	19	nan
我看中了件欧时力的大衣	件欧时力的大衣	那是因为你自己这样觉得	29	27	nan
那是外置天线	外置天线	我会和我同事分享的	17	19	我同事
我们看看做个标书	个标书	你在国外课题做的怎样了	25	19	nan
我已经不在乎了反正是太平公主	太平公主	你跟销售经理说说	24	25	销售
我靠我真不该换这个签名的	这个签名	我有个事要找你	22	25	个事要找
我没那么大勇气	那么大勇气	我刚给那个男孩说了	20	20	个
我下个月去买车	下个月	你在国外课题做的怎样了	24	19	nan
那你还不就拿个提成	个提成	现在选择权在我手上啊	22	16	nan
你们是什么公司啊	什么公司	反正我觉得我爸妈也不着急我嫁人	28	30	我嫁人
你能故事我你电话吗	我你电话	我同事说我的外套都没型	17	25	我同事说我的外套都
我现在搞计算机方面的	计算机方面的	我记得大姑肝功能也不是很好的	20	27	我记得大姑肝功能
我都是问中文的	中文的	你和我哥差不多大	16	17	我哥
切切明天你啥时候面试啊	啥时候	我同事说我的外套都没型	22	27	我的外套都没
他们刚开会酒店分析会	酒店分析会	他老说有些人的性格要改了	19	24	他老说有些人
他搞他的我搞我的	他的	思八达是不是离你家很近	23	24	很近
我都是问中文的	中文的	我想我适应能力还是很强的	16	19	我适应能
你们现在是周一早上吧	周一早上	你直接和你哥哥联系吧	18	25	你直接和你哥哥联
我现在搞计算机方面的	计算机方面的	她的比我的好弄	23	2	nan
你看这面儿这个	这面儿这个	我可以说里面的狗可爱么	13	21	个。[SEP]我可以说里面
那是教育的问题	教育的问题	整个国家公园都建在一个活火山上	26	29	个活火山
你说我上这班有吗劲	这班	我在我家已经做过菜请他了	25	19	nan
它分蛮多版面	蛮多版面	我会和我同事分享的	17	19	我同事
不过我不敢跟她聊这方面	这方面	那他不是不跟你们的行程一样了	19	25	他不是不跟你们
要不你住我们家附近的酒店	我们家附近的酒店	你在那公司里做过吧	28	28	司
那人都是这样的啊	这样的	这个时候你会觉得你自己的	16	20	个时候你会
我感觉你身上有他的影子	他的影子	她老公对她和家人都挺好	26	26	人
小兵立大功	大功	反正我觉得我爸妈也不着急我嫁人	23	25	我嫁人
我要打多少年的工呀	多少年的工	关键是学校的成绩单不好印	26	29	单不好印
其实里面也没有爱情故事	爱情故事	我记得大姑肝功能也不是很好的	19	25	我记得大姑肝功
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我住在我大舅子家	25	30	我住在我大舅
你雇了多少个人	多少个人	你要根据我们模块上的接口来配置	19	22	我们模块
你有朋友找女朋友吗	女朋友	你说你那里的算便宜了吧	25	24	nan
我靠我真不该换这个签名的	这个签名	师傅的心在师母身上	9	25	个签名的。这个签名。[SEP]师傅的心在师
你换用皮卡车吧	皮卡车	你认为我丫头这很不好	20	19	nan
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我们按这个标准交	29	29	个
这是你们什么时候拍的	什么时候	我说你认为什么车比较不错啊	23	25	什么车
我老实实地照你的方配的	你的方	那不是你父母来了吗	25	22	nan
家是外地的	外地的	你觉得你的小啊	18	1	nan
我老实实地照你的方配的	你的方	你们一家的照片比我的还多	26	26	我
弱国就是大国的练兵场啊	大国的练兵场	我们按这个标准交	25	25	个
我去找我妈吃饭了	我妈	这个时候你会觉得你自己的	15	19	个时候你会
我现在搞计算机方面的	计算机方面的	你认为我丫头这很不好	26	25	nan
我周六凌晨的飞机	周六凌晨的飞机	你要一个卡子一个的拍	26	26	个
这个不是我的	我的	账务公开什么的跟组织结构无关	16	25	什么的跟组织结构无关
小兵立大功	大功	你说他家有什么	16	14	nan
他们说暑假真不像个暑假	个暑假	整个国家公园都建在一个活火山上	28	32	个活火山上
你不知道他的凶样	他的凶样	我记得大姑肝功能也不是很好的	25	29	不是很好的
那人都是这样的啊	这样的	人家站在洋人的立场操作	24	20	nan
龙猫属于夜行动物	夜行动物	我记得你老婆之前就开过美容院呢	24	29	就开过美容院
其他都是园林类的	园林类的	超声最近貌似新文章不多	26	19	nan
我明天有健步走活动	健步走活动	我说你认为什么车比较不错啊	23	25	什么车
我写点东西你早点休息吧	点东西	因为这里面有一些程序要走吧	25	26	些程
我周一交了作业再和她打个电话吧	个电话	我往你那走了我来找你啦	28	27	nan
有些还要研究生而且要男的	男的	现在的都是人力公司外派	26	26	司
我周一交了作业再和她打个电话吧	个电话	师傅的心在师母身上	17	27	个电话。[SEP]师傅的心在师
我准备了好长时间嗯	好长时间	我以为他其实在别人面前失分了	20	25	他其实在别人
忍字头上一把刀啊	一把刀	我说你认为什么车比较不错啊	20	26	什么车比较不错
你不知道他的凶样	他的凶样	孩子躺在母亲的臂弯里	25	20	nan
我登我的看看	我的	我在这边看到这种的卖的很贵	18	15	nan
这个是小影院	小影院	人家站在洋人的立场操作	2	18	个是小影院。小影院。[SEP]人家站在洋人
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	领导们正在天上人间喝茅台呢	26	32	导们正在天上人
