demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	20	3	nan
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	24	28	他渠道知道
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	30	28	nan
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	24	1	nan
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	26	26	不
这个不是我的	我的	我没用电压力锅给她做过	3	16	不是我的。我的。[SEP]我没用电压
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	23	27	在国外课题
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	24	28	在别人面前
你们现在是周一早上吧	周一早上	钱从你那里走	24	1	nan
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	28	28	不
切切明天你啥时候面试啊	啥时候	我跟我室友說了	24	2	nan
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	24	3	nan
那你找找那本书	那本书	你这个地址到什么时候有效呢	24	2	nan
然后我还买了一些那种	一些那种	你认为我丫头这很不好	26	2	nan
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	24	33	只是我怕我的能力有限
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	22	2	nan
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	5	28	不该换这个签名的。这个签名。[SEP]你直接和你哥哥联系
灵感来自我师母	我师母	外交要以国家民族利益为要	25	21	nan
你说我上这班有吗劲	这班	现在选择权在我手上啊	20	18	nan
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	26	2	nan
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	23	29	没往这方面考虑
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	26	26	不
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	4	2	nan
我去找我妈吃饭了	我妈	我把很多朋友	16	2	nan
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	20	2	nan
家是外地的	外地的	我这里有个特快过去	15	0	nan
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	25	2	nan
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	35	1	nan
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	29	3	nan
大屏幕只是一个卡	一个卡	男人不差在别的地方	17	2	nan
你去给我带个眼霜	个眼霜	你觉得你的小啊	22	1	nan
那你喜欢什么样的	什么样的	她在跟她老公打电话	17	2	nan
那你还不就拿个提成	个提成	你在国外课题做的怎样了	4	2	nan
那个是所有的	所有的	我经常跟我妈提起你们	9	2	nan
我靠我真不该换这个签名的	这个签名	那你俩不是跟天气他们差不多	31	2	nan
我整理没有电子病历	电子病历	我以为他其实在别人面前失分了	23	27	在别人面前
我已经不在乎了反正是太平公主	太平公主	嗯我上周给我们部门的人讲课	4	2	nan
你在忙么司	么司	我住在我大舅子家	13	1	nan
那你喜欢什么样的	什么样的	里面有一个工具可以打开串口的吧	24	2	nan
一张胶片多少钱大概	多少钱	超声最近貌似新文章不多	25	25	不
我看中了件欧时力的大衣	件欧时力的大衣	那是因为你自己这样觉得	24	28	因为你自己
那是外置天线	外置天线	我会和我同事分享的	16	4	nan
我们看看做个标书	个标书	你在国外课题做的怎样了	16	2	nan
我已经不在乎了反正是太平公主	太平公主	你跟销售经理说说	4	2	nan
我靠我真不该换这个签名的	这个签名	我有个事要找你	5	2	nan
我没那么大勇气	那么大勇气	我刚给那个男孩说了	23	1	nan
我下个月去买车	下个月	你在国外课题做的怎样了	24	2	nan
那你还不就拿个提成	个提成	现在选择权在我手上啊	4	2	nan
你们是什么公司啊	什么公司	反正我觉得我爸妈也不着急我嫁人	25	1	nan
你能故事我你电话吗	我你电话	我同事说我的外套都没型	26	1	nan
我现在搞计算机方面的	计算机方面的	我记得大姑肝功能也不是很好的	29	2	nan
我都是问中文的	中文的	你和我哥差不多大	19	4	nan
切切明天你啥时候面试啊	啥时候	我同事说我的外套都没型	24	2	nan
他们刚开会酒店分析会	酒店分析会	他老说有些人的性格要改了	22	15	nan
他搞他的我搞我的	他的	思八达是不是离你家很近	18	20	不是离
我都是问中文的	中文的	我想我适应能力还是很强的	23	4	nan
你们现在是周一早上吧	周一早上	你直接和你哥哥联系吧	19	26	直接和你哥哥联系
我现在搞计算机方面的	计算机方面的	她的比我的好弄	25	2	nan
你看这面儿这个	这面儿这个	我可以说里面的狗可爱么	24	1	nan
那是教育的问题	教育的问题	整个国家公园都建在一个活火山上	24	6	nan
你说我上这班有吗劲	这班	我在我家已经做过菜请他了	16	1	nan
它分蛮多版面	蛮多版面	我会和我同事分享的	16	2	nan
不过我不敢跟她聊这方面	这方面	那他不是不跟你们的行程一样了	22	2	nan
要不你住我们家附近的酒店	我们家附近的酒店	你在那公司里做过吧	2	28	不你住我们家附近的酒店。我们家附近的酒店。[SEP]你在那公司
那人都是这样的啊	这样的	这个时候你会觉得你自己的	24	0	nan
我感觉你身上有他的影子	他的影子	她老公对她和家人都挺好	24	15	nan
小兵立大功	大功	反正我觉得我爸妈也不着急我嫁人	20	1	nan
我要打多少年的工呀	多少年的工	关键是学校的成绩单不好印	27	3	nan
其实里面也没有爱情故事	爱情故事	我记得大姑肝功能也不是很好的	28	28	不
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我住在我大舅子家	4	2	nan
你雇了多少个人	多少个人	你要根据我们模块上的接口来配置	16	29	要根据我们模块上的接口来配置
你有朋友找女朋友吗	女朋友	你说你那里的算便宜了吧	17	1	nan
我靠我真不该换这个签名的	这个签名	师傅的心在师母身上	24	2	nan
你换用皮卡车吧	皮卡车	你认为我丫头这很不好	22	22	不
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我们按这个标准交	4	2	nan
这是你们什么时候拍的	什么时候	我说你认为什么车比较不错啊	28	28	不
我老实实地照你的方配的	你的方	那不是你父母来了吗	19	3	nan
家是外地的	外地的	你觉得你的小啊	17	0	nan
我老实实地照你的方配的	你的方	你们一家的照片比我的还多	25	3	nan
弱国就是大国的练兵场啊	大国的练兵场	我们按这个标准交	24	2	nan
我去找我妈吃饭了	我妈	这个时候你会觉得你自己的	23	2	nan
我现在搞计算机方面的	计算机方面的	你认为我丫头这很不好	28	28	不
我周六凌晨的飞机	周六凌晨的飞机	你要一个卡子一个的拍	25	28	一个的拍
这个不是我的	我的	账务公开什么的跟组织结构无关	24	21	nan
小兵立大功	大功	你说他家有什么	15	1	nan
他们说暑假真不像个暑假	个暑假	整个国家公园都建在一个活火山上	7	2	nan
你不知道他的凶样	他的凶样	我记得大姑肝功能也不是很好的	25	4	nan
那人都是这样的啊	这样的	人家站在洋人的立场操作	18	0	nan
龙猫属于夜行动物	夜行动物	我记得你老婆之前就开过美容院呢	24	3	nan
其他都是园林类的	园林类的	超声最近貌似新文章不多	25	25	不
我明天有健步走活动	健步走活动	我说你认为什么车比较不错啊	28	28	不
我写点东西你早点休息吧	点东西	因为这里面有一些程序要走吧	24	27	一些程序
我周一交了作业再和她打个电话吧	个电话	我往你那走了我来找你啦	25	2	nan
有些还要研究生而且要男的	男的	现在的都是人力公司外派	24	6	nan
我周一交了作业再和她打个电话吧	个电话	师傅的心在师母身上	26	28	在师母
我准备了好长时间嗯	好长时间	我以为他其实在别人面前失分了	23	27	在别人面前
忍字头上一把刀啊	一把刀	我说你认为什么车比较不错啊	25	25	不
