demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	23	26	别的地方
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	11	0	nan
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	22	25	他的英语
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	19	0	nan
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	15	5	nan
这个不是我的	我的	我没用电压力锅给她做过	15	0	nan
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	22	22	你
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	25	0	nan
你们现在是周一早上吧	周一早上	钱从你那里走	20	20	你
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	20	20	你
切切明天你啥时候面试啊	啥时候	我跟我室友說了	5	0	nan
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	21	0	nan
那你找找那本书	那本书	你这个地址到什么时候有效呢	14	18	你这个地址
然后我还买了一些那种	一些那种	你认为我丫头这很不好	18	18	你
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	35	0	nan
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	22	0	nan
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	24	24	你
灵感来自我师母	我师母	外交要以国家民族利益为要	15	0	nan
你说我上这班有吗劲	这班	现在选择权在我手上啊	1	2	你说
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	15	0	nan
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	28	26	nan
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	15	18	。[SEP]超声
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	35	0	nan
我去找我妈吃饭了	我妈	我把很多朋友	15	0	nan
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	23	26	别的地方
家是外地的	外地的	我这里有个特快过去	15	0	nan
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	26	0	nan
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	30	0	nan
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	21	2	nan
大屏幕只是一个卡	一个卡	男人不差在别的地方	15	0	nan
你去给我带个眼霜	个眼霜	你觉得你的小啊	15	15	你
那你喜欢什么样的	什么样的	她在跟她老公打电话	2	24	你喜欢什么样的。什么样的。[SEP]她在跟她老公打电话
那你还不就拿个提成	个提成	你在国外课题做的怎样了	16	16	你
那个是所有的	所有的	我经常跟我妈提起你们	21	21	你
我靠我真不该换这个签名的	这个签名	那你俩不是跟天气他们差不多	21	0	nan
我整理没有电子病历	电子病历	我以为他其实在别人面前失分了	24	19	nan
我已经不在乎了反正是太平公主	太平公主	嗯我上周给我们部门的人讲课	35	0	nan
你在忙么司	么司	我住在我大舅子家	15	0	nan
那你喜欢什么样的	什么样的	里面有一个工具可以打开串口的吧	2	0	nan
一张胶片多少钱大概	多少钱	超声最近貌似新文章不多	15	24	[SEP]超声最近貌似新文章
我看中了件欧时力的大衣	件欧时力的大衣	那是因为你自己这样觉得	26	26	你
那是外置天线	外置天线	我会和我同事分享的	15	19	会和我同事
我们看看做个标书	个标书	你在国外课题做的怎样了	15	15	你
我已经不在乎了反正是太平公主	太平公主	你跟销售经理说说	22	22	你
我靠我真不该换这个签名的	这个签名	我有个事要找你	26	26	你
我没那么大勇气	那么大勇气	我刚给那个男孩说了	15	0	nan
我下个月去买车	下个月	你在国外课题做的怎样了	14	18	你在国外课
那你还不就拿个提成	个提成	现在选择权在我手上啊	2	0	nan
你们是什么公司啊	什么公司	反正我觉得我爸妈也不着急我嫁人	1	2	你们
你能故事我你电话吗	我你电话	我同事说我的外套都没型	12	14	你电话
我现在搞计算机方面的	计算机方面的	我记得大姑肝功能也不是很好的	23	26	大姑肝功
我都是问中文的	中文的	你和我哥差不多大	14	0	nan
切切明天你啥时候面试啊	啥时候	我同事说我的外套都没型	5	20	你啥时候面试啊。啥时候。[SEP]我同事
他们刚开会酒店分析会	酒店分析会	他老说有些人的性格要改了	30	0	nan
他搞他的我搞我的	他的	思八达是不是离你家很近	21	0	nan
我都是问中文的	中文的	我想我适应能力还是很强的	15	0	nan
你们现在是周一早上吧	周一早上	你直接和你哥哥联系吧	22	18	nan
我现在搞计算机方面的	计算机方面的	她的比我的好弄	26	0	nan
你看这面儿这个	这面儿这个	我可以说里面的狗可爱么	1	19	你看这面儿这个。这面儿这个。[SEP]我可以说
那是教育的问题	教育的问题	整个国家公园都建在一个活火山上	30	0	nan
你说我上这班有吗劲	这班	我在我家已经做过菜请他了	15	2	nan
它分蛮多版面	蛮多版面	我会和我同事分享的	15	19	会和我同事
不过我不敢跟她聊这方面	这方面	那他不是不跟你们的行程一样了	24	24	你
要不你住我们家附近的酒店	我们家附近的酒店	你在那公司里做过吧	24	0	nan
那人都是这样的啊	这样的	这个时候你会觉得你自己的	23	23	你
我感觉你身上有他的影子	他的影子	她老公对她和家人都挺好	4	26	你身上有他的影子。他的影子。[SEP]她老公对她和家人
小兵立大功	大功	反正我觉得我爸妈也不着急我嫁人	15	0	nan
我要打多少年的工呀	多少年的工	关键是学校的成绩单不好印	30	0	nan
其实里面也没有爱情故事	爱情故事	我记得大姑肝功能也不是很好的	22	11	nan
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我住在我大舅子家	15	0	nan
你雇了多少个人	多少个人	你要根据我们模块上的接口来配置	15	15	你
你有朋友找女朋友吗	女朋友	你说你那里的算便宜了吧	16	16	你
我靠我真不该换这个签名的	这个签名	师傅的心在师母身上	15	0	nan
你换用皮卡车吧	皮卡车	你认为我丫头这很不好	14	0	nan
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我们按这个标准交	15	0	nan
这是你们什么时候拍的	什么时候	我说你认为什么车比较不错啊	20	19	nan
我老实实地照你的方配的	你的方	那不是你父母来了吗	21	0	nan
家是外地的	外地的	你觉得你的小啊	15	15	你
我老实实地照你的方配的	你的方	你们一家的照片比我的还多	18	18	你
弱国就是大国的练兵场啊	大国的练兵场	我们按这个标准交	15	26	的练兵场。[SEP]我们按这个标
我去找我妈吃饭了	我妈	这个时候你会觉得你自己的	22	22	你
我现在搞计算机方面的	计算机方面的	你认为我丫头这很不好	20	20	你
我周六凌晨的飞机	周六凌晨的飞机	你要一个卡子一个的拍	19	0	nan
这个不是我的	我的	账务公开什么的跟组织结构无关	16	0	nan
小兵立大功	大功	你说他家有什么	11	12	你说
他们说暑假真不像个暑假	个暑假	整个国家公园都建在一个活火山上	33	0	nan
你不知道他的凶样	他的凶样	我记得大姑肝功能也不是很好的	1	0	nan
那人都是这样的啊	这样的	人家站在洋人的立场操作	15	0	nan
龙猫属于夜行动物	夜行动物	我记得你老婆之前就开过美容院呢	19	1	nan
其他都是园林类的	园林类的	超声最近貌似新文章不多	15	24	[SEP]超声最近貌似新文章
我明天有健步走活动	健步走活动	我说你认为什么车比较不错啊	20	20	你
我写点东西你早点休息吧	点东西	因为这里面有一些程序要走吧	6	0	nan
我周一交了作业再和她打个电话吧	个电话	我往你那走了我来找你啦	31	14	nan
有些还要研究生而且要男的	男的	现在的都是人力公司外派	22	0	nan
我周一交了作业再和她打个电话吧	个电话	师傅的心在师母身上	30	14	nan
我准备了好长时间嗯	好长时间	我以为他其实在别人面前失分了	30	0	nan
忍字头上一把刀啊	一把刀	我说你认为什么车比较不错啊	17	17	你
你不知道他的凶样	他的凶样	孩子躺在母亲的臂弯里	1	0	nan
我登我的看看	我的	我在这边看到这种的卖的很贵	23	0	nan
这个是小影院	小影院	人家站在洋人的立场操作	15	0	nan
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	领导们正在天上人间喝茅台呢	15	0	nan
不过我不敢跟她聊这方面	这方面	那是因为你自己这样觉得	22	22	你
男孩不能太乖这是我的看法	我的看法	那是因为你自己这样觉得	24	24	你
你们现在是周一早上吧	周一早上	你在那公司里做过吧	18	18	你
大屏幕只是一个卡	一个卡	样子和我小时候一模一样	17	0	nan
灵感来自我师母	我师母	关键是他的英语水平跟我一样	17	20	他的英语
她天天做你的	你的	嗯我上周给我们部门的人讲课	8	24	你的。[SEP]嗯我上周给我们部门的人讲课
它分蛮多版面	蛮多版面	你在那条道过来啊	14	14	你
你们要各自完成一个贺卡	一个贺卡	你在那条道过来啊	19	11	nan
呵呵我无名小卒一枚	无名小卒一枚	领导们正在天上人间喝茅台呢	23	0	nan
电脑就是处理器显卡和内存	处理器显卡和内存	你给你哥哥说一声	26	26	你
那个是所有的	所有的	她老公对她和家人都挺好	15	0	nan
我要打多少年的工呀	多少年的工	孩子躺在母亲的臂弯里	23	0	nan
这是你们什么时候拍的	什么时候	领导们正在天上人间喝茅台呢	3	26	你们什么时候拍的。什么时候。[SEP]领导们正在天上人间
小兵立大功	大功	他老说有些人的性格要改了	22	19	nan
你们现在是周一早上吧	周一早上	你觉得你的小啊	18	18	你
他远程指挥他们的人	他们的人	反正我觉这人就是	25	0	nan
他搞他的我搞我的	他的	你天天和俺大叔那边聊吗	14	0	nan
我觉得你是一个很	一个很	那是因为你自己这样觉得	19	18	nan
最近我们这里下了很多场大雪	很多场大雪	你要一个卡子一个的拍	22	22	你
其他都是园林类的	园林类的	师傅的心在师母身上	15	0	nan
我准备了好长时间嗯	好长时间	人家不觉的咱那是对她好	22	0	nan
你就带着这些东西来就好了	这些东西	你公公肯定怕你和你对象乱花钱	26	26	你
他远程指挥他们的人	他们的人	你们一家的照片比我的还多	17	0	nan
你雇了多少个人	多少个人	我经常跟我妈提起你们	23	23	你
香车美女红色甲壳虫是你座驾	你座驾	你觉得我性格里的最大缺点是什么	20	20	你
哎我今天中午也没睡觉	今天中午	那你俩不是跟天气他们差不多	19	0	nan
这就是主任的啊	主任的	下面还有老些老总等着	15	0	nan
香车美女红色甲壳虫是你座驾	你座驾	我有个事要找你	26	26	你
你不知道他的凶样	他的凶样	超声最近貌似新文章不多	1	24	你不知道他的凶样。他的凶样。[SEP]超声最近貌似新文章
哦你们是真正的中产阶级	真正的中产阶级	我跟我室友說了	2	0	nan
我跟他都做了酒店的英语测试	酒店的英语测试	我其实觉得不同章不会死吧	25	31	其实觉得不同章
国内驾照只能在这里用一个月	一个月	呵呵只是我怕我的能力有限呀	33	0	nan
我觉得你是一个很	一个很	我已经不会为这些事情纠结了	4	24	你是一个很。一个很。[SEP]我已经不会为这些事情
宾大在费城市内有点吵不过还行	费城市内	现在的都是人力公司外派	23	0	nan
你每个月包多少流量啊	每个月	咱原来的格式里用保存人	17	0	nan
你是个大好人啊	个大好人	我有个事要找你	21	18	nan
龙猫属于夜行动物	夜行动物	他老说有些人的性格要改了	16	1	nan
切切明天你啥时候面试啊	啥时候	我可以说里面的狗可爱么	5	0	nan
我去找我妈吃饭了	我妈	你直接和你哥哥联系吧	18	18	你
旧手机还在你那里吗	你那里	我也觉得男的好	11	0	nan
那小子赚了不少钱	不少钱	她老公对她和家人都挺好	15	0	nan
他家各种黄片啊	各种黄片	钱从你那里走	17	17	你
我不信基督但却相信真诚的力量	真诚的力量	里面有一个工具可以打开串口的吧	35	0	nan
我都是问中文的	中文的	梵西不适合小小朋友去的	25	0	nan
那是外置天线	外置天线	我看你肚子挺大呢	16	16	你
