demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	2	10	女主一开始还是光头
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	24	22	nan
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	22	10	nan
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	6	13	女朋友吗。女朋友
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	28	21	nan
这个不是我的	我的	我没用电压力锅给她做过	20	18	nan
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	22	17	nan
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	21	10	nan
你们现在是周一早上吧	周一早上	钱从你那里走	20	22	你那里
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	2	25	女主一开始还是光头的。光头的。[SEP]我说你认为什么车
切切明天你啥时候面试啊	啥时候	我跟我室友說了	5	22	你啥时候面试啊。啥时候。[SEP]我跟我室友
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	19	13	nan
那你找找那本书	那本书	你这个地址到什么时候有效呢	2	23	你找找那本书。那本书。[SEP]你这个地址到什么时候
然后我还买了一些那种	一些那种	你认为我丫头这很不好	18	23	你认为我丫头
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	28	17	nan
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	24	28	己的世界里
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	24	9	nan
灵感来自我师母	我师母	外交要以国家民族利益为要	11	19	母。[SEP]外交要以国家
你说我上这班有吗劲	这班	现在选择权在我手上啊	18	9	nan
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	28	30	们手里
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	3	30	她应该也有些心理准备了。些心理准备。[SEP]我没往这方面考虑过
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	28	25	nan
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	29	31	她和家
我去找我妈吃饭了	我妈	我把很多朋友	3	19	找我妈吃饭了。我妈。[SEP]我把很多朋友
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	1	9	他们说暑假真不像个
家是外地的	外地的	我这里有个特快过去	0	14	[CLS]家是外地的。外地的。[SEP]我这里
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	22	30	他其实在别人面前失
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	28	34	我刚给那个男孩
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	28	15	nan
大屏幕只是一个卡	一个卡	男人不差在别的地方	20	12	nan
你去给我带个眼霜	个眼霜	你觉得你的小啊	18	20	你的小
那你喜欢什么样的	什么样的	她在跟她老公打电话	19	20	她老
那你还不就拿个提成	个提成	你在国外课题做的怎样了	16	21	你在国外课题
那个是所有的	所有的	我经常跟我妈提起你们	21	10	nan
我靠我真不该换这个签名的	这个签名	那你俩不是跟天气他们差不多	28	9	nan
