demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	25	19	nan
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	11	28	你那里。[SEP]他们可能是通过其他渠道知道
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	30	25	nan
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	25	22	nan
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	27	27	好
这个不是我的	我的	我没用电压力锅给她做过	2	22	个不是我的。我的。[SEP]我没用电压力锅给她做过
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	22	25	你在国外
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	26	26	人
你们现在是周一早上吧	周一早上	钱从你那里走	20	22	你那里
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	20	21	你认
切切明天你啥时候面试啊	啥时候	我跟我室友說了	5	9	你啥时候面
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	19	22	你给你哥
那你找找那本书	那本书	你这个地址到什么时候有效呢	16	22	个地址到什么时
然后我还买了一些那种	一些那种	你认为我丫头这很不好	27	23	nan
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	18	27	大雪。[SEP]呵呵只是我怕
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	18	22	我爸只活在
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	24	22	nan
灵感来自我师母	我师母	外交要以国家民族利益为要	18	22	国家民族利
你说我上这班有吗劲	这班	现在选择权在我手上啊	18	22	择权在我手
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	18	29	大雪。[SEP]订座系统在我们手
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	16	27	心理准备。[SEP]我没往这方面
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	23	24	新文
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	35	32	nan
我去找我妈吃饭了	我妈	我把很多朋友	17	0	nan
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	13	19	个暑假。[SEP]男人
家是外地的	外地的	我这里有个特快过去	16	17	个特
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	14	28	点难度。[SEP]我以为他其实在别人面
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	32	17	nan
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	30	22	nan
大屏幕只是一个卡	一个卡	男人不差在别的地方	11	16	个卡。[SEP]男人
你去给我带个眼霜	个眼霜	你觉得你的小啊	18	18	你
那你喜欢什么样的	什么样的	她在跟她老公打电话	18	24	跟她老公打电话
