demon	d_label	test	start	end	prediction
那女主一开始还是光头的	光头的	男人不差在别的地方	19	26	人不差在别的地方
旧手机还在你那里吗	你那里	他们可能是通过其他渠道知道的	24	26	他渠道
我周六凌晨的飞机	周六凌晨的飞机	关键是他的英语水平跟我一样	29	25	nan
你有朋友找女朋友吗	女朋友	我觉得你公公婆婆真好	19	19	你
一个破游戏圈多少钱啊	多少钱	关键是学校的成绩单不好印	12	21	多少钱。[SEP]关键是学校
这个不是我的	我的	我没用电压力锅给她做过	2	16	个不是我的。我的。[SEP]我没用电压
最近我们这里下了很多场大雪	很多场大雪	你在国外课题做的怎样了	22	26	你在国外课
那女主一开始还是光头的	光头的	我以为他其实在别人面前失分了	18	27	我以为他其实在别人面
你们现在是周一早上吧	周一早上	钱从你那里走	20	0	nan
那女主一开始还是光头的	光头的	我说你认为什么车比较不错啊	20	22	你认为
切切明天你啥时候面试啊	啥时候	我跟我室友說了	18	9	nan
呵呵我无名小卒一枚	无名小卒一枚	你给你哥哥说一声	19	14	nan
那你找找那本书	那本书	你这个地址到什么时候有效呢	16	26	个地址到什么时候有效呢
然后我还买了一些那种	一些那种	你认为我丫头这很不好	18	20	你认为
最近我们这里下了很多场大雪	很多场大雪	呵呵只是我怕我的能力有限呀	16	33	多场大雪。[SEP]呵呵只是我怕我的能力有限
我明天有健步走活动	健步走活动	我爸只活在自己的世界里	18	27	我爸只活在自己的世界
我靠我真不该换这个签名的	这个签名	你直接和你哥哥联系吧	24	27	你哥哥联
灵感来自我师母	我师母	外交要以国家民族利益为要	19	15	nan
你说我上这班有吗劲	这班	现在选择权在我手上啊	24	18	nan
最近我们这里下了很多场大雪	很多场大雪	订座系统在我们手里	16	11	nan
不过她应该也有些心理准备了	些心理准备	我没往这方面考虑过	8	27	些心理准备了。些心理准备。[SEP]我没往这方面
我带自己的电脑啊	自己的电脑	超声最近貌似新文章不多	27	27	多
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	她老公对她和家人都挺好	32	11	nan
我去找我妈吃饭了	我妈	我把很多朋友	17	17	多
他们说暑假真不像个暑假	个暑假	男人不差在别的地方	9	26	个暑假。个暑假。[SEP]男人不差在别的地方
家是外地的	外地的	我这里有个特快过去	16	20	个特快过去
这个有点难度考倒了一堆人	点难度	我以为他其实在别人面前失分了	19	28	我以为他其实在别人面
你要给我客人的护照号码和名字	客人的护照号码和名字	我刚给那个男孩说了	32	32	个
你平时有什么业余爱好啊	什么业余爱好	你认为我丫头这很不好	21	23	你认为
大屏幕只是一个卡	一个卡	男人不差在别的地方	11	21	个卡。[SEP]男人不差在别的
你去给我带个眼霜	个眼霜	你觉得你的小啊	18	20	你的小
那你喜欢什么样的	什么样的	她在跟她老公打电话	2	0	nan
那你还不就拿个提成	个提成	你在国外课题做的怎样了	16	20	你在国外课
那个是所有的	所有的	我经常跟我妈提起你们	21	15	nan
我靠我真不该换这个签名的	这个签名	那你俩不是跟天气他们差不多	32	32	多
我整理没有电子病历	电子病历	我以为他其实在别人面前失分了	17	26	我以为他其实在别人面
我已经不在乎了反正是太平公主	太平公主	嗯我上周给我们部门的人讲课	27	33	我们部门的人讲
你在忙么司	么司	我住在我大舅子家	18	15	nan
那你喜欢什么样的	什么样的	里面有一个工具可以打开串口的吧	20	20	个
一张胶片多少钱大概	多少钱	超声最近貌似新文章不多	26	26	多
我看中了件欧时力的大衣	件欧时力的大衣	那是因为你自己这样觉得	26	0	nan
那是外置天线	外置天线	我会和我同事分享的	17	21	我同事分享
我们看看做个标书	个标书	你在国外课题做的怎样了	10	19	个标书。[SEP]你在国外课
我已经不在乎了反正是太平公主	太平公主	你跟销售经理说说	22	0	nan
我靠我真不该换这个签名的	这个签名	我有个事要找你	22	22	个
我没那么大勇气	那么大勇气	我刚给那个男孩说了	20	0	nan
我下个月去买车	下个月	你在国外课题做的怎样了	10	21	个月。[SEP]你在国外课题做的
那你还不就拿个提成	个提成	现在选择权在我手上啊	11	19	个提成。[SEP]现在选择
你们是什么公司啊	什么公司	反正我觉得我爸妈也不着急我嫁人	28	0	nan
你能故事我你电话吗	我你电话	我同事说我的外套都没型	17	24	我同事说我的外套
我现在搞计算机方面的	计算机方面的	我记得大姑肝功能也不是很好的	32	21	nan
我都是问中文的	中文的	你和我哥差不多大	20	20	多
切切明天你啥时候面试啊	啥时候	我同事说我的外套都没型	18	25	我同事说我的外套
他们刚开会酒店分析会	酒店分析会	他老说有些人的性格要改了	23	23	些
他搞他的我搞我的	他的	思八达是不是离你家很近	21	0	nan
我都是问中文的	中文的	我想我适应能力还是很强的	17	0	nan
你们现在是周一早上吧	周一早上	你直接和你哥哥联系吧	18	26	你直接和你哥哥联系
我现在搞计算机方面的	计算机方面的	她的比我的好弄	23	9	nan
你看这面儿这个	这面儿这个	我可以说里面的狗可爱么	7	21	个。这面儿这个。[SEP]我可以说里面
那是教育的问题	教育的问题	整个国家公园都建在一个活火山上	26	26	个
你说我上这班有吗劲	这班	我在我家已经做过菜请他了	17	22	我家已经做过
它分蛮多版面	蛮多版面	我会和我同事分享的	17	21	我同事分享
不过我不敢跟她聊这方面	这方面	那他不是不跟你们的行程一样了	24	30	你们的行程一样
要不你住我们家附近的酒店	我们家附近的酒店	你在那公司里做过吧	24	4	nan
那人都是这样的啊	这样的	这个时候你会觉得你自己的	19	20	你会
我感觉你身上有他的影子	他的影子	她老公对她和家人都挺好	4	22	你身上有他的影子。他的影子。[SEP]她老公对
小兵立大功	大功	反正我觉得我爸妈也不着急我嫁人	17	15	nan
我要打多少年的工呀	多少年的工	关键是学校的成绩单不好印	11	26	多少年的工。[SEP]关键是学校的成绩单
其实里面也没有爱情故事	爱情故事	我记得大姑肝功能也不是很好的	19	20	我记
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我住在我大舅子家	28	31	我大舅子
你雇了多少个人	多少个人	你要根据我们模块上的接口来配置	4	29	多少个人。多少个人。[SEP]你要根据我们模块上的接口来配置
你有朋友找女朋友吗	女朋友	你说你那里的算便宜了吧	18	22	你那里的算
我靠我真不该换这个签名的	这个签名	师傅的心在师母身上	9	20	个签名的。这个签名。[SEP]师
你换用皮卡车吧	皮卡车	你认为我丫头这很不好	17	5	nan
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	我们按这个标准交	29	32	个标准交
这是你们什么时候拍的	什么时候	我说你认为什么车比较不错啊	20	22	你认为
我老实实地照你的方配的	你的方	那不是你父母来了吗	21	20	nan
家是外地的	外地的	你觉得你的小啊	12	14	你觉得
我老实实地照你的方配的	你的方	你们一家的照片比我的还多	29	29	多
弱国就是大国的练兵场啊	大国的练兵场	我们按这个标准交	25	26	个标
我去找我妈吃饭了	我妈	这个时候你会觉得你自己的	18	21	你会觉得
我现在搞计算机方面的	计算机方面的	你认为我丫头这很不好	20	22	你认为
我周六凌晨的飞机	周六凌晨的飞机	你要一个卡子一个的拍	26	26	个
这个不是我的	我的	账务公开什么的跟组织结构无关	2	22	个不是我的。我的。[SEP]账务公开什么的跟组织结
小兵立大功	大功	你说他家有什么	11	0	nan
他们说暑假真不像个暑假	个暑假	整个国家公园都建在一个活火山上	28	28	个
你不知道他的凶样	他的凶样	我记得大姑肝功能也不是很好的	28	24	nan
那人都是这样的啊	这样的	人家站在洋人的立场操作	17	23	站在洋人的立场
龙猫属于夜行动物	夜行动物	我记得你老婆之前就开过美容院呢	19	19	你
其他都是园林类的	园林类的	超声最近貌似新文章不多	26	26	多
我明天有健步走活动	健步走活动	我说你认为什么车比较不错啊	20	22	你认为
我写点东西你早点休息吧	点东西	因为这里面有一些程序要走吧	25	25	些
我周一交了作业再和她打个电话吧	个电话	我往你那走了我来找你啦	24	4	nan
有些还要研究生而且要男的	男的	现在的都是人力公司外派	2	28	些还要研究生而且要男的。男的。[SEP]现在的都是人力公司外派
我周一交了作业再和她打个电话吧	个电话	师傅的心在师母身上	17	22	个电话。[SEP]师
我准备了好长时间嗯	好长时间	我以为他其实在别人面前失分了	17	26	我以为他其实在别人面
忍字头上一把刀啊	一把刀	我说你认为什么车比较不错啊	17	17	你
你不知道他的凶样	他的凶样	孩子躺在母亲的臂弯里	19	4	nan
我登我的看看	我的	我在这边看到这种的卖的很贵	19	15	nan
这个是小影院	小影院	人家站在洋人的立场操作	18	21	人的立场
奶妈是不是切断了跟外界滴联系啊	跟外界滴联系	领导们正在天上人间喝茅台呢	32	33	人间
不过我不敢跟她聊这方面	这方面	那是因为你自己这样觉得	22	21	nan
男孩不能太乖这是我的看法	我的看法	那是因为你自己这样觉得	24	0	nan
你们现在是周一早上吧	周一早上	你在那公司里做过吧	18	22	你在那公司
大屏幕只是一个卡	一个卡	样子和我小时候一模一样	11	20	个卡。[SEP]样子和我小时
灵感来自我师母	我师母	关键是他的英语水平跟我一样	24	20	nan
她天天做你的	你的	嗯我上周给我们部门的人讲课	17	23	我们部门的人讲
它分蛮多版面	蛮多版面	你在那条道过来啊	9	15	多版面。[SEP]你在
你们要各自完成一个贺卡	一个贺卡	你在那条道过来啊	19	23	你在那条道
呵呵我无名小卒一枚	无名小卒一枚	领导们正在天上人间喝茅台呢	3	30	我无名小卒一枚。无名小卒一枚。[SEP]领导们正在天上人间喝茅台
电脑就是处理器显卡和内存	处理器显卡和内存	你给你哥哥说一声	24	14	nan
那个是所有的	所有的	她老公对她和家人都挺好	17	21	她和家人都
我要打多少年的工呀	多少年的工	孩子躺在母亲的臂弯里	11	13	多少年
这是你们什么时候拍的	什么时候	领导们正在天上人间喝茅台呢	24	26	上人间
小兵立大功	大功	他老说有些人的性格要改了	15	20	些人的性格要
你们现在是周一早上吧	周一早上	你觉得你的小啊	18	22	你觉得你的
他远程指挥他们的人	他们的人	反正我觉这人就是	19	4	nan
他搞他的我搞我的	他的	你天天和俺大叔那边聊吗	14	22	你天天和俺大叔那边
我觉得你是一个很	一个很	那是因为你自己这样觉得	19	19	你
最近我们这里下了很多场大雪	很多场大雪	你要一个卡子一个的拍	29	29	个
其他都是园林类的	园林类的	师傅的心在师母身上	24	21	nan
我准备了好长时间嗯	好长时间	人家不觉的咱那是对她好	17	25	人家不觉的咱那是对
你就带着这些东西来就好了	这些东西	你公公肯定怕你和你对象乱花钱	28	32	你对象乱花
他远程指挥他们的人	他们的人	你们一家的照片比我的还多	28	28	多
你雇了多少个人	多少个人	我经常跟我妈提起你们	23	21	nan
香车美女红色甲壳虫是你座驾	你座驾	你觉得我性格里的最大缺点是什么	20	30	你觉得我性格里的最大缺
哎我今天中午也没睡觉	今天中午	那你俩不是跟天气他们差不多	30	30	多
这就是主任的啊	主任的	下面还有老些老总等着	19	19	些
香车美女红色甲壳虫是你座驾	你座驾	我有个事要找你	22	22	个
你不知道他的凶样	他的凶样	超声最近貌似新文章不多	26	26	多
哦你们是真正的中产阶级	真正的中产阶级	我跟我室友說了	24	10	nan
我跟他都做了酒店的英语测试	酒店的英语测试	我其实觉得不同章不会死吧	24	0	nan
国内驾照只能在这里用一个月	一个月	呵呵只是我怕我的能力有限呀	12	31	个月。一个月。[SEP]呵呵只是我怕我的能力有限
我觉得你是一个很	一个很	我已经不会为这些事情纠结了	22	26	些事情纠结
宾大在费城市内有点吵不过还行	费城市内	现在的都是人力公司外派	29	32	公司外派
你每个月包多少流量啊	每个月	咱原来的格式里用保存人	6	22	多少流量啊。每个月。[SEP]咱原来的格式
你是个大好人啊	个大好人	我有个事要找你	17	17	个
龙猫属于夜行动物	夜行动物	他老说有些人的性格要改了	20	20	些
切切明天你啥时候面试啊	啥时候	我可以说里面的狗可爱么	18	23	我可以说里面
我去找我妈吃饭了	我妈	你直接和你哥哥联系吧	18	22	你哥哥联系
旧手机还在你那里吗	你那里	我也觉得男的好	11	21	你那里。[SEP]我也觉得男的
那小子赚了不少钱	不少钱	她老公对她和家人都挺好	17	0	nan
他家各种黄片啊	各种黄片	钱从你那里走	17	17	你
我不信基督但却相信真诚的力量	真诚的力量	里面有一个工具可以打开串口的吧	27	27	个
我都是问中文的	中文的	梵西不适合小小朋友去的	17	14	nan
那是外置天线	外置天线	我看你肚子挺大呢	16	9	nan
那你找找那本书	那本书	你在国外课题做的怎样了	14	21	你在国外课题做的
我周六凌晨的飞机	周六凌晨的飞机	那他不是不跟你们的行程一样了	25	31	你们的行程一样
它分蛮多版面	蛮多版面	你看俺弟黑的	9	6	nan
目录没什么要求把	什么要求	只是人确实在某个时间段会很脆弱	23	13	nan
切切明天你啥时候面试啊	啥时候	那他不是不跟你们的行程一样了	24	30	你们的行程一样
我整理没有电子病历	电子病历	我有个事要找你	19	19	个
这个不是我的	我的	我会在你们那边的下午发给你	24	22	nan
你去给我带个眼霜	个眼霜	父母都在事业单位工作	10	22	个眼霜。[SEP]父母都在事业单位
我带自己的电脑啊	自己的电脑	人家都是有专业人士照顾的	17	2	nan
我觉得我婆婆神经有些问题	些问题	她在跟她老公打电话	10	26	些问题。些问题。[SEP]她在跟她老公打电
那单词用什么书呢	什么书	只是人确实在某个时间段会很脆弱	22	22	个
男孩不能太乖这是我的看法	我的看法	男人不差在别的地方	24	0	nan
你发我邮箱	我邮箱	我其实觉得不同章不会死吧	17	21	不同章不会
我下个月去买车	下个月	你天天和俺大叔那边聊吗	10	22	个月。[SEP]你天天和俺大叔那边
你是个大好人啊	个大好人	我爸只活在自己的世界里	9	24	个大好人。[SEP]我爸只活在自己的世界
我老实实地照你的方配的	你的方	我会在你们那边的下午发给你	30	24	nan
我感觉你身上有他的影子	他的影子	那不是你父母来了吗	22	0	nan
呵呵我无名小卒一枚	无名小卒一枚	人家站在洋人的立场操作	19	27	人家站在洋人的立场
我一点多到他四点以后才能来	一点多	我们明天跟你的情况一样	17	28	多。[SEP]我们明天跟你的情况
我下个月去买车	下个月	那你俩不是跟天气他们差不多	26	26	多
那盘菜是红烧排骨	红烧排骨	我爸只活在自己的世界里	17	25	爸只活在自己的世界
你能故事我你电话吗	我你电话	但是我在别的地方做	19	22	我在别的
他教刑事司法系统的	刑事司法系统	你在那条道过来啊	19	23	你在那条道
目录没什么要求把	什么要求	那你俩不是跟天气他们差不多	28	13	nan
你找哪个大夫啊	哪个大夫	我可以说里面的狗可爱么	10	20	个大夫。[SEP]我可以说里面
哎我今天中午也没睡觉	今天中午	父母都在事业单位工作	18	24	父母都在事业单
转基因是提高我国农	我国农	我们按这个标准交	20	21	个标
他们刚开会酒店分析会	酒店分析会	人家站在洋人的立场操作	19	27	人家站在洋人的立场
我整理没有电子病历	电子病历	整个国家公园都建在一个活火山上	27	27	个
你自己住间房还是跟别人一起住啊	间房	人家不觉的咱那是对她好	27	5	nan
你是哪个车次	哪个车次	但是我在别的地方做	4	21	个车次。哪个车次。[SEP]但是我在别的地方
大屏幕只是一个卡	一个卡	你要一个卡子一个的拍	22	22	个
我又带进来一个败家娘们	一个败家娘们	这个时候你会觉得你自己的	29	26	nan
弱国就是大国的练兵场啊	大国的练兵场	反正我觉得我爸妈也不着急我嫁人	26	10	nan
你公布了他的心里话	他的心里话	账务公开什么的跟组织结构无关	22	26	什么的跟组
要不你住我们家附近的酒店	我们家附近的酒店	我已经不会为这些事情纠结了	31	35	些事情纠结
我老实实地照你的方配的	你的方	超声最近貌似新文章不多	28	28	多
我觉得我婆婆神经有些问题	些问题	思想落实于具体形式	10	27	些问题。些问题。[SEP]思想落实于具体形式
我看中了件欧时力的大衣	件欧时力的大衣	师傅的心在师母身上	29	22	nan
你是哪个车次	哪个车次	你看俺弟黑的	4	15	个车次。哪个车次。[SEP]你看
我们看看做个标书	个标书	我老公以前说照明行业很赚钱的	10	26	个标书。[SEP]我老公以前说照明行业很赚
你就带着这些东西来就好了	这些东西	你说你那里的算便宜了吧	22	26	你那里的算
你又表演啥节目呀亲	啥节目	反正我觉得我爸妈也不着急我嫁人	28	24	nan
我再给他打个电话问问你	个电话	我们系上暑期会有个访问学者过来	26	23	nan
这是你们什么时候拍的	什么时候	这跟工作单位还有关系	3	22	你们什么时候拍的。什么时候。[SEP]这跟工作单
我的英文版在我这里啊	我这里	我觉得他那个驾校也有问题	22	24	个驾校
他家各种黄片啊	各种黄片	嘿嘿我对人的隐私不热心	17	20	我对人的
一白遮百丑呀	百丑	她的比我的好弄	17	13	nan
你只谈谈你的想法就行	你的想法	我刚给那个男孩说了	22	22	个
你雇了多少个人	多少个人	关键你男人家请客就行	17	22	你男人家请客
大屏幕只是一个卡	一个卡	我看你肚子挺大呢	17	21	你肚子挺大
那人都是这样的啊	这样的	账务公开什么的跟组织结构无关	19	25	什么的跟组织结
你们是什么公司啊	什么公司	我爸只活在自己的世界里	17	25	爸只活在自己的世界
其实里面也没有爱情故事	爱情故事	我说你认为什么车比较不错啊	21	30	你认为什么车比较不错
我去找我妈吃饭了	我妈	思想落实于具体形式	17	22	实于具体形式
电脑就是处理器显卡和内存	处理器显卡和内存	你还有哪些学校录取了	28	14	nan
你不是有他的号吗	他的号	你要一个卡子一个的拍	22	22	个
你发我邮箱	我邮箱	那你俩不是跟天气他们差不多	24	24	多
我靠我真不该换这个签名的	这个签名	男人不差在别的地方	9	26	个签名的。这个签名。[SEP]男人不差在别的
我是你同学	你同学	他们可能是通过其他渠道知道的	17	22	通过其他渠道
我是你同学	你同学	我们系上暑期会有个访问学者过来	20	17	nan
哎我今天中午也没睡觉	今天中午	人家都是有专业人士照顾的	19	20	家都
哎我今天中午也没睡觉	今天中午	机会是你自己错失滴	21	25	你自己错失
它分蛮多版面	蛮多版面	你觉得我性格里的最大缺点是什么	17	24	我性格里的最大缺
你只谈谈你的想法就行	你的想法	嗯我上周给我们部门的人讲课	19	29	我上周给我们部门的人讲
呵呵我无名小卒一枚	无名小卒一枚	你看俺弟黑的	19	14	nan
这是你们什么时候拍的	什么时候	她的比我的好弄	3	9	你们什么时候拍
我都是问中文的	中文的	我看你肚子挺大呢	16	21	你肚子挺大呢
你是哪个车次	哪个车次	我看见好多客户的天线都很简单	18	18	多
我也是女孩子哦	女孩子	你在国外课题做的怎样了	14	21	你在国外课题做的
小兵立大功	大功	那他不是不跟你们的行程一样了	17	17	你
我觉得你是一个很	一个很	我刚给那个男孩说了	19	19	个
我发离线文件吧	离线文件	因为这里面有一些程序要走吧	22	22	些
再说你很多群友学生	很多群友学生	我们系上暑期会有个访问学者过来	27	24	nan
不过我不敢跟她聊这方面	这方面	你说他家有什么	18	15	nan
这个有点难度考倒了一堆人	点难度	订座系统在我们手里	24	20	nan
可是中间有个时间差	个时间差	思八达是不是离你家很近	24	24	你
那你还不就拿个提成	个提成	她在跟她老公打电话	11	5	nan
我感觉你身上有他的影子	他的影子	我记得你老婆之前就开过美容院呢	22	32	你老婆之前就开过美容院
你平时有什么业余爱好啊	什么业余爱好	超声最近貌似新文章不多	31	31	多
反正我是没洗过十多分钟的脸	十多分钟的脸	呵呵只是我怕我的能力有限呀	16	34	多分钟的脸。[SEP]呵呵只是我怕我的能力有限
房子都没有要什么电梯	什么电梯	我甚至以为合格的母亲就该懂医	18	22	我甚至以为
你们要各自完成一个贺卡	一个贺卡	你公公肯定怕你和你对象乱花钱	19	28	你公公肯定怕你和你对
你换用皮卡车吧	皮卡车	样子和我小时候一模一样	17	15	nan
那人都是这样的啊	这样的	我会和我同事分享的	18	22	我同事分享
你公布了他的心里话	他的心里话	我说你认为什么车比较不错啊	20	22	你认为
我完全没有什么门道	什么门道	样子和我小时候一模一样	24	0	nan
我完全没有什么门道	什么门道	你要一个卡子一个的拍	24	24	个
哦你们是真正的中产阶级	真正的中产阶级	这跟工作单位还有关系	2	26	你们是真正的中产阶级。真正的中产阶级。[SEP]这跟工作单
那个是所有的	所有的	我住在我大舅子家	16	14	nan
那盘菜是红烧排骨	红烧排骨	你和我哥差不多大	22	22	多
那小子赚了不少钱	不少钱	关键你男人家请客就行	17	22	你男人家请客
反正我是没洗过十多分钟的脸	十多分钟的脸	我经常跟我妈提起你们	31	0	nan
他们刚开会酒店分析会	酒店分析会	我可以说里面的狗可爱么	19	24	我可以说里面
男孩不能太乖这是我的看法	我的看法	我经常跟我妈提起你们	28	0	nan
国内驾照只能在这里用一个月	一个月	我觉得你公公婆婆真好	23	13	nan
其他都是园林类的	园林类的	你在那公司里做过吧	16	0	nan
那盘菜是红烧排骨	红烧排骨	样子和我小时候一模一样	19	21	我小时
啥叫康乐消费	康乐消费	你直接和你哥哥联系吧	18	22	你哥哥联系
转基因是提高我国农	我国农	因为这些个数要和审计报告对应的	19	27	些个数要和审计报告
旧手机还在你那里吗	你那里	只是人确实在某个时间段会很脆弱	23	26	个时间段
我去找我妈吃饭了	我妈	钱从你那里走	16	0	nan
你每个月包多少流量啊	每个月	我知道是么都能等只有孝水不能等	17	31	我知道是么都能等只有孝水不能等
我一点多到他四点以后才能来	一点多	你看俺弟黑的	17	21	多。[SEP]你看
家是外地的	外地的	我老公以前说照明行业很赚钱的	17	20	说照明行
旧手机还在你那里吗	你那里	里面有一个工具可以打开串口的吧	20	20	个
我一直放低自己的底线	自己的底线	人家不觉的咱那是对她好	24	0	nan
我一般这个时候会上	这个时候	你要根据我们模块上的接口来配置	17	31	你要根据我们模块上的接口来配置
小兵立大功	大功	我们明天跟你的情况一样	16	19	你的情况
你是哪个车次	哪个车次	我其实觉得不同章不会死吧	4	15	个车次。哪个车次。[SEP]我其
那你喜欢什么样的	什么样的	我们明天跟你的情况一样	21	24	你的情况
这是你们什么时候拍的	什么时候	我住在我大舅子家	18	22	我住在我大
你是个大好人啊	个大好人	我经常跟我妈提起你们	23	21	nan
你只谈谈你的想法就行	你的想法	你这个地址到什么时候有效呢	20	22	个地址
我们是泡沫的	泡沫的	我说你认为什么车比较不错啊	18	5	nan
那是外置天线	外置天线	你要根据我们模块上的接口来配置	18	28	我们模块上的接口来配置
这个是小影院	小影院	你看俺弟黑的	13	6	nan
那盘菜是红烧排骨	红烧排骨	我觉得他这个人人品有问题	21	26	个人人品有问
转基因是提高我国农	我国农	你公公肯定怕你和你对象乱花钱	24	24	你
我也是女孩子哦	女孩子	他说我与时代脱节了	19	21	代脱节
你发我邮箱	我邮箱	你在那条道过来啊	12	16	你在那条道
一白遮百丑呀	百丑	你这个地址到什么时候有效呢	14	16	个地址
我发离线文件吧	离线文件	我有个事要找你	17	17	个
你们要各自完成一个贺卡	一个贺卡	你在国外课题做的怎样了	19	23	你在国外课
香车美女红色甲壳虫是你座驾	你座驾	关键是我婆婆很烦的	11	20	你座驾。你座驾。[SEP]关
那人都是这样的啊	这样的	外交要以国家民族利益为要	17	21	要以国家民
所以技术人员一般都拿不了多少钱	多少钱	我有个事要找你	24	24	个
你要相信你女朋友	你女朋友	我已经不会为这些事情纠结了	23	26	些事情纠
我就该当家庭主妇哈哈哈	家庭主妇	思八达是不是离你家很近	26	21	nan
龙猫属于夜行动物	夜行动物	我甚至以为合格的母亲就该懂医	17	21	甚至以为合
你真是大好人	大好人	我已经不会为这些事情纠结了	20	24	些事情纠结
我就该当家庭主妇哈哈哈	家庭主妇	我觉得他这个人人品有问题	24	24	个
呵呵我无名小卒一枚	无名小卒一枚	因为这些个数要和审计报告对应的	22	30	些个数要和审计报告
我又带进来一个败家娘们	一个败家娘们	你还有哪些学校录取了	25	28	些学校录
那你就赚不了多少钱啊	多少钱	超声最近貌似新文章不多	27	27	多
所以我一个人在家	一个人	你要根据我们模块上的接口来配置	19	29	我们模块上的接口来配置
我周六凌晨的飞机	周六凌晨的飞机	那是因为你自己这样觉得	23	22	nan
其实里面也没有爱情故事	爱情故事	人家都是有专业人士照顾的	19	4	nan
那是教育的问题	教育的问题	人家都是有专业人士照顾的	17	21	家都是有专
那你找找那本书	那本书	同事都说我脸圆了	18	21	我脸圆了
你们要各自完成一个贺卡	一个贺卡	你这个地址到什么时候有效呢	19	30	你这个地址到什么时候有效
我一般这个时候会上	这个时候	我爸只活在自己的世界里	12	26	个时候。[SEP]我爸只活在自己的世界
目录没什么要求把	什么要求	思八达是不是离你家很近	23	13	nan
切切明天你啥时候面试啊	啥时候	你这个地址到什么时候有效呢	20	22	个地址
有些还要研究生而且要男的	男的	我住在我大舅子家	2	22	些还要研究生而且要男的。男的。[SEP]我住在我大
我现在搞计算机方面的	计算机方面的	账务公开什么的跟组织结构无关	24	30	什么的跟组织结
我已经不在乎了反正是太平公主	太平公主	她老公对她和家人都挺好	32	0	nan
宾大在费城市内有点吵不过还行	费城市内	我说你认为什么车比较不错啊	24	26	你认为
你叫什么名字	什么名字	我们有个项目还专门雇人聊天	17	17	个
灵感来自我师母	我师母	我往你那走了我来找你啦	23	21	nan
你要给我客人的护照号码和名字	客人的护照号码和名字	我看那车还不错	28	34	我看那车还不错
我去找我妈吃饭了	我妈	只是人确实在某个时间段会很脆弱	21	23	个时间
旧手机还在你那里吗	你那里	我经常跟我妈提起你们	24	24	你
你不是有他的号吗	他的号	反正我觉这人就是	17	21	我觉这人就
化妆品可能占点空间会	点空间	你在那公司里做过吧	17	9	nan
