demonstration	test_sentence	response
East Bloc pollution data typically have been state secrets	The Diet plays a minor role compared with the powerful bureaucratic system	fail to follow
It also licenses optically based data storage and retrieval devices	But the steam may never reach the engine room	but the steam may never reach
The company reported good gains in all of its divisions	The appointments are part of a planned succession at the company	the appointments are
He expects Citicorp to take a similar step this year	Peter Pae in Pittsburgh contributed to this article	peter pae contributed to this article
The legal fight was the subject of a Wall Street Journal story yesterday	It seeks unspecified money damages	it seeks
They looked at the miniature and saw a giant folly	But weak car sales raise questions about future demand from the auto sector	but weak car sales raise questions
Employees wore identification badges listing not only their names but also their dates of hire	He no longer crowds the plate	he no longer crowds
The legal fight was the subject of a Wall Street Journal story yesterday	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields assume reinvestment of dividends
You already know the answer	Market Data Retrieval is a compiler of educational information and provides related services	fail to follow
The team then proposed modifications in their work process to management	One of the two British companies still making hard toilet paper stopped production of it	fail to follow
You already know the answer	Congress previously cut six airports this year	congress cut six airports this year
Now it is their fellow Turks arriving as refugees from Bulgaria	Nguyen Van Chan is living proof that old ways die hard	nguyen van chan is
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Florida National said yesterday that it remains committed to the merger	florida national said yesterday
The company rejected those past proposals	He softened the talk about a recession	he softened
The report of the bankruptcy filing stunned Hollywood executives and investors	The plan lacked a withdrawal timetable	the plan lacked
Size and weight considerations also have limited screen displays	He hit the lanes three years ago on the advice of his doctor	fail to follow
Broader averages also posted modest gains	Expansion plans also include acquisitions in growing foreign markets	expansion plans also include acquisitions
Housing has been weak all year and especially so in the past five months	He temporarily abandoned his search for the Reuters shares	fail to follow
The closely watched funds rate is what banks charge each other on overnight loans	Los Angeles will be the site of a new entertainment division for the ad agency	fail to follow
Waxman sells a variety of hardware products for the home repair market	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners
He expects Citicorp to take a similar step this year	One man wrapped several diamonds in the knot of his tie	fail to follow
You built your career on prejudice and hate	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed as contracts reacted to news
He had been associate professor in the department of finance at Seton Hall University	The dollar rose modestly against most major currencies	the dollar rose modestly
That means huge travel bills	The company can go about its business	the company can
