demonstration	test_sentence	response
The report of the bankruptcy filing stunned Hollywood executives and investors	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly
The engine plant may encompass plans for a joint components venture with Jaguar	Both issues are among the most popular with individual investors	both issues are among the most popular
The mining zone has thus remained one of the most desolate places in Africa	Innocent bystanders often are the victims	fail to follow
Opponents show that there are already more funds available than commendable reform efforts	Both figures were record highs	both figures were
Employees wore identification badges listing not only their names but also their dates of hire	They talked of the aftermath	they talked
The report of the bankruptcy filing stunned Hollywood executives and investors	The company rejected those past proposals	fail to follow
The team then proposed modifications in their work process to management	Now there are many cars for every purse and purpose	now there are many cars for every purpose
Giant has interests in cement making and newsprint	This starts in the construction phase through the use of minority contractors and local workers	this starts
Those current holders would also receive minority interests in the new company	But the steam may never reach the engine room	but the steam may never reach
Repeat customers also can purchase luxury items at reduced prices	All three funds posted negative returns for the year to date	all three funds posted negative returns
Those current holders would also receive minority interests in the new company	The bank is now aggressively marketing retail services at its domestic branches	the bank is now aggressively marketing
The dispute was the subject of a Wall Street Journal article in August	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain
It arrived just as the regulator handling such operations was retiring	It shows a boy hurling rocks at a street lamp	it shows a boy hurling at a street lamp
The dispute was the subject of a Wall Street Journal article in August	The loss of more customers is the latest in a string of problems	the loss of more customers
The team then proposed modifications in their work process to management	These securities are attractive to Japanese investors for three reasons	these securities are attractive for three reasons
Analysts had mixed responses to the results	The figures are at seasonally adjusted annual rates in trillions of dollars	the figures are
Housing has been weak all year and especially so in the past five months	Brooks Brothers is also remodeling its stores	brooks brothers is remodeling its stores
Some industry groups consistently weather the storm better than others	The House bill also distorts economic efficiency in all sorts of perverse ways	fail to follow
Size and weight considerations also have limited screen displays	The red granite mausoleum draws thousands of visitors daily	the red granite mausoleum draws thousands
Drug companies lost a major liability case	The companies reached an agreement in principle for the sale in August	the companies reached an agreement in principle
Some industry groups consistently weather the storm better than others	Timber stocks got a big boost	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries
It arrived just as the regulator handling such operations was retiring	The problem is not that the Fed is too unresponsive to the public interest	fail to follow
That means huge travel bills	The tape was on tv before the night was out	the tape was on tv
