demonstration	test_sentence	response
He had been associate professor in the department of finance at Seton Hall University	Utilities management is a major commercial niche	utilities management is
Developers are also eyeing the real estate portfolios of major corporations	Two big stocks involved in takeover activity saw their short interest surge	two big stocks saw their short interest surge
The company reported good gains in all of its divisions	But slow sales forced Ford to kill the brand just last week	fail to follow
Simpson is an auto parts maker	The guide scoops into a pail and puts a frantically wiggling croaker on the hook	fail to follow
The team then proposed modifications in their work process to management	Reynolds is the third big aluminum company since Friday to report disappointing earnings	reynolds is the third aluminum company since friday to report disappointing earnings
Other network applications have very different goals	The thrift and the holders had suspended their lawsuits as part of the agreement	the thrift and the holders had suspended
The two are also signing a trade agreement	Slowing economies in some areas limit student choice	slowing economies in some areas limit
The dispute was the subject of a Wall Street Journal article in August	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The pilots argued that this triggered a pay raise for them	the pilots argued
Analysts had mixed responses to the results	The merger requires the approval of Norwegian authorities	the merger requires
It also licenses optically based data storage and retrieval devices	But some saw it as a classic negotiating tactic	but some saw it as
It arrived just as the regulator handling such operations was retiring	The market is still very touchy about rumors and news on pending takeovers	fail to follow
Other network applications have very different goals	The mining zone has thus remained one of the most desolate places in Africa	the mining zone has thus remained
Now it is their fellow Turks arriving as refugees from Bulgaria	Eventually viewers may grow bored with the technology and resent the cost	fail to follow
Connaught is a biotechnology research and vaccine manufacturing concern	The appointments are part of a planned succession at the company	the appointments are
Some industry groups consistently weather the storm better than others	He had been president of the international operations	fail to follow
Waxman sells a variety of hardware products for the home repair market	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is facing
Most earn high ratings from credit agencies	That went over the permissible line for warm and fuzzy feelings	that went over
Repeat customers also can purchase luxury items at reduced prices	The current ruble rate has long been out of line with the black market	the ruble rate has long been out of line with the black market
Miss Brady is deputy director of the Russian Research Foundation in London	And the number of stocks hitting new lows far outstrips the number setting new highs	and the number of stocks is
These revised figures also may explain some of the recent strength of the dollar	Funds for drilling may inch up more next year if oil prices stay stable	funds for drilling may inch up more next year
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	There is no rational justification for such behavior	fail to follow
Now it is their fellow Turks arriving as refugees from Bulgaria	Michael Applebaum resigned after less than a year in the posts	michael applebaum resigned
These revised figures also may explain some of the recent strength of the dollar	Simpson is an auto parts maker	simpson is
