demonstration	test_sentence	response
Broader averages also posted modest gains	The embryo had progressed only to a clump of eight identical cells	the embryo had progressed only to a clump of eight cells
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Both are mining concerns	fail to follow
The mining zone has thus remained one of the most desolate places in Africa	The appointments are part of a planned succession at the company	the appointments are part of a planned succession
The engine plant may encompass plans for a joint components venture with Jaguar	The stock market is certainly not too big for the Fed to handle	the stock market is certainly not too big
Miss Brady is deputy director of the Russian Research Foundation in London	The Bakersfield Supermarket went out of business last May	the bakersfield supermarket went out of business
You already know the answer	But its surprising progress so far holds important lessons for companies in trouble	surprising progress so far holds important lessons
Analysts expect others to show a similar pattern	Bosses have big ears these days	bosses have big ears
You already know the answer	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly
It is hoped that other Japanese would then follow the leader	The Northeast has been holding its own in the population race	the northeast has been holding its own
Those current holders would also receive minority interests in the new company	The interviews took place two years ago	the interviews took place
Analysts had mixed responses to the results	The state of New Hampshire has favored that plan	the state of new hampshire has
Most analysts had expected a sharper decline after the steep rise in August	The plan lacked a withdrawal timetable	the plan lacked a timetable
Waxman sells a variety of hardware products for the home repair market	Yet these figures show only the most visible part of the problem	these figures show
Size and weight considerations also have limited screen displays	Slowing economies in some areas limit student choice	slowing economies in some areas limit
Most analysts had expected a sharper decline after the steep rise in August	There is no rational justification for such behavior	no rational justification for such behavior
Repeat customers also can purchase luxury items at reduced prices	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain some of the recent strength
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The fund invests mainly in gold and silver bullion	the fund invests mainly
Most analysts had expected a sharper decline after the steep rise in August	Lackluster returns are one reason	fail to follow
The dispute was the subject of a Wall Street Journal article in August	The machine began shipping at the end of last year	the machine began shipping
Repeat customers also can purchase luxury items at reduced prices	His interest in the natural environment dates from his youth	his interest in the environment dates from his youth
Connaught is a biotechnology research and vaccine manufacturing concern	The new rules will allow investors to buy foreign stocks directly	the new rules will
That means huge travel bills	Funds for drilling may inch up more next year if oil prices stay stable	funds for drilling may inch up more next year
Opponents show that there are already more funds available than commendable reform efforts	Details and Camden are essential Florio	fail to follow
The key here is the ambition of state Attorney General John Van de Kamp	Business was slow because many companies were closed yesterday	business was slow
