demonstration	test_sentence	response
That means huge travel bills	These are real costs	these are
Their verdict on real estate is almost the same	They did me some good	they did me some
Civil suits against planners by clients seeking recovery of funds are increasingly common	He withdrew the remark	he withdrew
Broader averages also posted modest gains	Columbia announced the results after the close of the stock market	columbia announced the results
Most earn high ratings from credit agencies	He remains chief executive officer	he remains
The recent sharp stock market decline exacerbated those concerns	Small business is bracing for an avalanche of similar proposals next year	small business is bracing for an avalanche
Waxman sells a variety of hardware products for the home repair market	The carriers were competing fiercely for market share	the carriers were competing
The team then proposed modifications in their work process to management	This has led them in a fruitless and destructive policy circle	fail to follow
These revised figures also may explain some of the recent strength of the dollar	She had an idea	she had
The mining zone has thus remained one of the most desolate places in Africa	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly
The legal fight was the subject of a Wall Street Journal story yesterday	We were out of the box	we were out
Repeat customers also can purchase luxury items at reduced prices	Many called it simply a contrast in styles	many called it simply a contrast
Developers are also eyeing the real estate portfolios of major corporations	The engine plant may encompass plans for a joint components venture with Jaguar	the engine plant may encompass plans
Only now is it undergoing a badly needed facelift	Judith Valente contributed to this article	judith valente contributed
Developers are also eyeing the real estate portfolios of major corporations	Both firms are in New York	both firms are
The company earns about half its revenue overseas and plans further expansion	The bikes are unwelcome on trails in national parks	bikes are unwelcome on trails in national parks
Those current holders would also receive minority interests in the new company	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners by clients are increasingly common
The engine plant may encompass plans for a joint components venture with Jaguar	He gave no further details	he gave no further
Developers are also eyeing the real estate portfolios of major corporations	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money to the advertisers
Ashland had a loss	The pilots argued that this triggered a pay raise for them	the pilots argued
East Bloc pollution data typically have been state secrets	Their problem is one of inefficiency of an industrial economy	fail to follow
But weak car sales raise questions about future demand from the auto sector	The report suggested that current review programs are too narrow	the report suggested that current review programs are too
They looked at the miniature and saw a giant folly	The project has already acquired a certain New York cachet	the project has already acquired
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The suit is still pending in Illinois state court	the suit is still pending
