demonstration	test_sentence	response
The legal fight was the subject of a Wall Street Journal story yesterday	The market is still very touchy about rumors and news on pending takeovers	the market is still
The key here is the ambition of state Attorney General John Van de Kamp	Las Vegas has seen nothing quite like it before	nothing quite like it before
You built your career on prejudice and hate	The embryo had progressed only to a clump of eight identical cells	progressed only to a clump of eight identical cells
Those current holders would also receive minority interests in the new company	Not only Californians but all Americans would pay if this thing passed	not only californians but all americans would pay
Analysts expect others to show a similar pattern	But such a combination also presents great risks	but such a combination also presents
Recruiter Donald Clark does note an increase in searches for minority candidates	This is football country	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	This is New York City	this is
Civil suits against planners by clients seeking recovery of funds are increasingly common	The incident occurred Saturday night	the incident occurred saturday
Drug companies lost a major liability case	Alan Murray contributed to this article	alan murray contributed
Those current holders would also receive minority interests in the new company	Nissan created its quake ad in a weekend	nissan created its quake ad
Miss Brady is deputy director of the Russian Research Foundation in London	Bosses have big ears these days	bosses have
Most earn high ratings from credit agencies	Many economists expect the weakness to continue	many expect
These big stocks greatly influence the Nasdaq Composite Index	Housing has been weak all year and especially so in the past five months	fail to follow
Ashland had a loss	The problem is not that the Fed is too unresponsive to the public interest	the problem is not that the fed is too unresponsive
It is hoped that other Japanese would then follow the leader	The Dutch utility firm serves the Amsterdam and Utrecht areas	fail to follow
Now it is their fellow Turks arriving as refugees from Bulgaria	His humility gives him a much better chance of success	his humility gives him
That means huge travel bills	This is partly due to the particular demands of the crop	partly due to demands
Drug companies lost a major liability case	They speak volumes about the state of our society at a given moment	they speak volumes
They looked at the miniature and saw a giant folly	Both firms are in New York	both firms are in
Most earn high ratings from credit agencies	The screen was a sea of red	the screen was red
The engine plant may encompass plans for a joint components venture with Jaguar	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval
Now it is their fellow Turks arriving as refugees from Bulgaria	Recruiter Donald Clark does note an increase in searches for minority candidates	recruiter donald clark notes
But weak car sales raise questions about future demand from the auto sector	Chicago has the largest population of citizens of Polish heritage in any city outside Poland	chicago has the largest population of citizens of polish heritage
Drug companies lost a major liability case	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute turns on the facts
