demonstration	test_sentence	response
The mining zone has thus remained one of the most desolate places in Africa	He said that the research team had no financial stake in the drug	he said that the research team had no financial stake
Simpson is an auto parts maker	The post had been vacant for more than a year	the post had been
Employees wore identification badges listing not only their names but also their dates of hire	The current ruble rate has long been out of line with the black market	the current ruble rate
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Deal stocks led the market down as they absorbed the heaviest losses	stocks led the market down as they absorbed the heaviest losses
The two are also signing a trade agreement	And the egg producers have done a pretty good job	the egg producers have done a pretty good job
Opponents show that there are already more funds available than commendable reform efforts	Breeders are betting on the common folk	fail to follow
Civil suits against planners by clients seeking recovery of funds are increasingly common	Bullish bond market sentiment is on the rise again	bond market sentiment is on the rise again
Their verdict on real estate is almost the same	He said that the research team had no financial stake in the drug	fail to follow
But weak car sales raise questions about future demand from the auto sector	Several other banks have similar applications pending	several other banks have similar applications
Some industry groups consistently weather the storm better than others	The appointments are part of a planned succession at the company	fail to follow
They looked at the miniature and saw a giant folly	Never once did she gasp for air or mop her brow	fail to follow
The key here is the ambition of state Attorney General John Van de Kamp	They have about seven candidates	they have
That means huge travel bills	Their ridicule of him is no substitute for argument	their ridicule of him
He hit the lanes three years ago on the advice of his doctor	This pattern was particularly evident among more highly educated couples	this pattern was particularly evident among more educated couples
Drug companies lost a major liability case	He withdrew the remark	he withdrew
Never once did she gasp for air or mop her brow	And most vacationers still prefer a warm climate for their winter excursions	most vacationers prefer warm climate for winter excursions
The team then proposed modifications in their work process to management	Nguyen Van Chan is living proof that old ways die hard	nguyen van chan is proof that old ways die hard
Recruiter Donald Clark does note an increase in searches for minority candidates	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed
It is hoped that other Japanese would then follow the leader	Most of us know a sucker	most of us know
But weak car sales raise questions about future demand from the auto sector	It has some of the highest costs in the league	it has some of the highest costs
He hit the lanes three years ago on the advice of his doctor	Another poked a hole in the heel of his shoe	another poked in the heel of his shoe
Connaught is a biotechnology research and vaccine manufacturing concern	The company is active in office and residential development in New York	the company is
Most analysts had expected a sharper decline after the steep rise in August	The House Energy Committee will debate the issue later this month	fail to follow
The dispute was the subject of a Wall Street Journal article in August	There were many more	many more
