demonstration	test_sentence	response
They looked at the miniature and saw a giant folly	But Chairman Gonzalez is a genuine maverick	but chairman gonzalez is
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The two sides also traded accusations about the cost of the Packwood plan	the two sides also traded about the cost of the packwood plan
The legal fight was the subject of a Wall Street Journal story yesterday	But some saw it as a classic negotiating tactic	but some saw it as
Opponents show that there are already more funds available than commendable reform efforts	Solidarity wants it from the West	solidarity wants it
Developers are also eyeing the real estate portfolios of major corporations	Slowing economies in some areas limit student choice	slowing economies in some areas limit
He had been associate professor in the department of finance at Seton Hall University	Their effort has received a lukewarm response from the Justice Department	their effort has received
Analysts had mixed responses to the results	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed
The recent sharp stock market decline exacerbated those concerns	Some institutional traders loved the wild ride	fail to follow
The company reported good gains in all of its divisions	The dispute was the subject of a Wall Street Journal article in August	the dispute was
Broader averages also posted modest gains	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
Size and weight considerations also have limited screen displays	But in this case the needle has a very sharp point	fail to follow
The report of the bankruptcy filing stunned Hollywood executives and investors	Buyers stepped in to the futures pit	buyers stepped in
Analysts expect others to show a similar pattern	Sierra Tucson operates an addiction treatment center	sierra tucson operates
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Canadian investment rules require that big foreign takeovers meet that standard	canadian investment rules require
Analysts expect others to show a similar pattern	Nausea seems a commonplace symptom	nausea seems a commonplace
Recruiter Donald Clark does note an increase in searches for minority candidates	Only now is it undergoing a badly needed facelift	fail to follow
Most earn high ratings from credit agencies	Chandler might have been predicting the course of his own career	chandler predict career
Analysts expect others to show a similar pattern	Many small investors went for the safety of money market funds	fail to follow
They looked at the miniature and saw a giant folly	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday as it disclosed
Civil suits against planners by clients seeking recovery of funds are increasingly common	Confectionery products sales also had strong growth in the quarter	fail to follow
The closely watched funds rate is what banks charge each other on overnight loans	Both Coors and Stroh have recently been ceding market share to Miller and Anheuser	fail to follow
Never once did she gasp for air or mop her brow	The woman won the bet	the woman won
The report of the bankruptcy filing stunned Hollywood executives and investors	Estimated volume was five million ounces	estimated volume was
The company earns about half its revenue overseas and plans further expansion	It is also planning another night of original series	it is planning another night of original series
