demonstration	test_sentence	response
Civil suits against planners by clients seeking recovery of funds are increasingly common	But there is no solid evidence that the Khmer Rouge have changed	fail to follow
Most earn high ratings from credit agencies	It can happen in any industry	it can happen
It is hoped that other Japanese would then follow the leader	Market Data Retrieval is a compiler of educational information and provides related services	fail to follow
That means huge travel bills	Judges will write the real bill as suits roll through the courts	judges will write the bill
Some industry groups consistently weather the storm better than others	But some analysts remain sour on the company	fail to follow
Housing has been weak all year and especially so in the past five months	The dispute was the subject of a Wall Street Journal article in August	fail to follow
You built your career on prejudice and hate	It was down a little	down a little
The two are also signing a trade agreement	El Paso owns and operates a petroleum refinery	el paso owns and operates
Employees wore identification badges listing not only their names but also their dates of hire	Both Coors and Stroh have recently been ceding market share to Miller and Anheuser	both coors and stroh have
Their verdict on real estate is almost the same	The red granite mausoleum draws thousands of visitors daily	the red granite mausoleum draws thousands of visitors
Their verdict on real estate is almost the same	Waxman sells a variety of hardware products for the home repair market	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	And the world could experience its first psyllium shortage	and the world could experience
The engine plant may encompass plans for a joint components venture with Jaguar	The trust will issue the certificates	the trust will issue
The key here is the ambition of state Attorney General John Van de Kamp	Nguyen Van Chan is living proof that old ways die hard	living proof that old ways die hard
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Not everyone believes that the good times are over for shippers	not everyone believes the good times are over
Miss Brady is deputy director of the Russian Research Foundation in London	It is hoped that other Japanese would then follow the leader	it is hoped
The mining zone has thus remained one of the most desolate places in Africa	The dollar posted gains in quiet trading as concerns about equities abated	the dollar posted gains
He hit the lanes three years ago on the advice of his doctor	The relative calm in Tokyo proved little comfort to markets opening up in Europe	the calm in tokyo proved little comfort to markets opening up in europe
You already know the answer	He remains chief executive officer	he remains ceo
The key here is the ambition of state Attorney General John Van de Kamp	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over
The two are also signing a trade agreement	The Senate will probably vote not long afterward	the senate will probably vote
It arrived just as the regulator handling such operations was retiring	The airline also named Mickey Foret as president	the airline also named as president
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval
Their verdict on real estate is almost the same	The excess supply pushed gasoline prices down in that period	fail to follow
