demonstration	test_sentence	response
He had been associate professor in the department of finance at Seton Hall University	But the lovebirds have a conflict	fail to follow
The legal fight was the subject of a Wall Street Journal story yesterday	Employees wore identification badges listing not only their names but also their dates of hire	employees wore identification badges
But even a little appeal has a lot of attraction these days	She notes that she also stresses professionalism during her weekly visits	fail to follow
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Conversation was subdued as most patrons watched the latest market statistics on television	conversation was subdued
Only now is it undergoing a badly needed facelift	Logic plays a minimal role here	logic plays a minimal role
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	its previous proposal had conditioned rate limits
Most analysts had expected a sharper decline after the steep rise in August	Funds for drilling may inch up more next year if oil prices stay stable	funds for drilling may inch up more next year
The team then proposed modifications in their work process to management	People have been very respectful of each other	people have been respectful of each other
Some industry groups consistently weather the storm better than others	Hostile takeovers are quite a new phenomenon	fail to follow
The mining zone has thus remained one of the most desolate places in Africa	But weak car sales raise questions about future demand from the auto sector	but weak car sales raise questions
Other network applications have very different goals	For months the resistance has been defenseless against air attack	for months the resistance has been
Giant has interests in cement making and newsprint	The heavy buying in the last half hour led the specialists to take special steps	the heavy buying led the specialists
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Prospective competition is one problem	fail to follow
That means huge travel bills	Ski promotions have traditionally avoided the touchy issue of safety	ski promotions have traditionally avoided
The closely watched funds rate is what banks charge each other on overnight loans	Both revenue figures exclude excise taxes	revenue figures exclude excise taxes
Developers are also eyeing the real estate portfolios of major corporations	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is subject to completion
It was the highest bid in history for a work of art	Not everyone believes that the good times are over for shippers	not everyone believes
The two are also signing a trade agreement	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager
The engine plant may encompass plans for a joint components venture with Jaguar	Analysts expect further jitters this week	analysts expect
These big stocks greatly influence the Nasdaq Composite Index	Moscow and Kabul must have found that information useful	fail to follow
Their verdict on real estate is almost the same	They speak volumes about the state of our society at a given moment	fail to follow
These revised figures also may explain some of the recent strength of the dollar	October is a critical month for the privatization program	october is a critical month
Simpson is an auto parts maker	Accounting problems raise more knotty issues	accounting problems raise
The two are also signing a trade agreement	But then the noise turned into a roar	but then the noise turned into
