demonstration	test_sentence	response
Civil suits against planners by clients seeking recovery of funds are increasingly common	Hostile takeovers are quite a new phenomenon	hostile takeovers are quite new
The legal fight was the subject of a Wall Street Journal story yesterday	Digital is promising a new approach	digital is promising
He expects Citicorp to take a similar step this year	The Old Crowd is deeply concerned by the backlash from all this	the old crowd is concerned by all this
You already know the answer	It is a quick fix for a complex problem	quick fix for complex problem
East Bloc pollution data typically have been state secrets	He is a lawyer with a string of academic degrees	fail to follow
The company earns about half its revenue overseas and plans further expansion	The announcement fueled speculation for future advances in the shares	the announcement fueled speculation for advances in the shares
Connaught is a biotechnology research and vaccine manufacturing concern	It is the New Journalism come to television	it is
Housing has been weak all year and especially so in the past five months	It also could convert glucose from farm wastes into edible protein	fail to follow
Analysts expect others to show a similar pattern	The company could command a good price in the market	the company could command a good price
Employees wore identification badges listing not only their names but also their dates of hire	Your story is an insult to the citizens of the Mississippi Delta	your story is
Simpson is an auto parts maker	Merck is one of the most important stocks in the Major Market Index	merck is
The company reported good gains in all of its divisions	She expects both revenue and profit to gain this year	she expects
Other network applications have very different goals	This is a story about suckers	this is a story about
The two are also signing a trade agreement	The interviews took place two years ago	the interviews took place
Never once did she gasp for air or mop her brow	Opponents show that there are already more funds available than commendable reform efforts	opponents show more funds than commendable reform efforts
Now it is their fellow Turks arriving as refugees from Bulgaria	October is a critical month for the privatization program	october is
They looked at the miniature and saw a giant folly	And they are a very odd team in any case	and they are a very odd team
The dispute was the subject of a Wall Street Journal article in August	Not only Californians but all Americans would pay if this thing passed	this thing passed
He expects Citicorp to take a similar step this year	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager
Miss Brady is deputy director of the Russian Research Foundation in London	American institutional investors have never had a large appetite for Japanese equities	american institutional investors have never had
It also licenses optically based data storage and retrieval devices	Others had lesser damage and there were no injuries among workers	others had lesser damage
The company rejected those past proposals	She has also served on several task forces on acquired immune deficiency syndrome	she has also served on several task forces
Drug companies lost a major liability case	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled
Some industry groups consistently weather the storm better than others	The appeals court disagreed on both counts	the appeals court disagreed on both
