demonstration	test_sentence	response
But even a little appeal has a lot of attraction these days	But slow sales forced Ford to kill the brand just last week	but slow sales forced ford to kill the brand just last
Size and weight considerations also have limited screen displays	El Paso owns and operates a petroleum refinery	el paso owns and operates
They looked at the miniature and saw a giant folly	Michael Applebaum resigned after less than a year in the posts	michael applebaum resigned
Size and weight considerations also have limited screen displays	Magazine publishers are facing spiraling costs and a glut of new titles	magazine publishers are facing spiraling costs and a glut
It arrived just as the regulator handling such operations was retiring	Businessmen took their cue from the engineers	businessmen took their cue from engineers
It arrived just as the regulator handling such operations was retiring	The joke here is that the Giants lost by de fault	the joke here is that the giants lost by fault
Wang had previously forecast a loss	Sierra Tucson operates an addiction treatment center	sierra tucson operates
You already know the answer	The Arabs had merely oil	merely oil
Civil suits against planners by clients seeking recovery of funds are increasingly common	Creative accounting is a hallmark of federal credit	fail to follow
He had been associate professor in the department of finance at Seton Hall University	Both are mining concerns	both are
The company reported good gains in all of its divisions	Most will stay open late Saturday night and open their doors again Sunday	most will stay open late saturday night
You built your career on prejudice and hate	He gave no further details	fail to follow
Waxman sells a variety of hardware products for the home repair market	It also asked Mesa to keep the proposal confidential	it also asked mesa
The report of the bankruptcy filing stunned Hollywood executives and investors	The company also faces delisting by the National Association of Securities Dealers	the company also faces delisting
It was the highest bid in history for a work of art	We scuttled along for a few feet before he plunged us into the drink again	we scuttled along
Employees wore identification badges listing not only their names but also their dates of hire	The charges said that one worker suffered permanent brain damage from mercury exposure	the charges said
Opponents show that there are already more funds available than commendable reform efforts	The reason was not high interest rates or labor costs	the reason was not
Analysts had mixed responses to the results	The coating segment also posted higher sales particularly in North America and Europe	the coating segment also posted
Waxman sells a variety of hardware products for the home repair market	He also mentioned increased capital investment by Pacific Bell for network improvements	he also mentioned
The company rejected those past proposals	Business was slow because many companies were closed yesterday	business was slow
Wang had previously forecast a loss	The trend is making advocates of the tax cut less optimistic about success	the trend is making advocates of the tax cut less optimistic
But weak car sales raise questions about future demand from the auto sector	The charges said that one worker suffered permanent brain damage from mercury exposure	the charges said that one worker suffered permanent brain damage
Waxman sells a variety of hardware products for the home repair market	These revised figures also may explain some of the recent strength of the dollar	these revised figures
Employees wore identification badges listing not only their names but also their dates of hire	Some industry groups consistently weather the storm better than others	some industry groups
