demonstration	test_sentence	response
Housing has been weak all year and especially so in the past five months	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	fail to follow
The closely watched funds rate is what banks charge each other on overnight loans	Colgate sold its hospital supply and home health care business last year	colgate sold its hospital supply and home health care business
East Bloc pollution data typically have been state secrets	Eventually viewers may grow bored with the technology and resent the cost	fail to follow
You already know the answer	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	fail to follow
He had been associate professor in the department of finance at Seton Hall University	The project has been in and out of the pipeline for more than a decade	the project has been
East Bloc pollution data typically have been state secrets	An analyst cited weaker capital spending and exports	fail to follow
The legal fight was the subject of a Wall Street Journal story yesterday	But then they wake up to a nightmare	they wake up to a nightmare
The closely watched funds rate is what banks charge each other on overnight loans	The reason was not high interest rates or labor costs	fail to follow
The company reported good gains in all of its divisions	The Arabs had merely oil	the arabs had
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Nashua announced the Reiss request after the market closed	nashua announced after the market closed
Most earn high ratings from credit agencies	Part of the answer lies in the nature of the industry	part of the answer lies
Employees wore identification badges listing not only their names but also their dates of hire	Now a rocky stock market and weak corporate profits may further threaten the economy	now a rocky stock market and weak corporate profits may threaten the economy
It arrived just as the regulator handling such operations was retiring	This creates several problems	fail to follow
The company rejected those past proposals	Nissan will introduce a completely revamped Sentra next fall	nissan will introduce
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	And they are a very odd team in any case	fail to follow
Some industry groups consistently weather the storm better than others	it defended appropriate constitutional safeguards and practical common sense	fail to follow
He hit the lanes three years ago on the advice of his doctor	But the outcome of a legal dispute almost always turns on the facts	the outcome of a legal dispute almost always turns on facts
Waxman sells a variety of hardware products for the home repair market	The merger requires the approval of Norwegian authorities	the merger requires
It also licenses optically based data storage and retrieval devices	Big financial stocks carried the day	big financial stocks
It arrived just as the regulator handling such operations was retiring	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled in moderate trading
Developers are also eyeing the real estate portfolios of major corporations	It recently introduced a line for the home market	it recently introduced a line
It arrived just as the regulator handling such operations was retiring	They talked of the aftermath	they talked of aftermath
The team then proposed modifications in their work process to management	Your paper needs a serious reality check	your paper needs a reality check
The team then proposed modifications in their work process to management	It has more drug users than Boston has people	fail to follow
