demonstration	test_sentence	response
Connaught is a biotechnology research and vaccine manufacturing concern	It shows a boy hurling rocks at a street lamp	it shows
The dispute was the subject of a Wall Street Journal article in August	But weak car sales raise questions about future demand from the auto sector	but weak car sales
Analysts expect others to show a similar pattern	But observers expect broad support	observers expect broad support
Analysts expect others to show a similar pattern	Kia is reportedly also considering such a plan	kia is reportedly also considering
You already know the answer	They did themselves even more good	they did themselves good
Only now is it undergoing a badly needed facelift	But the push for cleaner fuels is increasing the attractiveness of natural gas	but the push for cleaner fuels is increasing
Most analysts had expected a sharper decline after the steep rise in August	The plan is subject to approval by the bankruptcy court and others	the plan is subject to approval by others
Size and weight considerations also have limited screen displays	The struggle over capital gains is the most important game in town	the struggle over capital gains is the most important game
Analysts expect others to show a similar pattern	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly as trading activity slowed
Some industry groups consistently weather the storm better than others	Some in Big Oil are easing the grip on their wallets	fail to follow
Drug companies lost a major liability case	And his outlook improved after successful cataract surgery in August	his outlook improved
Only now is it undergoing a badly needed facelift	He previously held similar responsibilities	he previously held
You built your career on prejudice and hate	But there were no buyers	no buyers
Only now is it undergoing a badly needed facelift	Shareholders must approve the merger at general meetings of the two companies in late November	shareholders must approve the merger in late november
But even a little appeal has a lot of attraction these days	Cost is a key consideration because of the global sweep of the financial markets	cost is a key consideration because of the global sweep of the markets
These revised figures also may explain some of the recent strength of the dollar	Moscow and Kabul must have found that information useful	moscow and kabul must have found that information
Giant has interests in cement making and newsprint	Brooks Brothers is also remodeling its stores	brooks brothers is
Housing has been weak all year and especially so in the past five months	But they are also talking about new magazines	fail to follow
Other network applications have very different goals	The loss of more customers is the latest in a string of problems	the loss of more customers is
Connaught is a biotechnology research and vaccine manufacturing concern	But the firm has never had a day like yesterday	fail to follow
The legal fight was the subject of a Wall Street Journal story yesterday	He softened the talk about a recession	he softened the talk
The report of the bankruptcy filing stunned Hollywood executives and investors	The market is still very touchy about rumors and news on pending takeovers	the market is still very touchy
Some industry groups consistently weather the storm better than others	But markets can operate with greater or lesser efficiency	fail to follow
Size and weight considerations also have limited screen displays	She expects both revenue and profit to gain this year	she expects both revenue and profit to gain
