demonstration	test_sentence	response
The key here is the ambition of state Attorney General John Van de Kamp	The expansion is subject to approval by federal and Wisconsin environmental regulators	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	But they attribute much of the weakness to customer inventory reductions	but they attribute
It was the highest bid in history for a work of art	Accounting problems raise more knotty issues	accounting problems raise
These revised figures also may explain some of the recent strength of the dollar	One bank stock was a winner	one bank stock
The company reported good gains in all of its divisions	Merck is one of the most important stocks in the Major Market Index	merck is
These big stocks greatly influence the Nasdaq Composite Index	Other gainers were companies with one or more undamaged California refineries	other gainers were companies
Developers are also eyeing the real estate portfolios of major corporations	Inco shares fell after the announcements	shares fell after the announcements
The closely watched funds rate is what banks charge each other on overnight loans	But most investors were seeking share prices and other information	but investors were seeking share prices and other information
It arrived just as the regulator handling such operations was retiring	Judges will write the real bill as suits roll through the courts	fail to follow
Connaught is a biotechnology research and vaccine manufacturing concern	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain
Most analysts had expected a sharper decline after the steep rise in August	Nausea and vomiting are other common side effects	fail to follow
It is hoped that other Japanese would then follow the leader	And taxpayer groups are urging legislation in many other states	and taxpayer groups are urging legislation in many other
Analysts had mixed responses to the results	The announcement fueled speculation for future advances in the shares	the announcement fueled speculation
Waxman sells a variety of hardware products for the home repair market	His boss complained about neglect of other chores	his boss complained
Developers are also eyeing the real estate portfolios of major corporations	All along they have been noting the tremors and pointing out the underlying realities	all along they have been noting and pointing out
The engine plant may encompass plans for a joint components venture with Jaguar	Talk show hosts quickly change the topic	talk show hosts quickly change
It was the highest bid in history for a work of art	Civil suits against planners by clients seeking recovery of funds are increasingly common	fail to follow
You built your career on prejudice and hate	And most of us waited for a while for the game to start	most of us waited for the game to start
Most earn high ratings from credit agencies	Logic plays a minimal role here	minimal role
Repeat customers also can purchase luxury items at reduced prices	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	executives left company after clashes with chairman ralph ingersoll jr
The legal fight was the subject of a Wall Street Journal story yesterday	Others analyze the data	others analyze
The engine plant may encompass plans for a joint components venture with Jaguar	But the shortages also spawned rampant speculation and spiraling prices	but the shortages also spawned
Analysts had mixed responses to the results	Some would make even James Bond green with envy	some would make even james bond
Most analysts had expected a sharper decline after the steep rise in August	Not everyone believes that the good times are over for shippers	not everyone believes the good times are over for shippers
