demonstration	test_sentence	response
East Bloc pollution data typically have been state secrets	The Fed has assumed a similar responsibility in the market for government securities	fail to follow
Repeat customers also can purchase luxury items at reduced prices	The recent sharp stock market decline exacerbated those concerns	the recent decline exacerbated those concerns
Broader averages also posted modest gains	Yet he has proved more resilient than any of them	yet he has proved more resilient
Now it is their fellow Turks arriving as refugees from Bulgaria	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed
The report of the bankruptcy filing stunned Hollywood executives and investors	Market Data Retrieval is a compiler of educational information and provides related services	market data retrieval is a compiler of educational information
Now it is their fellow Turks arriving as refugees from Bulgaria	Opponents show that there are already more funds available than commendable reform efforts	opponents show that there are already more funds available
The key here is the ambition of state Attorney General John Van de Kamp	Most earn high ratings from credit agencies	most earn high ratings
Wang had previously forecast a loss	He takes over a school system in the midst of radical reform	fail to follow
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Most expect the decline in New York stock prices to continue this week	most expect the decline in new york stock prices to continue
The engine plant may encompass plans for a joint components venture with Jaguar	That has outraged some fans	that has outraged
Analysts had mixed responses to the results	Other temperature data show similar unexplained swings	other temperature data show
Repeat customers also can purchase luxury items at reduced prices	Employees wore identification badges listing not only their names but also their dates of hire	fail to follow
Waxman sells a variety of hardware products for the home repair market	The excess supply pushed gasoline prices down in that period	gasoline prices down
You already know the answer	The economic ideas in the document are much bolder than current policies	the economic ideas in the document are much bolder
The two are also signing a trade agreement	Two workers died and six remain in the hospital	two workers died and six remain
You built your career on prejudice and hate	Timber stocks got a big boost	fail to follow
Housing has been weak all year and especially so in the past five months	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners seeking recovery of funds are increasingly common
Broader averages also posted modest gains	Other mutual fund companies reported even lighter withdrawal requests	other mutual fund companies reported
The engine plant may encompass plans for a joint components venture with Jaguar	He had been associate professor in the department of finance at Seton Hall University	he had been associate professor
Opponents show that there are already more funds available than commendable reform efforts	He dedicated all these new forces to the Persian Gulf	he dedicated all these new forces
It also licenses optically based data storage and retrieval devices	Tom Herman contributed to this article	tom herman contributed
The company earns about half its revenue overseas and plans further expansion	At least half that growth will have come in the past three years alone	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	She held her fire with her first production at the Trinity earlier this season	she held her fire
Those current holders would also receive minority interests in the new company	Maybe it was their peculiar sense of history	maybe it was their peculiar sense
