demonstration	test_sentence	response
East Bloc pollution data typically have been state secrets	Traders can vary their strategies and execute their orders in any one of them	fail to follow
Miss Brady is deputy director of the Russian Research Foundation in London	One bank stock was a winner	one bank stock was
East Bloc pollution data typically have been state secrets	Fog shrouded the base before touchdown	fog shrouded the base before
The mining zone has thus remained one of the most desolate places in Africa	He had been vice president in that office	he had been vice president
Only now is it undergoing a badly needed facelift	The resulting stockpiling has depressed the market	the resulting stockpiling has depressed
Other network applications have very different goals	It was the highest bid in history for a work of art	it was the highest bid in history
Ashland had a loss	Bond prices posted strong gains as investors went on a bargain hunt	bond prices posted
Opponents show that there are already more funds available than commendable reform efforts	The engine plant may encompass plans for a joint components venture with Jaguar	the engine plant may encompass plans
Waxman sells a variety of hardware products for the home repair market	They will be the next hot magazines	they will be
Drug companies lost a major liability case	But critics consider the changes regressive	critics consider the changes regressive
These revised figures also may explain some of the recent strength of the dollar	The average recession lasts about a year	the average recession lasts
Most earn high ratings from credit agencies	The company also makes optical character recognition equipment	the company also makes
Civil suits against planners by clients seeking recovery of funds are increasingly common	Van Nghe quickly made influential enemies	van nghe quickly made enemies
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	It arrived just as the regulator handling such operations was retiring	it arrived just as the regulator handling
These big stocks greatly influence the Nasdaq Composite Index	But other rake makers have their doubts	fail to follow
He had been associate professor in the department of finance at Seton Hall University	The current ruble rate has long been out of line with the black market	the current ruble rate has long been
You built your career on prejudice and hate	The current ruble rate has long been out of line with the black market	the ruble rate has long been out of line with the black market
They looked at the miniature and saw a giant folly	Chandler might have been predicting the course of his own career	chandler might have been predicting
Recruiter Donald Clark does note an increase in searches for minority candidates	The British conglomerate cited the recent turmoil in financial markets	the british conglomerate cited
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Eventually viewers may grow bored with the technology and resent the cost	eventually viewers may grow bored
Wang had previously forecast a loss	They long made little effort here	they long made little effort
He expects Citicorp to take a similar step this year	He confers big trading commissions on Wall Street firms	he confers on wall street firms
Developers are also eyeing the real estate portfolios of major corporations	Others analyze the data	others analyze
But weak car sales raise questions about future demand from the auto sector	Accepted theories state that investors require higher returns on riskier investments	accepted theories state that investors require higher returns
