demonstration	test_sentence	response
Drug companies lost a major liability case	Peter Gumbel in Moscow contributed to this article	peter gumbel contributed to this article
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Recruiter Donald Clark does note an increase in searches for minority candidates	recruiter donald clark does note
Most earn high ratings from credit agencies	The merger is subject to regulatory clearance and a definitive agreement	the merger is subject
Drug companies lost a major liability case	Such trappings suggest a glorious past but give no hint of a troubled present	such trappings suggest a glorious past
It was the highest bid in history for a work of art	He wound up and let loose a fastball	fail to follow
But even a little appeal has a lot of attraction these days	Investors and analysts applauded the news	investors and analysts news
The engine plant may encompass plans for a joint components venture with Jaguar	Some lagging competitors even may leave the personal computer business altogether	some lagging competitors even may leave
He expects Citicorp to take a similar step this year	It has some of the highest costs in the league	it has the highest costs in the league
The key here is the ambition of state Attorney General John Van de Kamp	Brand loyalty was stronger among older consumers in the Journal survey	brand loyalty was stronger
The team then proposed modifications in their work process to management	So the Federal Reserve is an attractive target for complaint by politicians	fail to follow
You already know the answer	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager
The report of the bankruptcy filing stunned Hollywood executives and investors	These revised figures also may explain some of the recent strength of the dollar	fail to follow
Repeat customers also can purchase luxury items at reduced prices	Wilfred closed its Massachusetts schools earlier this year	wilfred closed its schools earlier this year
The two are also signing a trade agreement	So the Federal Reserve is an attractive target for complaint by politicians	so the federal reserve is an attractive target for complaint
Size and weight considerations also have limited screen displays	Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	foreign auto makers are taking the tokyo motor show more seriously
Waxman sells a variety of hardware products for the home repair market	Bonds received a bigger boost later in the day when stock prices moved broadly lower	bonds received a bigger boost
The company rejected those past proposals	Paintings are just part of the picture	paintings are just part
The key here is the ambition of state Attorney General John Van de Kamp	That is for the future	for the future
Ashland had a loss	Italian magistrates labeled his death a suicide	italian magistrates labeled his death
Opponents show that there are already more funds available than commendable reform efforts	He said that the research team had no financial stake in the drug	he said that the research team had no financial stake
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval by shareholders
But weak car sales raise questions about future demand from the auto sector	Some abortion advocates have been asking themselves this very question	some abortion advocates have been asking themselves
Wang had previously forecast a loss	Judges will write the real bill as suits roll through the courts	judges will write the real bill
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The relative calm in Tokyo proved little comfort to markets opening up in Europe	the relative calm in tokyo proved little comfort
