demonstration	test_sentence	response
Employees wore identification badges listing not only their names but also their dates of hire	Wall Street traders on Friday had complained about the trading suspensions	wall street traders complained
The legal fight was the subject of a Wall Street Journal story yesterday	Red tape is the bugaboo of small business	red tape is
The company rejected those past proposals	His boss complained about neglect of other chores	his boss complained
Only now is it undergoing a badly needed facelift	This is an index fund with a bet	this is an index fund
He hit the lanes three years ago on the advice of his doctor	Deutsche Bank has actively sought a French acquisition for at least two years	fail to follow
The team then proposed modifications in their work process to management	Craig Torres and Anne Newman contributed to this article	craig torres and anne newman contributed
Most analysts had expected a sharper decline after the steep rise in August	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries that the other is becoming too vertically integrated
Only now is it undergoing a badly needed facelift	it defended appropriate constitutional safeguards and practical common sense	it defended
These big stocks greatly influence the Nasdaq Composite Index	The company earns about half its revenue overseas and plans further expansion	the company earns about half its revenue overseas
It also licenses optically based data storage and retrieval devices	The joke here is that the Giants lost by de fault	the joke here is
He expects Citicorp to take a similar step this year	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed in the market for government securities
Housing has been weak all year and especially so in the past five months	But the market turmoil could be partially beneficial for some small businesses	the market turmoil could be partially beneficial for some small businesses
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Japan is not a political country	japan is not a political
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Talk show hosts quickly change the topic	fail to follow
Ashland had a loss	Their ridicule of him is no substitute for argument	their ridicule of him is no substitute
Their verdict on real estate is almost the same	Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	its previous proposal had conditioned rate limits on seabrook operations and other
Civil suits against planners by clients seeking recovery of funds are increasingly common	He expects Citicorp to take a similar step this year	he expects citicorp to take a similar step
Repeat customers also can purchase luxury items at reduced prices	At least it has a little dash	it has a little dash
The closely watched funds rate is what banks charge each other on overnight loans	It is a peaceful time in this part of western India	it is peaceful in western india
Opponents show that there are already more funds available than commendable reform efforts	The egg producers also lobbied the Food and Drug Administration	the egg producers also
You already know the answer	Other temperature data show similar unexplained swings	other temperature data show swings
Broader averages also posted modest gains	The interviews took place two years ago	the interviews took place
But weak car sales raise questions about future demand from the auto sector	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial because investors are the only source
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The problem is not that the Fed is too unresponsive to the public interest	the problem is not that the fed is too unresponsive
