demonstration	test_sentence	response
He hit the lanes three years ago on the advice of his doctor	The current ruble rate has long been out of line with the black market	the ruble rate has long been out of line with the black market
Drug companies lost a major liability case	It also would have reduced mandatory overtime	it also would have reduced
The company reported good gains in all of its divisions	It is also planning another night of original series	it is also planning
The report of the bankruptcy filing stunned Hollywood executives and investors	We put some orders together	fail to follow
The company reported good gains in all of its divisions	Nguyen Van Chan is living proof that old ways die hard	nguyen van chan is living proof
Wang had previously forecast a loss	He again urged passage of a constitutional amendment outlawing abortion	he again urged passage of a constitutional amendment
Analysts had mixed responses to the results	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries
It arrived just as the regulator handling such operations was retiring	And there is more volatility to come	and there is more volatility to
Giant has interests in cement making and newsprint	It also would have reduced mandatory overtime	it also would have
He expects Citicorp to take a similar step this year	Soon she was running the office	soon she was running
He had been associate professor in the department of finance at Seton Hall University	Not everyone believes that the good times are over for shippers	not everyone believes
Simpson is an auto parts maker	It was all over the place	it was
Drug companies lost a major liability case	Nor does it cover the entire portfolio	fail to follow
They looked at the miniature and saw a giant folly	The deal would require approval by a majority of Jaguar shareholders	fail to follow
The report of the bankruptcy filing stunned Hollywood executives and investors	He again urged passage of a constitutional amendment outlawing abortion	he again urged passage of a constitutional amendment outlawing
Drug companies lost a major liability case	One big problem has been the thoroughbred racehorse market	fail to follow
Developers are also eyeing the real estate portfolios of major corporations	The joke here is that the Giants lost by de fault	the joke here is that the giants lost
Civil suits against planners by clients seeking recovery of funds are increasingly common	Japan is not a political country	fail to follow
Size and weight considerations also have limited screen displays	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager
Simpson is an auto parts maker	Ski promotions have traditionally avoided the touchy issue of safety	ski promotions have
Repeat customers also can purchase luxury items at reduced prices	First Interstate made the move under pressure from regulators	first interstate made the move under pressure
Most earn high ratings from credit agencies	Prices of Treasury bonds tumbled in moderate to active trading	prices tumbled
Developers are also eyeing the real estate portfolios of major corporations	The bond market was unmoved by the economic statistics	the bond market was unmoved
It also licenses optically based data storage and retrieval devices	Several other banks have similar applications pending	several other banks have
