demonstration	test_sentence	response
Analysts expect others to show a similar pattern	Most recently he had been executive vice president for planning and finance at Texas Air	most recently he had been executive vice president for planning and finance
You already know the answer	He has good control	fail to follow
He expects Citicorp to take a similar step this year	But attendance is down from previous years	but attendance is down
Analysts had mixed responses to the results	German and Dutch investors reportedly loaded up on Kellogg Co	fail to follow
It is hoped that other Japanese would then follow the leader	But then the noise turned into a roar	but then the noise turned into
Analysts had mixed responses to the results	The trend is making advocates of the tax cut less optimistic about success	the trend is making advocates less optimistic
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Yet the bill is riding high on the furor over drug trafficking	yet the bill is riding high over drug trafficking
Most analysts had expected a sharper decline after the steep rise in August	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	fail to follow
Miss Brady is deputy director of the Russian Research Foundation in London	But its surprising progress so far holds important lessons for companies in trouble	but its surprising progress so far
These big stocks greatly influence the Nasdaq Composite Index	Conversation was subdued as most patrons watched the latest market statistics on television	conversation was subdued
They looked at the miniature and saw a giant folly	That is for the future	that is for
The company earns about half its revenue overseas and plans further expansion	The appeals court disagreed on both counts	the appeals court disagreed on both
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The current ruble rate has long been out of line with the black market	fail to follow
Connaught is a biotechnology research and vaccine manufacturing concern	But Chairman Gonzalez is a genuine maverick	but chairman gonzalez is
That means huge travel bills	Futures prices recovered in quiet trading	futures prices recovered
These revised figures also may explain some of the recent strength of the dollar	That caused a brief period of panic selling of stocks on the Big Board	that caused a brief period of panic selling
He had been associate professor in the department of finance at Seton Hall University	The entire opera is her dream	the entire opera is
Now it is their fellow Turks arriving as refugees from Bulgaria	It all adds up to a cold winter here	it all adds up
It arrived just as the regulator handling such operations was retiring	The new exchange drew instant recognition from an unwelcome quarter	the new exchange drew instant recognition from an unwelcome
The team then proposed modifications in their work process to management	The finance unit attributed the decline to higher borrowing costs compared with a year earlier	the finance unit attributed to higher borrowing costs compared with a year earlier
Connaught is a biotechnology research and vaccine manufacturing concern	That injunction resulted from litigation between Temple and Sea Containers last May	that injunction resulted
They looked at the miniature and saw a giant folly	But readers may well feel the pangs of recognition	but readers may well feel
These revised figures also may explain some of the recent strength of the dollar	You already know the answer	you already know
The legal fight was the subject of a Wall Street Journal story yesterday	Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	its previous proposal had
