demonstration	test_sentence	response
Most earn high ratings from credit agencies	Traders can vary their strategies and execute their orders in any one of them	traders can vary
Analysts had mixed responses to the results	This bias is in no way deliberate	this bias is
These big stocks greatly influence the Nasdaq Composite Index	Peter Gumbel in Moscow contributed to this article	peter gumbel contributed to this article
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	But slow sales forced Ford to kill the brand just last week	but slow sales forced ford to kill the brand
Developers are also eyeing the real estate portfolios of major corporations	Enfield is a holding company with interests in manufacturing concerns	enfield is a holding company
He expects Citicorp to take a similar step this year	It also adds to the mystery of the venture	it also adds to the mystery
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Ashland expects that sale to be complete next year	ashland expects complete next year
These revised figures also may explain some of the recent strength of the dollar	Nausea seems a commonplace symptom	fail to follow
It also licenses optically based data storage and retrieval devices	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter
Recruiter Donald Clark does note an increase in searches for minority candidates	And transfer control of much of it to Capitol Hill	and transfer control of much of it
Simpson is an auto parts maker	It all adds up to a cold winter here	it all adds up
Connaught is a biotechnology research and vaccine manufacturing concern	Most other states have enacted similar bans	most other states have
Analysts expect others to show a similar pattern	But this raises added cost barriers to urban entrepreneurship	fail to follow
Recruiter Donald Clark does note an increase in searches for minority candidates	It also found them rising much more in the Northeast than elsewhere	it also found them rising much more in the northeast
Employees wore identification badges listing not only their names but also their dates of hire	The report suggested that current review programs are too narrow	the report suggested
Most analysts had expected a sharper decline after the steep rise in August	Frequent trading runs up high commission costs	fail to follow
Opponents show that there are already more funds available than commendable reform efforts	Preparedness involves more than flashlights and fire alarms these days	preparedness involves more than
The report of the bankruptcy filing stunned Hollywood executives and investors	It was down a little	it was down
Opponents show that there are already more funds available than commendable reform efforts	The education establishment will fight against common sense every inch of the way	the education establishment will fight against every inch of the way
Civil suits against planners by clients seeking recovery of funds are increasingly common	The trend is making advocates of the tax cut less optimistic about success	fail to follow
The closely watched funds rate is what banks charge each other on overnight loans	Most of us know a sucker	fail to follow
The two are also signing a trade agreement	The pilots argued that this triggered a pay raise for them	the pilots argued that this triggered
The two are also signing a trade agreement	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated
That means huge travel bills	It can happen in any industry	it can happen
